,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
4916,-19.8584896666667,-43.9807705555556,840.134,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4231.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4231.TIF,0.073836851335406,0.1911493064073877,0.2318957396438736,0.0914815707409807,0.1777911886795325,0001SET_000_DJI_4231.T,-0.8268870616334018,5.682467794716652,-0.204178782111544,-0.4342115677064192,-0.1320631614627232,0.7666858776817961,0.3944944002915732,0.4644278004792959,2.612209322231509,0.4427116347181044,2.5888063067462954,0.8242898584550931,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,99.317
4946,-19.8583995555556,-43.98061625,840.281,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4241.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4241.TIF,0.077455380907911,0.1944853813054813,0.2295345258584748,0.0774914398745438,0.1548895165977314,0001SET_000_DJI_4241.T,-0.7819566896480031,5.559364265123232,-0.2744899611709162,-0.4952124671961573,-0.19417362343888,0.6747983381516747,0.3376025440387258,0.0009305291368555,0.0060076960487407,0.4303510788343554,2.5109344118610784,0.8473033874886259,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,83.06
4976,-19.85827775,-43.9804028333333,840.407,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4251.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4251.TIF,0.0777399308756528,0.1921341079323607,0.2304638001065459,0.0827738906024099,0.1668411716946243,0001SET_000_DJI_4251.T,-0.7948816109457169,5.498938676344585,-0.2357493469654644,-0.4714946951941419,-0.1601354952179186,0.7239365645168214,0.3591622222845524,0.1305195143143034,0.7822979962835444,0.4238798869352791,2.471498311976693,0.8336845432711558,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,63.455
5006,-19.8581752222222,-43.9802250833333,840.391,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4261.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4261.TIF,0.0769976672422909,0.2002192621071867,0.2363645265710725,0.0913817841596627,0.0930277204536618,0001SET_000_DJI_4261.T,-0.7959616754728877,5.692548278278495,-0.5170564671276299,-0.4423626984180533,-0.4351553730001647,0.3935773349885025,0.3866137845866016,0.1901771710156931,2.044306472181296,0.4444952014801184,2.600328935643604,0.8470783032113863,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,51.599
5036,-19.8581060277778,-43.9801032222222,840.469,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4271.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4271.TIF,0.0735915075862919,0.2001725749277749,0.1163152523401214,0.1033401546372826,0.0946992567044977,0001SET_000_DJI_4271.T,-0.2134345565032813,5.869933995823311,-0.0789584792757209,-0.0590702404342522,-0.1024384329470585,0.8141602653071188,0.8884488711343044,0.3704392381165069,3.911743882768121,0.4623728071960604,2.7200499282210875,1.7209486365764264,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,47.826
5066,-19.8580379722222,-43.9799849444444,840.534,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4281.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4281.TIF,0.0719907966683999,0.1928453037307193,0.1125448390915288,0.0999073753875418,0.0910345204834184,0001SET_000_DJI_4281.T,-0.210293129459646,5.815617891246463,-0.0812212480688752,-0.0594837937320346,-0.1056606065223004,0.8088733452218381,0.8877117439946811,0.3533407871000844,3.881393401357501,0.4563369830630587,2.6787494048578577,1.7134975294059012,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,48.374
5096,-19.8579701111111,-43.9798654444444,840.532,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4291.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4291.TIF,0.0708793785358097,0.0978397118017334,0.11073773621598,0.1021498203227261,0.0927854883112419,0001SET_000_DJI_4291.T,-0.407384250690977,3.311970926249968,-0.1064031809845728,-0.04034014966813,-0.0882073677165866,0.8378850018233667,0.9224481537485628,0.4007343461610786,4.318933417872907,0.1597942071166118,1.3803692106626302,0.8835263853589111,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,53.16
5126,-19.8578874722222,-43.9797218055556,840.508,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4301.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4301.TIF,0.0754446557740584,0.1888460071913155,0.1112000521565401,0.1026176359206283,0.0933514344811791,0001SET_000_DJI_4301.T,-0.1893362582257761,5.551770005700344,-0.0675340455659587,-0.0401389441308258,-0.0872573353963086,0.8394909235273119,0.9228200340784908,0.3276481957340043,3.5098356822793395,0.4290781601774346,2.5031064858572805,1.6982546638150005,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,63.005
5156,-19.85781325,-43.9795952777778,840.475,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4311.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4311.TIF,0.0727484176479815,0.1989747327733302,0.1153085538806265,0.1019892308503863,0.0938609531707988,0001SET_000_DJI_4311.T,-0.2138971900574382,5.8926449095164495,-0.0789318123118063,-0.0612952545592116,-0.1025369376835348,0.8139981815049785,0.8844897227309861,0.369910397446525,3.941046675430613,0.4645401576186369,2.7351073632438108,1.7255851892767586,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,74.077
5186,-19.8577453888889,-43.9794764166667,840.525,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4321.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4321.TIF,0.0732429398481512,0.1954121486131773,0.116893169570461,0.0980615237702171,0.0914338567907392,0001SET_000_DJI_4321.T,-0.2233752099451934,5.797659562996425,-0.0947657940355242,-0.0876075116461772,-0.1222084010145668,0.7822001672700354,0.8388986638873493,0.3159509257638218,3.4555134919762303,0.4547436993087579,2.667999796544348,1.671715715565284,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,85.777
5216,-19.8576895555556,-43.979378,840.632,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4331.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4331.TIF,0.0741336806712293,0.1981813099875266,0.1186895435271752,0.100865288232293,0.0907961317710067,0001SET_000_DJI_4331.T,-0.2248237377114432,5.803222370814814,-0.1024306876705233,-0.08118361664848,-0.1331518812275112,0.7649884654768935,0.8498245526506625,0.3245899928372478,3.574931954765246,0.4555299325101944,2.6732965123697032,1.6697453212645554,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,96.052
5485,-19.8582966666667,-43.978269,840.195,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4421.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4421.TIF,0.0759609922071345,0.194342721295346,0.2368525453432907,0.1031391362827386,0.0945977943782062,0001SET_000_DJI_4421.T,-0.8278753743066433,5.63334996431674,-0.5262774570197648,-0.3932843545496766,-0.4291887318160992,0.3993953041167343,0.4354571580949244,0.3281607896904113,3.4690110044047096,0.4379582046960119,2.5584542229964806,0.820521987693518,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,95.024
5515,-19.858485,-43.9781373055556,840.354,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4431.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4431.TIF,0.0744447119521415,0.201772898651722,0.2344725192443494,0.1054187344104921,0.0944910694922869,0001SET_000_DJI_4431.T,-0.7931085312325822,5.854617121807872,-0.5067795983248019,-0.3796913967221734,-0.4255226248280314,0.40299421781627,0.4495995298307548,0.3729380722356502,3.946807610914938,0.4609705602087324,2.7103724812776004,0.8605396457631338,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,69.965
5545,-19.8586233333333,-43.9780401111111,840.349,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4441.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4441.TIF,0.0745806684907325,0.2004906810401145,0.1202666574317158,0.1054064625892231,0.0968623189319475,0001SET_000_DJI_4441.T,-0.2278708850903767,5.823330531962894,-0.0850846100100428,-0.0658483156572387,-0.1077900282667433,0.8053962835621613,0.876439612110032,0.3798180718293675,3.921215969403088,0.4577358302277941,2.6882392595479048,1.667051245304192,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,51.534
5575,-19.8588401944444,-43.9778911111111,840.241,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4451.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4451.TIF,0.0742503727077978,0.1993950653175414,0.1197409972838402,0.1046497643985421,0.0962514100955344,0001SET_000_DJI_4451.T,-0.2281431814954773,5.820105277420397,-0.0858394985781955,-0.0672542522345873,-0.1087519115755217,0.8038300354837961,0.873967703396314,0.3765607939650338,3.912262621308905,0.4573242423217571,2.685441945217345,1.6652196811496829,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,22.877
5605,-19.8590393888889,-43.9777534722222,840.212,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4461.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4461.TIF,0.0787965568105327,0.1954028717301874,0.1183828200889667,0.1046525276166112,0.0955125590186175,0001SET_000_DJI_4461.T,-0.202587929890277,5.509515588970408,-0.0834073987391729,-0.0615610602247695,-0.1069226514652568,0.8068109793873653,0.8840178628787779,0.2994776159955684,3.1354789262550664,0.4252609698722914,2.4798402321060298,1.6506015955975606,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,4.166
5635,-19.8592928333333,-43.9775788888889,840.097,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4471.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4471.TIF,0.0775301297609768,0.1001364373027264,0.1144233729995148,0.1080326704585677,0.0960345181810809,0001SET_000_DJI_4471.T,-0.3684297567628114,3.0463114328989764,-0.1035020551268967,-0.0287279340295886,-0.0873754588876606,0.8392910964221281,0.9441486265137964,0.3497339191533768,3.6417522134481377,0.1272400762583767,1.2915809326186374,0.8751397085904032,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,37.268
5665,-19.8594914722222,-43.9774403333333,840.371,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4481.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4481.TIF,0.0781914539668753,0.1002663983289453,0.1132326865125387,0.1079364989428214,0.0983208830592501,0001SET_000_DJI_4481.T,-0.3494813130786166,3.017748807678,-0.0835592452865008,-0.0239463176518605,-0.0704871276030557,0.868308313504181,0.953227396321372,0.3465235735514408,3.524414781167282,0.1236983639446555,1.2823191441282282,0.8854898829751107,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,63.656
5921,-19.8610541666667,-43.9763513333333,839.813,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4571.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4571.TIF,0.0745724447591795,0.1923579194106919,0.2305844560680004,0.0971492808587108,0.0923314842442944,0001SET_000_DJI_4571.T,-0.8110506278440711,5.667235330354325,-0.5179364747568522,-0.4071450698379849,-0.4281391983622745,0.4004237138043052,0.4213175619698365,0.2877364796885243,3.116341972010538,0.4412591838991951,2.579477178626541,0.8342189351825375,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,94.497
5951,-19.8612051944444,-43.9762461666667,840.038,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4581.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4581.TIF,0.0769301568953372,0.1912952593943065,0.2302264424978927,0.0988320631432504,0.0913102425688343,0001SET_000_DJI_4581.T,-0.8013595636814721,5.523655293972456,-0.5179084139403459,-0.3993040055251917,-0.4320384154617684,0.396610578603151,0.4292819802580019,0.2630309978273848,2.880629712806849,0.4263768291647348,2.486609505483812,0.8309004705055001,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,75.618
5981,-19.8613529166667,-43.976144,840.066,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4591.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4591.TIF,0.0750063113318424,0.19424565073852,0.2302282412332593,0.0823245329310582,0.0882792608595334,0001SET_000_DJI_4591.T,-0.7991011861077182,5.681293340085788,-0.5271975709377783,-0.4732119517980798,-0.4456691897083511,0.3834423630508991,0.3575779082968793,0.1046254070459136,1.1851640580950225,0.4428541151188243,2.589724081739465,0.8437090501930082,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,58.0
6011,-19.8615287777778,-43.9760211666667,839.971,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4601.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4601.TIF,0.0715934852864421,0.1795894321037834,0.2154418161571306,0.0956819037689319,0.089827599572206,0001SET_000_DJI_4601.T,-0.8009843852480117,5.568229883289788,-0.5000906028564694,-0.3849269750845716,-0.41148641204299,0.4169459818640362,0.4441194633225109,0.3158746465040253,3.516454274725623,0.4299494087393056,2.508460530804649,0.8335866978247223,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,39.409
6041,-19.8616741944444,-43.9759217777778,839.998,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4611.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4611.TIF,0.0724199904592763,0.1874135688283586,0.2221090949008626,0.0963301530813847,0.0895179926010135,0001SET_000_DJI_4611.T,-0.7987100687393559,5.684201478111119,-0.5102924451458989,-0.3949856765975341,-0.4254800292322176,0.4030361415005065,0.4337064771002791,0.3068118652861163,3.4273765124916657,0.4425663054624317,2.5878706644368625,0.8437906106997095,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,29.925
6071,-19.8618056388889,-43.9758305833333,839.854,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4621.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4621.TIF,0.0706468986497444,0.0961040978135406,0.1123023672435003,0.0938562051400623,0.0878224776495705,0001SET_000_DJI_4621.T,-0.4334411283333108,3.257258448618749,-0.1468050573198208,-0.0894756006998269,-0.1223230909036292,0.7820180447233929,0.835745563017011,0.307405587422804,3.500306477908932,0.1526659492520713,1.3603441856663627,0.8557619948042795,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,30.522
6101,-19.8619301666667,-43.975739,839.654,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4631.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4631.TIF,0.0725025208263803,0.0951104277198774,0.11537647663432,0.096169666764613,0.0897027809217292,0001SET_000_DJI_4631.T,-0.4507808116920008,3.1158187587887234,-0.1531725080625581,-0.0907925314123399,-0.1251891391579377,0.7774789414486776,0.8335292389749253,0.3044812668349361,3.3943347542437223,0.1348816251344555,1.3118223564617235,0.8243485196841742,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,38.953
6131,-19.8620819722222,-43.9756376666667,839.61,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4641.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4641.TIF,0.0744367952454438,0.09327278028771,0.1121758043466212,0.0983541616796686,0.0897987798634515,0001SET_000_DJI_4641.T,-0.4046090293949352,2.938333404641769,-0.1334272322378281,-0.065651664358444,-0.1107912887687664,0.8005182613710075,0.8767858831282014,0.293361680669098,3.266878248403657,0.1123131161854415,1.2530466952554506,0.8314875104394064,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,54.72
6161,-19.8622275277778,-43.9755377222222,839.882,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4651.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4651.TIF,0.0711251768804633,0.0926603336401839,0.112101776117851,0.0938001420857686,0.0890751607884483,0001SET_000_DJI_4651.T,-0.4422237394105112,3.092736826991082,-0.1405900635300698,-0.0888852041387182,-0.1144595184890783,0.794591877784388,0.8367409093247358,0.3027445882437947,3.398754327963628,0.1314838943400053,1.302778252431115,0.8265732876771855,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,71.856
6191,-19.8621995833333,-43.9754310833333,840.132,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4661.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4661.TIF,0.0694263232002952,0.0931234829492169,0.1087015432227559,0.0889392025177431,0.0837989786383396,0001SET_000_DJI_4661.T,-0.421754199677848,3.206834179870331,-0.153199595707368,-0.0999912271681094,-0.1293636211666246,0.7709088220267041,0.8181963188460447,0.2648150645455679,3.16012281830378,0.1457839926743759,1.3413281685759926,0.856689612569568,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,71.545
6221,-19.8619931111111,-43.9753130277778,839.663,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4671.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4671.TIF,0.0702051657952269,0.092852858471998,0.1028477933173419,0.0892836100096239,0.0853788592207211,0001SET_000_DJI_4671.T,-0.3515522091542196,3.1518793345803235,-0.1071332378466215,-0.0705984710091078,-0.092807973053063,0.8301477014414927,0.8681140074064103,0.2598678139713377,3.043702110138629,0.1388934569675351,1.3225929662046447,0.9028181886751422,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,57.018
6251,-19.8617780277778,-43.9754424722222,839.95,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4681.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4681.TIF,0.0696526216128371,0.0934742247096668,0.1082348315994525,0.091010998915757,0.084677455114963,0001SET_000_DJI_4681.T,-0.4127577426445919,3.2082227547446323,-0.1444114014067082,-0.0864451348324738,-0.122114443230687,0.78234939587961,0.8408660832269209,0.2853019258121424,3.369278462901372,0.1460311630725336,1.3420058361800318,0.8636242448788514,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,30.136
6281,-19.8615765555556,-43.9755620555556,839.758,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4691.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4691.TIF,0.0735387080937491,0.0975682104145673,0.1078261800929819,0.0916454973635236,0.0818323481677059,0001SET_000_DJI_4691.T,-0.3514205277881528,3.1563474554052835,-0.1519157270312982,-0.0811176951824975,-0.1370559613831189,0.7589283798901093,0.8499373462409113,0.2198565111924898,2.6866699552836906,0.1404355974048488,1.3267599192820296,0.9048656859626408,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,9.318
6311,-19.8613907777778,-43.9756724166667,839.824,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4701.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4701.TIF,0.0717121750535277,0.095327650773429,0.1103008363969997,0.0875545037504346,0.0833268881443613,0001SET_000_DJI_4701.T,-0.4048002969798134,3.1676275937737106,-0.1614821382810934,-0.1149644615587095,-0.1393082954237602,0.7554510996131294,0.7937791462913709,0.2102484473543271,2.5231765164454245,0.1413763191082677,1.329309154300147,0.8642513863659335,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,22.276
6341,-19.8612076111111,-43.9757800833333,840.067,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4711.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4711.TIF,0.0342988526198889,0.0928929269013865,0.1075896565096508,0.041211204797556,0.0790217477713676,0001SET_000_DJI_4711.T,-0.7889815331964524,5.975771523135736,-0.2246049929154788,-0.4460891632545942,-0.1530876896208483,0.7344734645962862,0.3830405834027303,0.3864360058580734,4.890248782855863,0.4606750098318779,2.708339195216128,0.8634001623850709,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,44.643
6371,-19.8609834722222,-43.975913,840.328,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4721.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4721.TIF,0.0343348787912412,0.0899099588733405,0.1031164989462995,0.0416506270568547,0.0767524995680516,0001SET_000_DJI_4721.T,-0.7650055791033509,5.8482606333462765,-0.2121939218868926,-0.4245844590995443,-0.1465733372399047,0.7443280207566239,0.40391816520599,0.3926397080633346,5.115660210065286,0.4473029312665117,2.618618793443257,0.8719260234015835,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,72.836
