,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
24,-19.8556835833333,-43.9787620833333,844.157,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2451.TIF,0.0564237320283751,0.0789745200059062,0.0766735410610304,0.0466617014134286,0.0675764538552009,0000SET_000_DJI_2451.T,973.2866796930264,265.40115957985626,1122.5099204798375,inf,82242.62550823393,-0.2564093967413907,3.400948349428532,-0.0671876266432613,-0.2433354736689866,-0.0630647315524159,0.8813529793988721,0.608576319388809,-0.2505608333021544,-3.7078126922587913,0.1665515443421049,1.3996684935018209,1.0300100779621522,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,40.342
54,-19.8558574166667,-43.9788934444444,842.345,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2461.TIF,0.0551431659873242,0.0782973882176365,0.0795092865153656,0.0451694056673756,0.066423496854262,0000SET_000_DJI_2461.T,2087.0309569908586,448.4931928250242,2270.6626460677403,inf,154799.00798599995,-0.3111996591803674,3.4588493802879263,-0.0980645631987125,-0.2754270216249793,-0.0896699792805232,0.835418097248619,0.5681022638612959,-0.2659773100050386,-4.004265397056891,0.173517131791495,1.4198928700545554,0.9847577767221584,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,16.628
84,-19.8559793055556,-43.9789862222222,842.223,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2471.TIF,0.0537662999848916,0.0768868869348156,0.0777456398382253,0.0429750843749109,0.0643938056572564,0000SET_000_DJI_2471.T,2167.490202534283,412.4168066879867,1954.7397384872547,inf,172441.36663389817,-0.311878147357732,3.489759739816627,-0.1021929468063741,-0.2880247421472215,-0.0939347563544092,0.8282625982788017,0.5527652028375395,-0.300737491977707,-4.670286045499744,0.1769615230597684,1.430020048923227,0.9889543271468778,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,0.041
114,-19.8561700833333,-43.9791280555556,842.318,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2481.TIF,0.0525700947766488,0.0787305094412408,0.0760713921509083,0.0415190478274084,0.0627657288299403,0000SET_000_DJI_2481.T,2022.225429561309,370.5575887646096,1669.4167430577884,inf,157872.68277451076,-0.2985030522608177,3.667976246031854,-0.1013374112040461,-0.2938363384801625,-0.0958364969466876,0.8250897880957325,0.5457905613853375,-0.3177897278261197,-5.063109020643264,0.1992406266553011,1.497629208692472,1.0349555491906526,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,25.926
144,-19.8564397777778,-43.9793344166667,842.07,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2491.TIF,0.051743798161471,0.0841697102587892,0.0833054225425134,0.0400760314174211,0.0617216357481246,0000SET_000_DJI_2491.T,12800.012725738494,1357.5979761088252,8439.604654533256,inf,490622.2840224645,-0.3749760369140235,3.98291754584568,-0.1588053096801037,-0.3503718730623009,-0.1488259297870769,0.7409077808425507,0.4810735027118917,-0.3472819032960405,-5.626582949182332,0.2385775518137134,1.6266627740802933,1.0103749274644722,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,62.872
174,-19.8565625833333,-43.9794275277778,841.881,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2501.TIF,0.0518963190989738,0.0847307573566837,0.0834323140226644,0.0404463044554551,0.0623423480151978,0000SET_000_DJI_2501.T,12078.621304688342,1291.3251493497642,8447.300796593909,inf,529621.2158591338,-0.3721906413622183,3.9964336251529815,-0.1543615405860739,-0.3470010409811105,-0.1446751150895406,0.7472206512007145,0.4847798473438943,-0.3400742863302766,-5.454948316148975,0.2403216046884115,1.6326930084403457,1.015562834966636,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,79.644
236,-19.8569875277778,-43.9797491666667,842.098,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2521.TIF,0.0519764198785541,0.0843818267166183,0.0875274460261131,0.0409209558028627,0.0629731643748589,0000SET_000_DJI_2521.T,27571.40859670014,2452.6299674458137,20653.346247707337,inf,856587.8579628317,-0.4213114070989592,3.9747584147833432,-0.1800718494434169,-0.3628421183885587,-0.163150711388049,0.7194676325420414,0.4675214194031694,-0.3273258945569917,-5.197863213741751,0.2376490432168073,1.6234636189599303,0.9640613378738786,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,99.157
266,-19.8571922222222,-43.9799035,841.908,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2531.TIF,0.0529727668371346,0.0839162348416322,0.0884553134907248,0.0450678693365439,0.0668115613000845,0000SET_000_DJI_2531.T,13116.155823001263,1832.273741572495,21089.76012233435,inf,562682.3649788138,-0.4228329204778231,3.8790319154031536,-0.1581116957915364,-0.3249431539563339,-0.1393971007647373,0.7553142786282725,0.5094987237965032,-0.2212219315522582,-3.311132493351544,0.2260478754685616,1.584139169087272,0.948685065147968,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,71.254
296,-19.8573895277778,-43.9800518611111,841.891,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2541.TIF,0.0508102785515153,0.0853007756149713,0.0887782815446373,0.0407762539319843,0.0621423011967174,0000SET_000_DJI_2541.T,38414.25621891317,3418.458786060689,34760.374865556834,inf,790390.6805740512,-0.4451073594512329,4.105105902060052,-0.1956929987136799,-0.3705159949519101,-0.1764900443935352,0.6999718863162783,0.4593043841638475,-0.3009564067153156,-4.843019986701318,0.2533996762766112,1.67880944656674,0.960829316932458,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,44.382
326,-19.8576064166667,-43.9802161944444,841.734,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2551.TIF,0.0516494862339677,0.0824007032702147,0.0899101202639718,0.0432013363748296,0.055073557339796,0000SET_000_DJI_2551.T,27427.22328979693,12294.76148499842,38188.63055633698,inf,15788.963391370477,-0.4643241199597155,3.909813878819305,-0.2598770136247281,-0.3508998028312974,-0.240279205907455,0.6125401365063541,0.4804947012415571,-0.2085170400698622,-3.7861552828945086,0.2294007725762115,1.59538282524141,0.9164786236331371,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,14.769
356,-19.8578095,-43.98036975,841.593,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2561.TIF,0.0508443379263859,0.0798596246201814,0.0923988207179841,0.0432490292537073,0.1003724204431466,0000SET_000_DJI_2561.T,48096.111225831046,234.39246371313783,82362.43040310172,inf,1554550591370.8228,-0.5203440786158783,3.853314016059274,0.0610050343525099,-0.3623337301294047,0.0413630149245014,1.0862954706911163,0.4680690610295798,-0.3466896407394631,-3.454032882825981,0.2219924027433973,1.5706689845348123,0.8642926825216274,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,12.945
386,-19.8580144722222,-43.9805247222222,841.603,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2571.TIF,0.0502477498309543,0.0842171174225813,0.0871360549957102,0.0412424858153583,0.0627295041750898,0000SET_000_DJI_2571.T,23255.52772608073,2357.405296325824,26522.242741788923,inf,673838.5595710244,-0.4380143407148363,4.100640903392705,-0.1815087562954379,-0.3574862970898876,-0.1628563023796851,0.719902962994802,0.4733113728569501,-0.2725880751212772,-4.345452410406956,0.2526263423707341,1.6760375878702678,0.9665013802464134,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,40.911
416,-19.8581891111111,-43.9806590555556,841.471,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2581.TIF,0.0493286334457513,0.0825917233097365,0.0889023192498376,0.039625407621546,0.0603486131702153,0000SET_000_DJI_2581.T,53806.200032475295,4456.957661924796,49041.18385822015,inf,721966.724668752,-0.4791483240478779,4.099710086748697,-0.2164465498872635,-0.3833951850529693,-0.1913134183929956,0.6788193342922889,0.4457184914399,-0.2995784752826155,-4.964131892105694,0.2521452388552723,1.6743160623041782,0.9290165206785354,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,64.879
446,-19.8584225,-43.9808375833333,841.245,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2591.TIF,0.0488543078144804,0.0822933933700063,0.0844506646161077,0.0400960350916448,0.0608672355480584,0000SET_000_DJI_2591.T,16550.40695430315,1839.4641363587975,18778.88538071914,inf,433594.81489972543,-0.4325542469925806,4.124100497123614,-0.1798234269838574,-0.3561285014258954,-0.1622885345948917,0.7207431205514621,0.4747864954516542,-0.2721433635980563,-4.471097810630525,0.254972715903627,1.6844654453504415,0.9744552484470332,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,96.849
506,-19.8584982222222,-43.9807474166667,841.351,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2611.TIF,0.0475940322949015,0.0844964456536799,0.0860437461622022,0.0383065365293988,0.0588447666753406,0000SET_000_DJI_2611.T,38376.54519816398,3202.601722882964,35801.672425247256,inf,578689.4627298651,-0.4550453403080651,4.32693555922293,-0.2059117349658564,-0.3838930527499936,-0.1877235051570902,0.6838935925036499,0.445198381497554,-0.2997651116244592,-5.094167732507611,0.2793722449330778,1.7753579929963523,0.9820172810048804,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,98.966
536,-19.8583933888889,-43.9805662222222,841.278,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2621.TIF,0.0470713992364754,0.0826733616600957,0.0886247187211445,0.0376558879872925,0.0575793295150272,0000SET_000_DJI_2621.T,88558.12620304602,6319.637445616767,76707.83196205039,inf,653457.2951372992,-0.5026204166647044,4.287990783709418,-0.2392804841720415,-0.4036156624708922,-0.2123428836660385,0.6496983047833319,0.4248914809622789,-0.3058584675889207,-5.311949099877882,0.2744000002589791,1.7563395820201688,0.93284766206396,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,80.449
566,-19.85825075,-43.9803185277778,841.282,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2631.TIF,0.0463646272377241,0.0815876810837907,0.0869057862624556,0.0365519329667997,0.0556352170323292,0000SET_000_DJI_2631.T,79589.97961483695,6058.950746105954,58720.68522264784,inf,434329.5029264507,-0.4969029452264447,4.297629667653611,-0.2443923805700373,-0.4078631422159283,-0.2193794663101722,0.6401785131350262,0.4205926272436315,-0.3221372400183673,-5.790167760668137,0.2752826760855236,1.7596966900104338,0.93880608636801,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,59.508
