,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
24,-19.8556835833333,-43.9787620833333,844.157,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2451.TIF,0.0570740013323691,0.0797854076145783,0.0780261101792763,0.0478741315624204,0.0701200967209874,0000SET_000_DJI_2451.T,1038.0724797299602,262.49287281461216,1326.675840615919,inf,143371.21140737037,-0.2626057755839409,3.3944145525006952,-0.0577674090449536,-0.2394910303565359,-0.0533662901245352,0.8986747713025334,0.613565528929004,-0.2360940032239941,-3.366994831216907,0.1659469849896335,1.397929105232168,1.0225475476255288,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,40.342
54,-19.8558574166667,-43.9788934444444,842.345,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2461.TIF,0.0557107512556598,0.0789691824779941,0.0806712293866604,0.0463933727429081,0.0687838392945122,0000SET_000_DJI_2461.T,2123.7583862479164,432.6655303538962,2628.83361510931,inf,244738.41045728527,-0.316078720176142,3.450796672087636,-0.0882640031265308,-0.2697671583530319,-0.0795382197274764,0.852643994860033,0.5750919267703586,-0.2479620342541768,-3.604946115212851,0.1726941094902133,1.4174855068028078,0.9789014383243336,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,16.628
84,-19.8559793055556,-43.9789862222222,842.223,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2471.TIF,0.0542768598347747,0.0776082387539276,0.0787782241530361,0.044522595986621,0.0667020858934189,0000SET_000_DJI_2471.T,2023.5214091515843,391.1499854398834,2224.8741738333188,inf,225087.89196000044,-0.3157057125848181,3.487820969559518,-0.0915656005784089,-0.2778215759442261,-0.0830087470652284,0.8467071530305397,0.5651637424592174,-0.2692394666031357,-4.036447481317822,0.1769068618731088,1.4298586725572635,0.985148365405703,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,0.041
114,-19.8561700833333,-43.9791280555556,842.318,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2481.TIF,0.0531298096494676,0.0794138703633264,0.0770917636555877,0.043057252987956,0.0650473395809795,0000SET_000_DJI_2481.T,1878.536851456577,351.3117977014174,1882.474801624954,inf,204189.17098011976,-0.3017351238076141,3.658916604649276,-0.0908713570759888,-0.2832691570718783,-0.0847368795802956,0.8437650988448334,0.5585194960685681,-0.2864076930215489,-4.403065442284397,0.1983048962524783,1.4947140011844966,1.0301213332997912,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,25.926
144,-19.8564397777778,-43.9793344166667,842.07,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2491.TIF,0.0523155615999952,0.0845685572971418,0.0842329209414611,0.0416090568225593,0.0635085903738857,0000SET_000_DJI_2491.T,11078.065609702286,1296.5732625052915,9340.40596335331,inf,516299.475578468,-0.3774140219670583,3.957489369890874,-0.151400547664327,-0.3387094265065535,-0.1402742559153897,0.7539640043828223,0.4939761836286802,-0.3123643233731722,-4.918457826480342,0.2356226270586104,1.6165086393175516,1.0039846220685371,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,62.872
174,-19.8565625833333,-43.9794275277778,841.881,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2501.TIF,0.052456998077624,0.0850925612765811,0.0842892745019055,0.0420114690600587,0.064237315662119,0000SET_000_DJI_2501.T,10258.530009093814,1206.7125734942,9224.878792607466,inf,568540.7996874235,-0.3740900020721585,3.970201235070745,-0.1457798842390365,-0.3347391650240361,-0.1350058519329248,0.7621054522265085,0.4984201051476479,-0.304471412620363,-4.739790408146071,0.2372640330669251,1.6221393597602394,1.0095301185046677,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,79.644
236,-19.8569875277778,-43.9797491666667,842.098,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2521.TIF,0.0519714524262252,0.0839823963836315,0.0873680011842373,0.0416230656489849,0.0637469681068667,0000SET_000_DJI_2521.T,22369.97119679688,2169.191649415927,19938.60736592487,inf,813619.9221731224,-0.4214758125776824,3.9571994689652144,-0.1737430259176162,-0.354636461720236,-0.156311669109813,0.7296374787428209,0.4764108722278337,-0.3049532514907176,-4.783807929178497,0.2354544886932652,1.6159332183922828,0.9612489154528508,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,99.157
266,-19.8571922222222,-43.9799035,841.908,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2531.TIF,0.0525455884036466,0.0834642269929744,0.0875842962692588,0.0450925397853984,0.0673155235195773,0000SET_000_DJI_2531.T,10836.804472267931,1496.565432129902,18784.396912613243,inf,625333.8373318544,-0.4198050964823718,3.8905176365319054,-0.1490243383580466,-0.3202650722418163,-0.1308508478403169,0.768579829797689,0.514847315171332,-0.2117425920535751,-3.145523959150289,0.2273265241862532,1.588415498401424,0.9529588128034032,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,71.254
296,-19.8573895277778,-43.9800518611111,841.891,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2541.TIF,0.0501768300022286,0.084850119606724,0.0878480687767302,0.0408790268771314,0.0620094645960941,0000SET_000_DJI_2541.T,30035.73460303613,2934.784455439963,31809.27074105572,inf,655594.2689035726,-0.4439739030316736,4.134511177919579,-0.1913588676591338,-0.3648730025409363,-0.172421122909806,0.7058716880127887,0.4653377979318735,-0.2810829857402416,-4.532904574666279,0.2567879205218784,1.691021923922962,0.9658734766540444,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,44.382
326,-19.8576064166667,-43.9802161944444,841.734,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2551.TIF,0.0511367865128245,0.0822904183945013,0.0893667620892955,0.0442248216455273,0.0557231216535461,0000SET_000_DJI_2551.T,19196.710291895102,9847.792431981852,37334.134460543326,inf,11881.392490545872,-0.4645738388787382,3.944057251988573,-0.2521497805422604,-0.3379100627579522,-0.2318813660046736,0.6235329595791712,0.4948687925085362,-0.1703089364274874,-3.0563423471924125,0.2334878550691,1.609221541010674,0.9208168279866344,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,14.769
