Blue,Green,Red,Near-IR,RedEdge,Image
0.06811450227549884,0.09435283115706011,0.09322999378541746,0.05804666005322334,0.08327086831670058,0000SET_000_DJI_2451.T
0.06634298066943478,0.09315733745629493,0.09620678174446401,0.05594855414781753,0.08163666711041095,0000SET_000_DJI_2461.T
0.06403224854251532,0.09098498808582381,0.09320907369735966,0.05284186271672496,0.07828284065491073,0000SET_000_DJI_2471.T
0.06149177441263741,0.0916796953844392,0.08953517068120256,0.04908526627667055,0.07410069843240769,0000SET_000_DJI_2481.T
0.05954407974957027,0.09657537191800368,0.09604479874569571,0.04575941539981011,0.07074542207638883,0000SET_000_DJI_2491.T
0.059237375811782594,0.09669821132658929,0.09528786249584612,0.04565255117458967,0.07098703945087652,0000SET_000_DJI_2501.T
0.057351033317249146,0.09454682670192863,0.09694032763048177,0.042961913478536395,0.06783881893651685,0000SET_000_DJI_2511.T
0.057537813433371734,0.09482963421246418,0.09666177793178221,0.04331969441911683,0.06865542923625831,0000SET_000_DJI_2521.T
0.05811860066772874,0.09273987425540314,0.09653262353179515,0.04795874892828212,0.07313419684819397,0000SET_000_DJI_2531.T
0.05526157894949557,0.09521161802755757,0.09649340959277286,0.042255830918180304,0.0664935584946241,0000SET_000_DJI_2541.T
0.05683464422213058,0.09259290027032621,0.09901540929986836,0.04795196562094073,0.06131703710031386,0000SET_000_DJI_2551.T
0.056655698417794775,0.09062593693373082,0.10314758161886511,0.050039060720046324,0.11620564975937087,0000SET_000_DJI_2561.T
0.05694441206938525,0.097328171968673,0.09886646151647002,0.04584008152783972,0.07099779157667414,0000SET_000_DJI_2571.T
0.0577968582749513,0.09725334713416858,0.10391449157321091,0.04644301783504111,0.07097653229000411,0000SET_000_DJI_2581.T
0.06042495925196216,0.10078325219986164,0.10393977309332644,0.050774907506340915,0.07624015787319459,0000SET_000_DJI_2591.T
0.06247684609856423,0.1033280704610259,0.10906652594305621,0.054565572400451894,0.07810026481563094,0000SET_000_DJI_2601.T
0.060389181479338305,0.10520020479579212,0.11009242336685177,0.05158525891091266,0.07532046395212516,0000SET_000_DJI_2611.T
0.060125991479657095,0.10264547723542988,0.11360627808298993,0.05098008897987142,0.07362082877297658,0000SET_000_DJI_2621.T
0.0588604178513287,0.10101971561835862,0.11125933481293404,0.049042046437247175,0.07050326217393107,0000SET_000_DJI_2631.T
0.0580910200758786,0.10426974005907555,0.10936308497855579,0.04805962079538166,0.06913017938797805,0000SET_000_DJI_2641.T
0.0583993499569818,0.09844767512931007,0.10967814773071585,0.04983601684265503,0.07112528213346475,0000SET_000_DJI_2651.T
0.05714904910990504,0.10141157648916205,0.10741226154820974,0.04925909095571038,0.0701491787099115,0000SET_000_DJI_2661.T
0.05731005550024197,0.10131463518611426,0.10832456968952914,0.04731981373545019,0.06863730978235247,0000SET_000_DJI_2671.T
0.05585668260543586,0.09712254947268978,0.10594516764676618,0.04367660912780127,0.06472744609520653,0000SET_000_DJI_2681.T
0.053755686255470864,0.09934794293559451,0.1017579863104199,0.04016116689343789,0.06076711619301671,0000SET_000_DJI_2691.T
0.05458855713811256,0.09940946073735946,0.10802284893581401,0.041905262433479445,0.062206764768660494,0000SET_000_DJI_2701.T
0.05512880958781182,0.09860530707676368,0.10896628888168375,0.043275303678534945,0.06328836697732136,0000SET_000_DJI_2711.T
0.056215941980814296,0.10408953855109032,0.11046379206410792,0.04553891370029249,0.0659771307180466,0000SET_000_DJI_2721.T
0.05611815489153922,0.10255411831702266,0.10969678254070737,0.04554562450783701,0.06574748368973657,0000SET_000_DJI_2731.T
0.056384329133771435,0.10151381251111627,0.11339654534155705,0.04567529439500063,0.06548873457512495,0000SET_000_DJI_2741.T
0.05661906342419046,0.10141799599294696,0.10960709238777391,0.046190664169400444,0.06618098200006547,0000SET_000_DJI_2751.T
0.05558454562242093,0.10203996140250218,0.11108754719313338,0.04519451693461339,0.06442800295820611,0000SET_000_DJI_2761.T
0.055795049813105395,0.1044968471235789,0.11007882461751489,0.04601442793922463,0.06530899048950305,0000SET_000_DJI_2771.T
0.054262827505686374,0.10342733098180162,0.11078501444890546,0.04536764838481719,0.06477625445986113,0000SET_000_DJI_2781.T
0.05398045901387491,0.10194956750140319,0.10974082590694095,0.044870009805668194,0.06403118183121514,0000SET_000_DJI_2791.T
0.05369291670332706,0.10170742669007841,0.10904919773505953,0.04455059896621201,0.0636862104600864,0000SET_000_DJI_2801.T
0.05335736015698066,0.1006375164757338,0.10824218292143989,0.04447819725076087,0.0634744268234948,0000SET_000_DJI_2811.T
0.0530450749964419,0.10003381339816161,0.11156428126357446,0.045072323129338884,0.06473806558660211,0000SET_000_DJI_2821.T
0.05235802049666743,0.09919251362102693,0.10626228569066035,0.043987205832258874,0.06313412667514794,0000SET_000_DJI_2831.T
0.052031152751043384,0.09798422794152087,0.10519732194189355,0.043697334952721996,0.06275907254784557,0000SET_000_DJI_2841.T
0.05368731787341835,0.10119394266094185,0.10704072580344239,0.0444460683354151,0.0657001160808684,0000SET_000_DJI_2851.T
0.05502012931761602,0.10314785896316447,0.11294071344848688,0.04526483494713183,0.06873921539203368,0000SET_000_DJI_2861.T
0.053972920063469765,0.10493899783267073,0.1092185967488972,0.04380995671330376,0.06649393565809951,0000SET_000_DJI_2871.T
0.053565602417104355,0.10420030042945647,0.10965371868840451,0.04330353239005623,0.06747447418127805,0000SET_000_DJI_2881.T
0.05393823926782748,0.10603523469614087,0.11185319312020842,0.04429722040161055,0.069818641237099,0000SET_000_DJI_2891.T
0.05244313454358779,0.10349994126779176,0.11185828402572467,0.04394229176306555,0.06994166378409772,0000SET_000_DJI_2901.T
0.05148823188871325,0.10105380824003524,0.1105332899535158,0.041616322949457565,0.06444278800176953,0000SET_000_DJI_2911.T
0.05125094428456294,0.10110018194542504,0.11057040770357371,0.04173583924041327,0.06477519813773015,0000SET_000_DJI_2921.T
0.05186115148980411,0.10419380567899751,0.11151272988270076,0.04171729203032529,0.06435925601329989,0000SET_000_DJI_2931.T
0.05105177114939667,0.10125670234990755,0.11116912886577168,0.04182323354552788,0.06540387897883086,0000SET_000_DJI_2941.T
0.050941198437946214,0.10469909266648411,0.11154591427646429,0.04024386482628742,0.06291965056784848,0000SET_000_DJI_2951.T
0.04893613159670313,0.10031501213102738,0.10980515020061571,0.03695923701763435,0.05817342443381031,0000SET_000_DJI_2961.T
0.047403013840389335,0.10194120113046568,0.10857354300672695,0.03481501598389413,0.054847623090728166,0000SET_000_DJI_2971.T
0.04392722435222558,0.05071109858221872,0.05159755507098293,0.03204730054226852,0.04889412902812866,0000SET_000_DJI_2981.T
0.043695359753725495,0.05033907222690913,0.05119184305815819,0.03165966913980118,0.048358746740564,0000SET_000_DJI_2991.T
0.04322875797645344,0.05066791964365008,0.05058805319199147,0.031700940955500814,0.0480444871942006,0000SET_000_DJI_3001.T
0.04286081693703334,0.05095388968957344,0.04969250223539305,0.031480537969424814,0.04725043819398343,0000SET_000_DJI_3011.T
0.04315444286770734,0.04997416508098228,0.049735217593865566,0.031046923606272554,0.04663520428618633,0000SET_000_DJI_3021.T
0.04303335345107068,0.05080818240914016,0.0498841936322006,0.030808391521648798,0.04634270648584875,0000SET_000_DJI_3031.T
0.042220109613989865,0.050198778968440924,0.04888484290463979,0.029679210595804063,0.04491348052853687,0000SET_000_DJI_3041.T
0.04188082961886344,0.05011088231171994,0.04850534333740364,0.028939781468565656,0.044010955165632554,0000SET_000_DJI_3051.T
0.04203810346376356,0.05116078814774801,0.049410557494495716,0.028090633859291038,0.04364542495037992,0000SET_000_DJI_3061.T
0.04090726939968148,0.05094516118282155,0.0482154547496245,0.02619218376371644,0.04198265164965512,0000SET_000_DJI_3071.T
0.0425740756864339,0.101034062029013,0.050520128824762804,0.027357560721360447,0.04408350707876573,0000SET_000_DJI_3081.T
0.04692487614046438,0.09902748751065635,0.10844113526226096,0.03253711903466132,0.04991591844489357,0000SET_000_DJI_3091.T
0.048325992468949586,0.10183354432628056,0.10865824561501825,0.033972109548693716,0.05167298999562106,0000SET_000_DJI_3101.T
0.054163781300295706,0.1031095059522703,0.11082227447094668,0.040954290081065936,0.061061141951351455,0000SET_000_DJI_3111.T
0.05508280990104911,0.10437034273824447,0.11278896799674104,0.04190332867546283,0.06208255524326889,0000SET_000_DJI_3121.T
0.05692118599399393,0.10190291236498433,0.10812707802086871,0.04399316164880325,0.06450342731959065,0000SET_000_DJI_3131.T
0.0582453931474529,0.09879616396283437,0.10635451743619623,0.04561040824007995,0.06660137328854943,0000SET_000_DJI_3141.T
0.059215939674408996,0.09977765850433988,0.10786929959721757,0.04664681792376377,0.06801265682791535,0000SET_000_DJI_3151.T
0.06091969676585451,0.10208605450652476,0.10663263236870792,0.04889166872829746,0.07062797744195143,0000SET_000_DJI_3161.T
0.06502551727745211,0.10061818718523213,0.10839620671324214,0.05369837166407171,0.07565390115202551,0000SET_000_DJI_3171.T
0.06498067310949451,0.10201943574295343,0.10883895267315344,0.05360422097784057,0.07539598748967848,0000SET_000_DJI_3181.T
