Latitude,Longitude,Altitude,Gimbal Degree,DateTime,Image Index
-19.8613529166667,-43.976144,840.066,89.9,2022:05:12 09:14:34, _Campo220512-Pampulha_0001SET_000_DJI_4591.TIF
-19.8615287777778,-43.9760211666667,839.971,89.9,2022:05:12 09:14:37, _Campo220512-Pampulha_0001SET_000_DJI_4601.TIF
-19.8616741944444,-43.9759217777778,839.998,90.0,2022:05:12 09:14:40, _Campo220512-Pampulha_0001SET_000_DJI_4611.TIF
-19.8618056388889,-43.9758305833333,839.854,89.9,2022:05:12 09:14:43, _Campo220512-Pampulha_0001SET_000_DJI_4621.TIF
-19.8619301666667,-43.975739,839.654,89.9,2022:05:12 09:14:46, _Campo220512-Pampulha_0001SET_000_DJI_4631.TIF
-19.8620819722222,-43.9756376666667,839.61,89.9,2022:05:12 09:14:49, _Campo220512-Pampulha_0001SET_000_DJI_4641.TIF
-19.8622275277778,-43.9755377222222,839.882,90.0,2022:05:12 09:14:52, _Campo220512-Pampulha_0001SET_000_DJI_4651.TIF
-19.8621995833333,-43.9754310833333,840.132,89.9,2022:05:12 09:14:58, _Campo220512-Pampulha_0001SET_000_DJI_4661.TIF
-19.8619931111111,-43.9753130277778,839.663,90.0,2022:05:12 09:15:04, _Campo220512-Pampulha_0001SET_000_DJI_4671.TIF
-19.8617780277778,-43.9754424722222,839.95,89.9,2022:05:12 09:15:09, _Campo220512-Pampulha_0001SET_000_DJI_4681.TIF
-19.8615765555556,-43.9755620555556,839.758,89.9,2022:05:12 09:15:13, _Campo220512-Pampulha_0001SET_000_DJI_4691.TIF
-19.8613907777778,-43.9756724166667,839.824,90.0,2022:05:12 09:15:17, _Campo220512-Pampulha_0001SET_000_DJI_4701.TIF
-19.8612076111111,-43.9757800833333,840.067,90.0,2022:05:12 09:15:20, _Campo220512-Pampulha_0001SET_000_DJI_4711.TIF
-19.8609834722222,-43.975913,840.328,90.0,2022:05:12 09:15:23, _Campo220512-Pampulha_0001SET_000_DJI_4721.TIF
-19.8607726944444,-43.9760386666667,840.153,89.9,2022:05:12 09:15:27, _Campo220512-Pampulha_0001SET_000_DJI_4731.TIF
-19.860539,-43.97617875,840.492,90.0,2022:05:12 09:15:30, _Campo220512-Pampulha_0001SET_000_DJI_4741.TIF
-19.8602915555556,-43.9763253333333,840.527,89.9,2022:05:12 09:15:34, _Campo220512-Pampulha_0001SET_000_DJI_4751.TIF
-19.8601718888889,-43.9763968055556,840.574,90.0,2022:05:12 09:15:36, _Campo220512-Pampulha_0001SET_000_DJI_4761.TIF
-19.8599613611111,-43.9765209722222,840.334,89.9,2022:05:12 09:15:39, _Campo220512-Pampulha_0001SET_000_DJI_4771.TIF
-19.8597923055556,-43.9766210277778,840.267,89.9,2022:05:12 09:15:41, _Campo220512-Pampulha_0001SET_000_DJI_4781.TIF
-19.8595737777778,-43.9767495555556,840.397,90.0,2022:05:12 09:15:45, _Campo220512-Pampulha_0001SET_000_DJI_4791.TIF
-19.8593815277778,-43.9768645277778,840.168,89.9,2022:05:12 09:15:48, _Campo220512-Pampulha_0001SET_000_DJI_4801.TIF
-19.8591896944444,-43.9769792777778,839.683,89.9,2022:05:12 09:15:51, _Campo220512-Pampulha_0001SET_000_DJI_4811.TIF
-19.8590371111111,-43.9770700833333,839.88,89.9,2022:05:12 09:15:54, _Campo220512-Pampulha_0001SET_000_DJI_4821.TIF
-19.8588873333333,-43.9771590277778,839.889,89.9,2022:05:12 09:15:56, _Campo220512-Pampulha_0001SET_000_DJI_4831.TIF
-19.8587620555556,-43.9772333333333,839.725,90.0,2022:05:12 09:15:59, _Campo220512-Pampulha_0001SET_000_DJI_4841.TIF
-19.8586238611111,-43.9773149166667,839.614,90.0,2022:05:12 09:16:01, _Campo220512-Pampulha_0001SET_000_DJI_4851.TIF
-19.8584550833333,-43.9774153055556,839.677,90.0,2022:05:12 09:16:04, _Campo220512-Pampulha_0001SET_000_DJI_4861.TIF
-19.85825025,-43.9775367222222,839.992,90.0,2022:05:12 09:16:07, _Campo220512-Pampulha_0001SET_000_DJI_4871.TIF
-19.8580490277778,-43.9776573333333,840.091,89.9,2022:05:12 09:16:10, _Campo220512-Pampulha_0001SET_000_DJI_4881.TIF
-19.8578228888889,-43.9777917222222,840.316,90.0,2022:05:12 09:16:14, _Campo220512-Pampulha_0001SET_000_DJI_4891.TIF
-19.8576015555556,-43.9779246666667,840.333,90.0,2022:05:12 09:16:17, _Campo220512-Pampulha_0001SET_000_DJI_4901.TIF
-19.8574113333333,-43.978037,840.087,90.0,2022:05:12 09:16:20, _Campo220512-Pampulha_0001SET_000_DJI_4911.TIF
-19.8571925,-43.9781663333333,839.809,89.9,2022:05:12 09:16:24, _Campo220512-Pampulha_0001SET_000_DJI_4921.TIF
-19.8569818333333,-43.9781838333333,839.713,90.0,2022:05:12 09:16:30, _Campo220512-Pampulha_0001SET_000_DJI_4931.TIF
-19.8568223611111,-43.9781696666667,839.613,90.0,2022:05:12 09:16:33, _Campo220512-Pampulha_0001SET_000_DJI_4941.TIF
-19.8566299444444,-43.9781535277778,839.987,90.0,2022:05:12 09:16:36, _Campo220512-Pampulha_0001SET_000_DJI_4951.TIF
-19.8564197222222,-43.9781363888889,840.512,90.0,2022:05:12 09:16:39, _Campo220512-Pampulha_0001SET_000_DJI_4961.TIF
-19.8562240555556,-43.9781194166667,840.91,89.9,2022:05:12 09:16:41, _Campo220512-Pampulha_0001SET_000_DJI_4971.TIF
-19.8560150555556,-43.9781016388889,841.166,89.9,2022:05:12 09:16:44, _Campo220512-Pampulha_0001SET_000_DJI_4981.TIF
-19.8558253055556,-43.9780868611111,841.241,90.0,2022:05:12 09:16:46, _Campo220512-Pampulha_0001SET_000_DJI_4991.TIF
-19.8556099166667,-43.9780715833333,841.447,90.0,2022:05:12 09:16:49, _Campo220512-Pampulha_0001SET_000_DJI_5001.TIF
-19.8553908055556,-43.9780539166667,841.516,90.0,2022:05:12 09:16:51, _Campo220512-Pampulha_0001SET_000_DJI_5011.TIF
-19.8551073611111,-43.9780259722222,841.583,89.9,2022:05:12 09:16:55, _Campo220512-Pampulha_0001SET_000_DJI_5021.TIF
-19.8548928611111,-43.9779791944444,840.832,89.9,2022:05:12 09:17:00, _Campo220512-Pampulha_0001SET_000_DJI_5031.TIF
-19.8547628055556,-43.9779453333333,840.031,89.9,2022:05:12 09:17:03, _Campo220512-Pampulha_0001SET_000_DJI_5041.TIF
-19.8546686111111,-43.9779219166667,839.903,89.9,2022:05:12 09:17:05, _Campo220512-Pampulha_0001SET_000_DJI_5051.TIF
-19.8544984444444,-43.9778788055556,839.943,89.9,2022:05:12 09:17:08, _Campo220512-Pampulha_0001SET_000_DJI_5061.TIF
-19.8543508888889,-43.97784525,840.059,90.0,2022:05:12 09:17:10, _Campo220512-Pampulha_0001SET_000_DJI_5071.TIF
-19.8541595277778,-43.9777970555556,840.225,89.9,2022:05:12 09:17:13, _Campo220512-Pampulha_0001SET_000_DJI_5081.TIF
-19.8539762222222,-43.9777491111111,840.496,90.0,2022:05:12 09:17:16, _Campo220512-Pampulha_0001SET_000_DJI_5091.TIF
-19.8537749166667,-43.97769825,840.509,90.0,2022:05:12 09:17:20, _Campo220512-Pampulha_0001SET_000_DJI_5101.TIF
-19.8537374444444,-43.9777701388889,840.618,90.0,2022:05:12 09:17:23, _Campo220512-Pampulha_0001SET_000_DJI_5111.TIF
-19.8536074166667,-43.9780522222222,840.445,90.0,2022:05:12 09:17:26, _Campo220512-Pampulha_0001SET_000_DJI_5121.TIF
-19.8534823333333,-43.9783244444444,840.795,89.9,2022:05:12 09:17:29, _Campo220512-Pampulha_0001SET_000_DJI_5131.TIF
-19.8533817222222,-43.9785325,841.082,90.0,2022:05:12 09:17:32, _Campo220512-Pampulha_0001SET_000_DJI_5141.TIF
-19.8532524166667,-43.9788101666667,841.499,89.9,2022:05:12 09:17:35, _Campo220512-Pampulha_0001SET_000_DJI_5151.TIF
-19.8531495,-43.9790313333333,841.426,90.0,2022:05:12 09:17:37, _Campo220512-Pampulha_0001SET_000_DJI_5161.TIF
-19.8530316944444,-43.9792932222222,841.652,90.0,2022:05:12 09:17:40, _Campo220512-Pampulha_0001SET_000_DJI_5171.TIF
-19.8528975277778,-43.9795746944444,841.674,89.9,2022:05:12 09:17:43, _Campo220512-Pampulha_0001SET_000_DJI_5181.TIF
-19.8527898888889,-43.9798028611111,841.728,89.9,2022:05:12 09:17:45, _Campo220512-Pampulha_0001SET_000_DJI_5191.TIF
-19.8526405277778,-43.9801314444444,841.879,90.0,2022:05:12 09:17:49, _Campo220512-Pampulha_0001SET_000_DJI_5201.TIF
-19.8524176666667,-43.9806115555556,842.091,90.0,2022:05:12 09:17:53, _Campo220512-Pampulha_0001SET_000_DJI_5211.TIF
-19.8523136944444,-43.9808284166667,842.11,90.0,2022:05:12 09:17:55, _Campo220512-Pampulha_0001SET_000_DJI_5221.TIF
-19.8521905277778,-43.98109675,842.268,89.9,2022:05:12 09:17:59, _Campo220512-Pampulha_0001SET_000_DJI_5231.TIF
-19.8520611388889,-43.9813754444444,841.406,90.0,2022:05:12 09:18:03, _Campo220512-Pampulha_0001SET_000_DJI_5241.TIF
-19.8519737222222,-43.9815638611111,841.19,89.9,2022:05:12 09:18:06, _Campo220512-Pampulha_0001SET_000_DJI_5251.TIF
-19.8517740555556,-43.9819926388889,840.982,90.0,2022:05:12 09:18:12, _Campo220512-Pampulha_0001SET_000_DJI_5261.TIF
-19.8516856944444,-43.9821789166667,840.823,90.0,2022:05:12 09:18:15, _Campo220512-Pampulha_0001SET_000_DJI_5271.TIF
-19.8515999166667,-43.9823680555556,840.844,89.9,2022:05:12 09:18:17, _Campo220512-Pampulha_0001SET_000_DJI_5281.TIF
-19.8514891388889,-43.9826015277778,840.908,90.0,2022:05:12 09:18:20, _Campo220512-Pampulha_0001SET_000_DJI_5291.TIF
-19.8513388611111,-43.9829223888889,840.836,89.9,2022:05:12 09:18:24, _Campo220512-Pampulha_0001SET_000_DJI_5301.TIF
-19.8512359722222,-43.9831436944444,840.994,89.9,2022:05:12 09:18:27, _Campo220512-Pampulha_0001SET_000_DJI_5311.TIF
-19.8511613333333,-43.9832981666667,841.209,89.9,2022:05:12 09:18:30, _Campo220512-Pampulha_0001SET_000_DJI_5321.TIF
-19.8512904444444,-43.9834728611111,840.725,90.0,2022:05:12 09:18:34, _Campo220512-Pampulha_0001SET_000_DJI_5331.TIF
-19.851479,-43.9837521111111,840.668,89.9,2022:05:12 09:18:44, _Campo220512-Pampulha_0001SET_000_DJI_5341.TIF
-19.8513112222222,-43.9840583055556,840.46,90.0,2022:05:12 09:18:50, _Campo220512-Pampulha_0001SET_000_DJI_5351.TIF
-19.8511868888889,-43.98429225,840.748,90.0,2022:05:12 09:18:52, _Campo220512-Pampulha_0001SET_000_DJI_5361.TIF
-19.8510504722222,-43.9845505,841.157,89.9,2022:05:12 09:18:55, _Campo220512-Pampulha_0001SET_000_DJI_5371.TIF
-19.8508772777778,-43.9848686111111,841.307,90.0,2022:05:12 09:18:58, _Campo220512-Pampulha_0001SET_000_DJI_5381.TIF
-19.8507701388889,-43.9850729444444,841.342,89.9,2022:05:12 09:19:03, _Campo220512-Pampulha_0001SET_000_DJI_5391.TIF
-19.8508886666667,-43.98484625,840.794,89.9,2022:05:12 09:19:13, _Campo220512-Pampulha_0001SET_000_DJI_5401.TIF
-19.8508889722222,-43.9848453333333,841.007,90.0,2022:05:12 09:19:16, _Campo220512-Pampulha_0001SET_000_DJI_5411.TIF
-19.8510872777778,-43.9849440277778,840.366,89.9,2022:05:12 09:19:22, _Campo220512-Pampulha_0001SET_000_DJI_5421.TIF
-19.8510921944444,-43.9849579722222,840.978,90.0,2022:05:12 09:19:31, _Campo220512-Pampulha_0001SET_000_DJI_5431.TIF
-19.8506704444444,-43.9854699444444,840.527,89.9,2022:05:12 09:19:48, _Campo220512-Pampulha_0001SET_000_DJI_5441.TIF
-19.8506403611111,-43.9854956388889,840.559,89.9,2022:05:12 09:19:52, _Campo220512-Pampulha_0001SET_000_DJI_5451.TIF
-19.8505594166667,-43.9856003055556,840.2,90.0,2022:05:12 09:19:55, _Campo220512-Pampulha_0001SET_000_DJI_5461.TIF
-19.8505516666667,-43.9856104166667,840.103,90.0,2022:05:12 09:19:58, _Campo220512-Pampulha_0001SET_000_DJI_5471.TIF
-19.8505136111111,-43.9855466666667,840.316,89.9,2022:05:12 09:20:05, _Campo220512-Pampulha_0001SET_000_DJI_5481.TIF
-19.8504093888889,-43.9853283055556,839.949,89.9,2022:05:12 09:20:08, _Campo220512-Pampulha_0001SET_000_DJI_5491.TIF
-19.8502659722222,-43.9849564166667,839.986,89.9,2022:05:12 09:20:12, _Campo220512-Pampulha_0001SET_000_DJI_5501.TIF
-19.8503630277778,-43.9844898055556,839.86,89.9,2022:05:12 09:20:26, _Campo220512-Pampulha_0001SET_000_DJI_5511.TIF
-19.8513871111111,-43.9836133055556,840.222,89.9,2022:05:12 09:20:54, _Campo220512-Pampulha_0001SET_000_DJI_5521.TIF
-19.8514661111111,-43.9837270555556,840.311,89.9,2022:05:12 09:20:57, _Campo220512-Pampulha_0001SET_000_DJI_5531.TIF
-19.8515712777778,-43.9838758333333,840.349,90.0,2022:05:12 09:21:01, _Campo220512-Pampulha_0001SET_000_DJI_5541.TIF
-19.8516680555556,-43.9840102222222,840.392,90.0,2022:05:12 09:21:04, _Campo220512-Pampulha_0001SET_000_DJI_5551.TIF
-19.85176075,-43.9841411944444,840.432,89.9,2022:05:12 09:21:07, _Campo220512-Pampulha_0001SET_000_DJI_5561.TIF
-19.8519171944444,-43.9842091666667,840.48,90.0,2022:05:12 09:21:12, _Campo220512-Pampulha_0001SET_000_DJI_5571.TIF
-19.8521575555556,-43.9841115833333,839.788,90.0,2022:05:12 09:21:16, _Campo220512-Pampulha_0001SET_000_DJI_5581.TIF
-19.8524088611111,-43.9840083888889,839.677,89.9,2022:05:12 09:21:21, _Campo220512-Pampulha_0001SET_000_DJI_5591.TIF
-19.8525732777778,-43.9839411944444,839.769,90.0,2022:05:12 09:21:23, _Campo220512-Pampulha_0001SET_000_DJI_5601.TIF
-19.8527460277778,-43.98387,839.734,90.0,2022:05:12 09:21:26, _Campo220512-Pampulha_0001SET_000_DJI_5611.TIF
-19.8529193055556,-43.9838015833333,839.937,90.0,2022:05:12 09:21:28, _Campo220512-Pampulha_0001SET_000_DJI_5621.TIF
-19.8530649166667,-43.9837456388889,839.974,90.0,2022:05:12 09:21:31, _Campo220512-Pampulha_0001SET_000_DJI_5631.TIF
-19.8530469722222,-43.9836613888889,840.524,89.9,2022:05:12 09:21:34, _Campo220512-Pampulha_0001SET_000_DJI_5641.TIF
-19.8529884166667,-43.9833898888889,840.616,89.9,2022:05:12 09:21:37, _Campo220512-Pampulha_0001SET_000_DJI_5651.TIF
-19.8529388333333,-43.9831675277778,840.834,90.0,2022:05:12 09:21:40, _Campo220512-Pampulha_0001SET_000_DJI_5661.TIF
-19.8528905555556,-43.9829510277778,840.929,90.0,2022:05:12 09:21:43, _Campo220512-Pampulha_0001SET_000_DJI_5671.TIF
-19.8528339166667,-43.9827013333333,840.896,89.9,2022:05:12 09:21:46, _Campo220512-Pampulha_0001SET_000_DJI_5681.TIF
-19.852783,-43.9824723611111,840.912,89.9,2022:05:12 09:21:49, _Campo220512-Pampulha_0001SET_000_DJI_5691.TIF
-19.8527399722222,-43.9822719166667,840.928,89.9,2022:05:12 09:21:51, _Campo220512-Pampulha_0001SET_000_DJI_5701.TIF
-19.8526901666667,-43.9820346388889,841.044,90.0,2022:05:12 09:21:54, _Campo220512-Pampulha_0001SET_000_DJI_5711.TIF
-19.85259825,-43.9816353055556,841.227,90.0,2022:05:12 09:21:59, _Campo220512-Pampulha_0001SET_000_DJI_5721.TIF
-19.8525442222222,-43.9813812222222,841.088,90.0,2022:05:12 09:22:02, _Campo220512-Pampulha_0001SET_000_DJI_5731.TIF
-19.8525123333333,-43.98124825,841.253,90.0,2022:05:12 09:22:05, _Campo220512-Pampulha_0001SET_000_DJI_5741.TIF
-19.8525921111111,-43.981129,840.812,89.9,2022:05:12 09:22:08, _Campo220512-Pampulha_0001SET_000_DJI_5751.TIF
-19.8527473055556,-43.9808756666667,840.442,90.0,2022:05:12 09:22:11, _Campo220512-Pampulha_0001SET_000_DJI_5761.TIF
-19.8528803888889,-43.9806649444444,840.72,90.0,2022:05:12 09:22:15, _Campo220512-Pampulha_0001SET_000_DJI_5771.TIF
-19.8529978055556,-43.98047525,840.992,89.9,2022:05:12 09:22:17, _Campo220512-Pampulha_0001SET_000_DJI_5781.TIF
-19.8531435,-43.9802388055556,840.889,89.9,2022:05:12 09:22:21, _Campo220512-Pampulha_0001SET_000_DJI_5791.TIF
-19.8532711388889,-43.9800321111111,840.833,89.9,2022:05:12 09:22:24, _Campo220512-Pampulha_0001SET_000_DJI_5801.TIF
-19.8533886388889,-43.9798393055556,840.766,89.9,2022:05:12 09:22:26, _Campo220512-Pampulha_0001SET_000_DJI_5811.TIF
-19.8535443888889,-43.9795845555556,840.97,90.0,2022:05:12 09:22:30, _Campo220512-Pampulha_0001SET_000_DJI_5821.TIF
-19.8536869722222,-43.9793490555556,841.007,90.0,2022:05:12 09:22:33, _Campo220512-Pampulha_0001SET_000_DJI_5831.TIF
-19.8537905833333,-43.9791792222222,841.063,89.9,2022:05:12 09:22:35, _Campo220512-Pampulha_0001SET_000_DJI_5841.TIF
-19.8539261944444,-43.9789640833333,840.901,89.9,2022:05:12 09:22:39, _Campo220512-Pampulha_0001SET_000_DJI_5851.TIF
-19.8540095833333,-43.9788735277778,840.996,90.0,2022:05:12 09:22:42, _Campo220512-Pampulha_0001SET_000_DJI_5861.TIF
-19.8541788333333,-43.9787491111111,840.262,90.0,2022:05:12 09:22:45, _Campo220512-Pampulha_0001SET_000_DJI_5871.TIF
-19.8543999722222,-43.9785821111111,840.101,89.9,2022:05:12 09:22:48, _Campo220512-Pampulha_0001SET_000_DJI_5881.TIF
-19.8546091666667,-43.9784259166667,840.206,90.0,2022:05:12 09:22:51, _Campo220512-Pampulha_0001SET_000_DJI_5891.TIF
-19.8547906944444,-43.9782899444444,840.34,89.9,2022:05:12 09:22:54, _Campo220512-Pampulha_0001SET_000_DJI_5901.TIF
-19.8549884166667,-43.9781456666667,840.508,90.0,2022:05:12 09:22:57, _Campo220512-Pampulha_0001SET_000_DJI_5911.TIF
-19.8551775,-43.9780063333333,840.767,90.0,2022:05:12 09:23:00, _Campo220512-Pampulha_0001SET_000_DJI_5921.TIF
-19.8557105277778,-43.9782675555556,845.066,90.0,2022:05:12 10:04:20, _Campo220512-Pampulha_0002SET_0000_DJI_6201.TIF
-19.8558396666667,-43.9788762777778,844.774,90.0,2022:05:12 10:05:24, _Campo220512-Pampulha_0002SET_0000_DJI_6211.TIF
-19.8561704444444,-43.9791256388889,844.126,89.9,2022:05:12 10:05:31, _Campo220512-Pampulha_0002SET_0000_DJI_6221.TIF
-19.8563291111111,-43.9792481666667,844.075,89.9,2022:05:12 10:05:34, _Campo220512-Pampulha_0002SET_0000_DJI_6231.TIF
-19.8565268055556,-43.9793992222222,843.886,89.9,2022:05:12 10:05:38, _Campo220512-Pampulha_0002SET_0000_DJI_6241.TIF
-19.8567004722222,-43.9795306111111,843.85,90.0,2022:05:12 10:05:42, _Campo220512-Pampulha_0002SET_0000_DJI_6251.TIF
-19.8568688611111,-43.9796564166667,843.933,89.9,2022:05:12 10:05:46, _Campo220512-Pampulha_0002SET_0000_DJI_6261.TIF
-19.8571199166667,-43.9798473055556,843.601,89.9,2022:05:12 10:05:51, _Campo220512-Pampulha_0002SET_0000_DJI_6271.TIF
-19.8572795833333,-43.9799675833333,843.422,89.9,2022:05:12 10:05:54, _Campo220512-Pampulha_0002SET_0000_DJI_6281.TIF
-19.8574388611111,-43.9800881944444,843.296,89.9,2022:05:12 10:05:58, _Campo220512-Pampulha_0002SET_0000_DJI_6291.TIF
-19.8575737222222,-43.9801907222222,843.253,90.0,2022:05:12 10:06:01, _Campo220512-Pampulha_0002SET_0000_DJI_6301.TIF
-19.8577161944444,-43.9802959722222,844.514,90.0,2022:05:12 10:06:21, _Campo220512-Pampulha_0002SET_0000_DJI_6311.TIF
-19.8578028333333,-43.9803611944444,844.19,90.0,2022:05:12 10:06:44, _Campo220512-Pampulha_0002SET_0000_DJI_6321.TIF
-19.8584981666667,-43.9808886666667,843.618,89.9,2022:05:12 10:06:54, _Campo220512-Pampulha_0002SET_0000_DJI_6331.TIF
-19.8586238888889,-43.9809888888889,843.728,89.9,2022:05:12 10:06:58, _Campo220512-Pampulha_0002SET_0000_DJI_6341.TIF
-19.8585279444444,-43.9808119444444,843.489,90.0,2022:05:12 10:07:03, _Campo220512-Pampulha_0002SET_0000_DJI_6351.TIF
-19.8583912777778,-43.9805781111111,843.482,89.9,2022:05:12 10:07:08, _Campo220512-Pampulha_0002SET_0000_DJI_6361.TIF
-19.8582743333333,-43.9803746388889,843.723,89.9,2022:05:12 10:07:12, _Campo220512-Pampulha_0002SET_0000_DJI_6371.TIF
-19.8581912222222,-43.9802331666667,843.516,89.9,2022:05:12 10:07:14, _Campo220512-Pampulha_0002SET_0000_DJI_6381.TIF
-19.8580870555556,-43.9800463055556,843.424,89.9,2022:05:12 10:07:18, _Campo220512-Pampulha_0002SET_0000_DJI_6391.TIF
-19.85798225,-43.9798644166667,843.357,90.0,2022:05:12 10:07:21, _Campo220512-Pampulha_0002SET_0000_DJI_6401.TIF
-19.8579038888889,-43.9797284444444,843.329,90.0,2022:05:12 10:07:24, _Campo220512-Pampulha_0002SET_0000_DJI_6411.TIF
-19.8578121666667,-43.9795683611111,843.285,90.0,2022:05:12 10:07:27, _Campo220512-Pampulha_0002SET_0000_DJI_6421.TIF
-19.8576535277778,-43.9792913888889,843.126,90.0,2022:05:12 10:07:32, _Campo220512-Pampulha_0002SET_0000_DJI_6431.TIF
-19.8575345555556,-43.9790828888889,843.023,89.9,2022:05:12 10:07:36, _Campo220512-Pampulha_0002SET_0000_DJI_6441.TIF
-19.8574169166667,-43.9788782777778,843.181,89.9,2022:05:12 10:07:40, _Campo220512-Pampulha_0002SET_0000_DJI_6451.TIF
-19.8574584444444,-43.9788376944444,843.411,90.0,2022:05:12 10:07:44, _Campo220512-Pampulha_0002SET_0000_DJI_6461.TIF
-19.8577533333333,-43.9786293888889,842.184,89.9,2022:05:12 10:07:50, _Campo220512-Pampulha_0002SET_0000_DJI_6471.TIF
-19.8579066666667,-43.9785220833333,841.969,89.9,2022:05:12 10:07:53, _Campo220512-Pampulha_0002SET_0000_DJI_6481.TIF
-19.8580035833333,-43.978455,841.906,89.9,2022:05:12 10:07:54, _Campo220512-Pampulha_0002SET_0000_DJI_6491.TIF
-19.85815775,-43.9783461111111,841.689,90.0,2022:05:12 10:07:57, _Campo220512-Pampulha_0002SET_0000_DJI_6501.TIF
-19.85828375,-43.9782588611111,841.533,90.0,2022:05:12 10:07:59, _Campo220512-Pampulha_0002SET_0000_DJI_6511.TIF
-19.8584725833333,-43.9781274444444,841.315,90.0,2022:05:12 10:08:02, _Campo220512-Pampulha_0002SET_0000_DJI_6521.TIF
-19.8586549722222,-43.97799925,841.104,89.9,2022:05:12 10:08:04, _Campo220512-Pampulha_0002SET_0000_DJI_6531.TIF
-19.8588148333333,-43.9778864722222,840.862,89.9,2022:05:12 10:08:07, _Campo220512-Pampulha_0002SET_0000_DJI_6541.TIF
-19.8590025,-43.9777555,840.859,89.9,2022:05:12 10:08:09, _Campo220512-Pampulha_0002SET_0000_DJI_6551.TIF
-19.8591770277778,-43.9776356666667,841.17,89.9,2022:05:12 10:08:12, _Campo220512-Pampulha_0002SET_0000_DJI_6561.TIF
-19.8593125833333,-43.9775406666667,841.075,90.0,2022:05:12 10:08:13, _Campo220512-Pampulha_0002SET_0000_DJI_6571.TIF
-19.859503,-43.9774069444444,840.891,90.0,2022:05:12 10:08:16, _Campo220512-Pampulha_0002SET_0000_DJI_6581.TIF
-19.8596308055556,-43.9773209722222,840.816,90.0,2022:05:12 10:08:18, _Campo220512-Pampulha_0002SET_0000_DJI_6591.TIF
-19.8597792777778,-43.9772173888889,840.99,90.0,2022:05:12 10:08:21, _Campo220512-Pampulha_0002SET_0000_DJI_6601.TIF
-19.8598806944444,-43.9771471944444,841.066,89.9,2022:05:12 10:08:23, _Campo220512-Pampulha_0002SET_0000_DJI_6611.TIF
-19.8599978888889,-43.9770646111111,841.035,89.9,2022:05:12 10:08:26, _Campo220512-Pampulha_0002SET_0000_DJI_6621.TIF
-19.8601673888889,-43.9769465,841.047,90.0,2022:05:12 10:08:29, _Campo220512-Pampulha_0002SET_0000_DJI_6631.TIF
-19.8603188611111,-43.9768416666667,841.166,89.9,2022:05:12 10:08:32, _Campo220512-Pampulha_0002SET_0000_DJI_6641.TIF
-19.8604426666667,-43.97675525,841.217,90.0,2022:05:12 10:08:35, _Campo220512-Pampulha_0002SET_0000_DJI_6651.TIF
-19.8606224722222,-43.9766289444444,841.079,90.0,2022:05:12 10:08:38, _Campo220512-Pampulha_0002SET_0000_DJI_6661.TIF
-19.8607606111111,-43.9765360277778,841.16,89.9,2022:05:12 10:08:41, _Campo220512-Pampulha_0002SET_0000_DJI_6671.TIF
-19.8608919722222,-43.9764447222222,841.212,90.0,2022:05:12 10:08:43, _Campo220512-Pampulha_0002SET_0000_DJI_6681.TIF
-19.8611001111111,-43.9762987777778,841.207,90.0,2022:05:12 10:08:47, _Campo220512-Pampulha_0002SET_0000_DJI_6691.TIF
-19.8611875,-43.9762362777778,841.211,89.9,2022:05:12 10:08:49, _Campo220512-Pampulha_0002SET_0000_DJI_6701.TIF
-19.8613016388889,-43.9761574722222,841.201,89.9,2022:05:12 10:08:51, _Campo220512-Pampulha_0002SET_0000_DJI_6711.TIF
-19.8614284722222,-43.9760681388889,841.279,89.9,2022:05:12 10:08:54, _Campo220512-Pampulha_0002SET_0000_DJI_6721.TIF
-19.8615806388889,-43.9759611111111,841.209,89.9,2022:05:12 10:08:57, _Campo220512-Pampulha_0002SET_0000_DJI_6731.TIF
-19.8617147222222,-43.9758675,841.233,89.9,2022:05:12 10:09:00, _Campo220512-Pampulha_0002SET_0000_DJI_6741.TIF
-19.86186225,-43.9757659166667,841.232,90.0,2022:05:12 10:09:03, _Campo220512-Pampulha_0002SET_0000_DJI_6751.TIF
-19.8619674444444,-43.9756925277778,841.217,89.9,2022:05:12 10:09:05, _Campo220512-Pampulha_0002SET_0000_DJI_6761.TIF
-19.8620884444444,-43.9756082222222,841.225,89.9,2022:05:12 10:09:08, _Campo220512-Pampulha_0002SET_0000_DJI_6771.TIF
-19.8622381666667,-43.9755063611111,841.059,90.0,2022:05:12 10:09:11, _Campo220512-Pampulha_0002SET_0000_DJI_6781.TIF
-19.8622547777778,-43.9754379444444,841.488,89.9,2022:05:12 10:09:15, _Campo220512-Pampulha_0002SET_0000_DJI_6791.TIF
-19.8621254722222,-43.9753643333333,841.339,89.9,2022:05:12 10:09:18, _Campo220512-Pampulha_0002SET_0000_DJI_6801.TIF
-19.8619910555556,-43.9752887777778,841.276,89.9,2022:05:12 10:09:21, _Campo220512-Pampulha_0002SET_0000_DJI_6811.TIF
-19.8617883888889,-43.9754119444444,841.305,90.0,2022:05:12 10:09:26, _Campo220512-Pampulha_0002SET_0000_DJI_6821.TIF
-19.8615998333333,-43.9755238333333,841.103,90.0,2022:05:12 10:09:30, _Campo220512-Pampulha_0002SET_0000_DJI_6831.TIF
-19.8613578611111,-43.97566825,841.079,90.0,2022:05:12 10:09:35, _Campo220512-Pampulha_0002SET_0000_DJI_6841.TIF
