,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
24,-19.8556835833333,-43.9787620833333,844.157,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2451.TIF,0.0604538479087706,0.0844184813748492,0.0827492298195396,0.0507619962496625,0.0742338407343884,0000SET_000_DJI_2451.T,1582.860921594209,371.5981403454141,2069.6732037597853,inf,275522.3476227705,-0.2641054606487089,3.381105148431274,-0.0587785750892458,-0.2395845990755664,-0.0542439962163048,0.8970940381714532,0.6134437306590624,-0.234447738235036,-3.158232632390653,0.1654189836291132,1.3964120448088435,1.0201724119843765,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,40.342
54,-19.8558574166667,-43.9788934444444,842.345,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2461.TIF,0.0588786097544071,0.0834368434003273,0.0853346855720723,0.0490336805513715,0.0726714690532805,0000SET_000_DJI_2461.T,3329.855854867982,619.3621397712907,4175.320787354375,inf,485137.0172066357,-0.3170790593159163,3.440918187251833,-0.0889799121464592,-0.2701603514874265,-0.0801438181241576,0.8516052829643738,0.5746043384663139,-0.2478132347829882,-3.410048510252341,0.1725619607817214,1.4170994143434577,0.9777600144768552,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,16.628
84,-19.8559793055556,-43.9789862222222,842.223,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2471.TIF,0.0572404470221833,0.0818532363610801,0.083154101478483,0.0467956904027605,0.0701675660774089,0000SET_000_DJI_2471.T,3196.4342601205853,556.7800268980347,3438.786329821364,inf,439555.5484860184,-0.316586803507518,3.479660680646722,-0.0933653857256088,-0.2797881439390773,-0.0847012402623392,0.8438256782266537,0.5627586561664596,-0.2736061538393798,-3.8993251317501496,0.1769511651444149,1.4299894675762792,0.984355971692635,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,0.041
114,-19.8561700833333,-43.9791280555556,842.318,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2481.TIF,0.0559040060990548,0.0835907748863149,0.0812518975402851,0.0450866120909583,0.0681997352526529,0000SET_000_DJI_2481.T,2971.652617775941,497.9004455514883,2865.3541682374303,inf,389261.602362786,-0.3032379048489971,3.652142201561356,-0.0935673879369086,-0.2862570213538687,-0.0873336881217998,0.8393617542142832,0.5548991895063636,-0.2926946632538467,-4.291727265062384,0.1984788863904801,1.4952555410466053,1.0287855104537118,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,25.926
144,-19.8564397777778,-43.9793344166667,842.07,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2491.TIF,0.0548297974301862,0.0888062625821487,0.0884430234244935,0.0433034825495242,0.0663256963303439,0000SET_000_DJI_2491.T,19248.393923926265,1931.8788863571317,15012.701130280524,inf,1028612.4962553716,-0.3785006261603901,3.957367803204173,-0.1539817166542319,-0.3426241974407387,-0.1429056667857997,0.7499257008888683,0.4896201065140395,-0.3219829179986417,-4.854572749526266,0.236545510570568,1.6196715425626755,1.0041070413876716,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,62.872
174,-19.8565625833333,-43.9794275277778,841.881,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2501.TIF,0.0547419249685697,0.08906842981843,0.0881386146160522,0.0434081900147665,0.0667630685756286,0000SET_000_DJI_2501.T,17566.653219916774,1745.9031442748585,14269.762669829955,inf,1128122.043107029,-0.3749554103015305,3.974829868065005,-0.1486370440576642,-0.3400342921807945,-0.1379942786933616,0.7574780800272461,0.492499118619693,-0.3184326559739662,-4.769592871742386,0.2386928597784349,1.6270606097532925,1.010549464686145,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,79.644
236,-19.8569875277778,-43.9797491666667,842.098,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2521.TIF,0.0538544951342509,0.0876109723434729,0.0906526006291126,0.0424073990244783,0.0656370261216786,0000SET_000_DJI_2521.T,39468.801405047634,3079.2115362902346,29323.03397159157,inf,1606070.4308254232,-0.4200170881633092,3.9768601029764064,-0.1768316674977456,-0.3625823067055171,-0.1600590840703851,0.7240501173288968,0.4678012404517757,-0.3289884335390581,-5.012238563782216,0.2386199106473638,1.6268089065745086,0.9664474238518108,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,99.157
266,-19.8571922222222,-43.9799035,841.908,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2531.TIF,0.0546264039587869,0.0870391833948161,0.0910306272788817,0.0462569145421223,0.0695781365090246,0000SET_000_DJI_2531.T,17740.614007751763,2081.360440803833,27598.871052416653,inf,1203738.6693301403,-0.4182509750230833,3.896037222733773,-0.1514305003113481,-0.3261309230457016,-0.133569864208571,0.7643376585318348,0.5081467185808737,-0.2304583694025853,-3.312223939379201,0.2287978332742559,1.5933537096910708,0.9561527366845732,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,71.254
296,-19.8573895277778,-43.9800518611111,841.891,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2541.TIF,0.0522056387378526,0.0887018020081993,0.0914214014022233,0.0417975785519922,0.0639946332583152,0000SET_000_DJI_2541.T,55302.4849378298,4354.253174051767,48617.84207722413,inf,1294313.5712334802,-0.4421078464758328,4.146149406295603,-0.194643859818145,-0.3724981445383063,-0.1764732204358061,0.69999619647877,0.4571968697799431,-0.3052423673241234,-4.769811963637771,0.2590080628610757,1.6990846995208686,0.9702520487291736,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,44.382
326,-19.8576064166667,-43.9802161944444,841.734,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2551.TIF,0.0533307138092549,0.0861595501445989,0.0932117102922307,0.0459072286666517,0.0580723965471645,0000SET_000_DJI_2551.T,30828.49569478449,14743.655598490908,58799.34579210864,inf,19155.841438410072,-0.4628737779624517,3.952221020180483,-0.2519123037625837,-0.340029057003951,-0.2322736636332227,0.6230161035035198,0.4925049494610348,-0.1760836856925261,-3.0321408476661844,0.2353485856633294,1.6155709157158695,0.9243425517510367,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,14.769
356,-19.8578095,-43.98036975,841.593,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2561.TIF,0.0528219155313991,0.0839592438363419,0.0964376398128292,0.0467164782016891,0.1079632161754226,0000SET_000_DJI_2561.T,52699.476231227454,251.2706432965504,142686.53628251146,inf,8779125995419.271,-0.5194868639651916,3.8922047562035154,0.084262894216348,-0.3473261007140396,0.0563871237567412,1.1195132562862673,0.484421625128515,-0.2671211953549244,-2.4741870872102965,0.2276434009542863,1.5894774544182089,0.8706065805767751,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,12.945
386,-19.8580144722222,-43.9805247222222,841.603,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2571.TIF,0.0528987658656161,0.0896849250171992,0.0923451691846017,0.0437116452537682,0.0663808371666537,0000SET_000_DJI_2571.T,42381.78785689212,3796.282162285792,52400.05708441646,inf,1430352.5536758064,-0.4398331526889365,4.135847795943311,-0.1820988912349533,-0.357450114730293,-0.1635795709525368,0.7188338897723577,0.4733506434579904,-0.2637420940728247,-3.97316613242888,0.2579969625124685,1.6954067557083388,0.9711923840641348,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,40.911
416,-19.8581891111111,-43.9806590555556,841.471,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2581.TIF,0.0526427722100959,0.0886323814651015,0.095302074861305,0.0426080790641885,0.0644153316296708,0000SET_000_DJI_2581.T,113734.7009775452,8483.494410090392,112419.17875890572,inf,1574880.305451135,-0.4813060638340848,4.110336465895527,-0.218628275589388,-0.3820893117528143,-0.1933837013148553,0.6759069172776743,0.4470844850565623,-0.2881792038027175,-4.473767292847054,0.2547483284834962,1.683657181110676,0.9300152341288472,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,64.879
446,-19.8584225,-43.9808375833333,841.245,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2591.TIF,0.0530593998462908,0.0892516784904151,0.0920323805538662,0.0441531986547559,0.0662555652636498,0000SET_000_DJI_2591.T,35475.22826131617,3646.4782761645793,47122.1077641676,inf,1052507.9634779156,-0.4366638405770798,4.105597074154188,-0.1811300679573858,-0.3515730679954328,-0.1628476202473022,0.7199158042518597,0.4797572157650883,-0.2518780721058112,-3.8016138131720174,0.2543180690296922,1.68210870739154,0.9697856119040236,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,96.849
