,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
24,-19.8556835833333,-43.9787620833333,844.157,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2451.TIF,0.0587762226584419,0.0804134316778981,0.082103837077864,0.0493405862994365,0.0722180603314549,0000SET_000_DJI_2451.T,1739.6739650725528,398.80649213465085,2277.998058117074,inf,242538.9695394362,-0.2900959943217269,3.308260524740538,-0.0710237897604153,-0.249255540376812,-0.0640594556726344,0.8795942175390192,0.6009534761772931,-0.2349692535057799,-3.2536079261524837,0.1554512734629811,1.3681286078078465,0.979411371500667,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,40.342
54,-19.8558574166667,-43.9788934444444,842.345,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2461.TIF,0.0572226882215124,0.0829026263919968,0.0811347868455762,0.0476183325003207,0.0706402822393742,0000SET_000_DJI_2461.T,1900.540166784084,394.87367626895616,2332.272771062953,inf,282886.548447739,-0.2884359599296388,3.529036293638777,-0.0748937094995842,-0.2603156685875168,-0.0691451150012529,0.8706534519382396,0.5869040192458094,-0.2489878889777064,-3.5247295322798564,0.1832640892997406,1.4487719638594372,1.0217889220536849,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,16.628
84,-19.8559793055556,-43.9789862222222,842.223,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2471.TIF,0.0556757336626426,0.0808519691356551,0.0796459729921145,0.0455420373302204,0.0683339850627716,0000SET_000_DJI_2471.T,2012.323213237271,385.9116811912644,2165.150018660705,inf,276312.48087454564,-0.2964706931163808,3.5423393229983557,-0.0828548909671096,-0.2724217405012114,-0.0764427026337395,0.8579716273858207,0.5718059007795583,-0.2731028490940129,-3.9965889424294616,0.1844038605865007,1.452194049665578,1.0151419600795133,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,0.041
114,-19.8561700833333,-43.9791280555556,842.318,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2481.TIF,0.0544313868927785,0.0790247912506477,0.0814139891151482,0.0439299989173671,0.0664855960192868,0000SET_000_DJI_2481.T,3790.293219055532,599.4185951943351,3671.908244673759,inf,369569.00499309454,-0.3414447769534418,3.5449924026037447,-0.1118598876690276,-0.299048967454725,-0.1009360038589159,0.8166360197048278,0.5395878447281894,-0.2919871086296204,-4.39173484351284,0.1842807481826619,1.4518239523515069,0.9706537182311342,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,25.926
144,-19.8564397777778,-43.9793344166667,842.07,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2491.TIF,0.0535368808648438,0.0862698853378904,0.0866583340843709,0.042399859424513,0.0648584061741036,0000SET_000_DJI_2491.T,15881.46634089638,1682.9502585721905,12777.274181700855,inf,759645.5506572468,-0.383928332462729,3.941856585339959,-0.1559289904370949,-0.3429342489348521,-0.1438780155452031,0.7484381838099633,0.4892761887533209,-0.3182129474235786,-4.906271464170413,0.2341303311856908,1.6114103762541283,0.9955174681052338,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,62.872
174,-19.8565625833333,-43.9794275277778,841.881,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2501.TIF,0.0536068907900211,0.0862152525630928,0.0871037934260624,0.0427102653863038,0.0655008017301695,0000SET_000_DJI_2501.T,16343.484003335689,1687.942104015368,13910.605608115786,inf,885463.2780561361,-0.3885264108172517,3.934313084799145,-0.1545033653313096,-0.3419778138508495,-0.1415618689186679,0.7519856386710587,0.4903376042119013,-0.3117351313170253,-4.759256727898048,0.2332131448644789,1.6082867574021236,0.98979905664242,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,79.644
236,-19.8569875277778,-43.9797491666667,842.098,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2521.TIF,0.0529601135179713,0.0890891635662646,0.0858216903504754,0.0420630052832188,0.0647448394356068,0000SET_000_DJI_2521.T,14228.617760408497,1477.8478115841613,11786.69070800538,inf,793990.8398224448,-0.3688616608018957,4.106087496443807,-0.1483770375147346,-0.3421729617482653,-0.1399836400879637,0.7544111421157548,0.4901209136226923,-0.3167139675303053,-4.891725275576583,0.2543416678345262,1.6821935915230506,1.0380728135561723,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,99.157
266,-19.8571922222222,-43.9799035,841.908,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2531.TIF,0.0536633409128903,0.0894166403435914,0.0853427018366479,0.0457429957959268,0.0685256430487799,0000SET_000_DJI_2531.T,5977.685165308488,914.9863499531984,9404.003575914505,inf,551614.5083541163,-0.3542893224575071,4.067983933715125,-0.1175360706661133,-0.3020902108765266,-0.1092951172015932,0.8029467262466442,0.5359918869627798,-0.2211031421164948,-3.2265752246805306,0.2498833108358506,1.666251836402398,1.047736226054119,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,71.254
296,-19.8573895277778,-43.9800518611111,841.891,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2541.TIF,0.0512336570429838,0.0897276367765338,0.0868077178027543,0.0413822983329894,0.0630228789173555,0000SET_000_DJI_2541.T,20846.80983701195,2145.290181403525,20223.256474808808,inf,659372.932203751,-0.3964671536860768,4.263661879053561,-0.1687331198580807,-0.3543600417497627,-0.1587448719157805,0.7260054809937172,0.4767122023299683,-0.2928359602316415,-4.646502433118762,0.2730819127046072,1.7513416366365273,1.033636628720204,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,44.382
326,-19.8576064166667,-43.9802161944444,841.734,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2551.TIF,0.0522553753967185,0.0913178645102663,0.0842295360235952,0.0450666154663564,0.0569174203792162,0000SET_000_DJI_2551.T,5418.364910524084,2971.5776076580387,9432.335541524828,inf,6835.82919472784,-0.3501413529362817,4.252267885362704,-0.1902312412958947,-0.302893165078331,-0.1935012722940654,0.6757418248543117,0.5350452773921478,-0.1737453833921363,-3.052587103114405,0.2720736060484167,1.7475305423985303,1.0841549036276947,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,14.769
