,lat_d,long_d,Altitude,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
6416,-18.7008938,-45.1965224,678.561,2021-05-05, _Campo2021-05_0000SET_001_IMG_0218,0.0114767421872878,0.0164843492418511,0.0053982402473285,0.0038448976602201,0.0009936276622078,0000SET_001_IMG_0218,0.3687438218384117,3.753485014573023,-0.1575264898469074,-0.1680535985338735,-0.6890963091632839,0.1840651057906379,0.7122501934075417,-0.1718500954336381,-172.9522053077651,0.1790919738327795,1.4363265265390357,3.053652391630575,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,48.786
6446,-18.7011131,-45.1965546,678.56,2021-05-05, _Campo2021-05_0000SET_001_IMG_0219,0.0114366722957737,0.0164111787464036,0.0053497165924544,0.0037819132862484,0.0009517809515104,0000SET_001_IMG_0219,0.3709030166192795,3.750449239303384,-0.1579272897676396,-0.1716893180112897,-0.6979191232338225,0.1779124062109862,0.7069371285168012,-0.1684446754336258,-176.97840576271005,0.1786316094227773,1.4349610028144442,3.067672551019064,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,40.751
6476,-18.7013315,-45.1965885,678.482,2021-05-05, _Campo2021-05_0000SET_001_IMG_0220,0.0113858268406928,0.0163340554216189,0.0053236906039495,0.0037556185179893,0.0009351282803329,0000SET_001_IMG_0220,0.3711347904893095,3.750199098540872,-0.158318216581437,-0.172708304662872,-0.701180590899902,0.1756541373082714,0.7054539411443463,-0.1668635735404215,-178.43923347181743,0.1785082827589701,1.4345954536425227,3.068182701958884,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,46.538
6506,-18.7015469,-45.1966222,678.669,2021-05-05, _Campo2021-05_0000SET_001_IMG_0221,0.0113679380810595,0.0162710255601684,0.0053185186059868,0.0037787147547328,0.0009518893208707,0000SET_001_IMG_0221,0.3717909146355057,3.741779787822521,-0.1579881699544834,-0.1692606741190818,-0.6963867958913633,0.1789764013985405,0.7104825675479038,-0.1681736610484846,-176.67354529689965,0.1773976601566625,1.4313084258681965,3.0593153405260045,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,62.023
6536,-18.7017402,-45.1966573,678.854,2021-05-05, _Campo2021-05_0000SET_001_IMG_0222,0.0114605824302203,0.0163193242933962,0.005408812403596,0.0039247411899312,0.0010319622333151,0000SET_001_IMG_0222,0.3708345957113689,3.721004317535927,-0.1575545308278524,-0.1590038776542731,-0.6795533793711455,0.1907927575060672,0.725619765869837,-0.1728931678537704,-167.5382705608948,0.174901302279944,1.4239524380858628,3.0171732860519334,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,80.034
6566,-18.7019141,-45.1966888,678.984,2021-05-05, _Campo2021-05_0000SET_001_IMG_0223,0.011460395959998,0.0162958696213515,0.0054103655976828,0.0039120573671103,0.0010439431514925,0000SET_001_IMG_0223,0.3712615836339417,3.71563177541935,-0.1573130374254765,-0.1607209023052253,-0.6765127941467349,0.1929524230191781,0.7230671008232402,-0.1757613520884508,-168.36295332477553,0.1742119683637355,1.4219290221936052,3.011971987314654,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,97.567
7046,-18.7019797,-45.1963954,682.33,2021-05-05, _Campo2021-05_0000SET_001_IMG_0239,0.010658118621127,0.015828296698391,0.0053252902766816,0.0035127867527315,0.0008065299453708,0000SET_001_IMG_0239,0.3369173857467241,3.891533740065265,-0.1706067158125734,-0.2050789462366183,-0.7369362061626641,0.1514527666036227,0.6596423049675438,-0.1539254973867628,-190.8490791572481,0.1952011253653515,1.4850929381678528,2.972288058681045,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,91.472
7076,-18.701799,-45.1963693,682.15,2021-05-05, _Campo2021-05_0000SET_001_IMG_0240,0.0106851182681936,0.0158779636013946,0.0053675075079528,0.0035505644666296,0.0008194674785627,0000SET_001_IMG_0240,0.3349050856731868,3.89340788999372,-0.1712165799028427,-0.2037372031198795,-0.7350991460774522,0.1526718830571789,0.6614922217377217,-0.1541068006022439,-188.0572501455929,0.195491071355927,1.4859885686673724,2.958163277437231,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,71.381
7106,-18.7016593,-45.1963478,682.368,2021-05-05, _Campo2021-05_0000SET_001_IMG_0241,0.0107094938331487,0.0159236724365721,0.0053640078906941,0.0035426166044389,0.0008246387159066,0000SET_001_IMG_0241,0.3356942918630726,3.895296027593828,-0.1704404624225359,-0.2044984929195672,-0.7334994972803731,0.153735552353912,0.660442094163379,-0.1557760138740806,-188.9021348007193,0.1957776462106719,1.48687442045899,2.968614655507449,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,55.897
7136,-18.701501,-45.1963237,682.671,2021-05-05, _Campo2021-05_0000SET_001_IMG_0242,0.0106909130171358,0.0159485912031599,0.0053515529250095,0.0034835580371951,0.0007955528853983,0000SET_001_IMG_0242,0.3347856888493329,3.908048460916097,-0.1710242053281211,-0.2114285712771947,-0.7411618052673401,0.1486583233962668,0.6509433964327123,-0.1539597231191309,-193.52544116793663,0.1973639652804972,1.491789445634521,2.980180038699998,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,38.572
7166,-18.7013034,-45.1962944,683.02,2021-05-05, _Campo2021-05_0000SET_001_IMG_0243,0.0107003984159205,0.0160018173616403,0.0053509501843314,0.0035050968760581,0.0007934394640581,0000SET_001_IMG_0243,0.3343025426857355,3.917148496933717,-0.1706791210976282,-0.2084285794425439,-0.7417353034353648,0.1482801066587092,0.6550419561598032,-0.1522168822825536,-191.84435508668813,0.1985385403923986,1.4954412667319124,2.9904627795819634,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,18.287
7196,-18.7011451,-45.1962711,683.173,2021-05-05, _Campo2021-05_0000SET_001_IMG_0244,0.010710368200168,0.0160529184408644,0.0053601627290967,0.0034120633636621,0.0007857220859857,0000SET_001_IMG_0244,0.3332855325204784,3.925531251188658,-0.1709222303099967,-0.2220758271429751,-0.7443095308075129,0.1465854910934972,0.6365596598663534,-0.1569168101862771,-199.7103212256311,0.1996223525292075,1.4988204084909609,2.9948565467469783,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,11.007
7226,-18.7009473,-45.1962405,683.454,2021-05-05, _Campo2021-05_0000SET_001_IMG_0245,0.0107596277299265,0.0161309723142449,0.0053764887835021,0.0035000022642168,0.0008014672794486,0000SET_001_IMG_0245,0.3337144743389504,3.9257866991571255,-0.1701346008098895,-0.2113995844976967,-0.7405396635126585,0.1490689019770531,0.6509829007653938,-0.1545021193739008,-192.7740824057053,0.1997480374366972,1.4992128649004006,3.0002801017167977,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,27.209
7256,-18.7007497,-45.1962073,683.756,2021-05-05, _Campo2021-05_0000SET_001_IMG_0246,0.0108074980477871,0.0162058809752365,0.005419897691464,0.0034528270780171,0.0008066828479351,0000SET_001_IMG_0246,0.3324472371823325,3.9258091005553126,-0.1707751866064974,-0.2216985948006521,-0.7408905761900095,0.1488372832582384,0.6370649917350076,-0.1589886334392135,-197.0893937390431,0.1998410832961082,1.4995034839312096,2.9900713810077546,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,48.412
7286,-18.7005726,-45.1961781,683.692,2021-05-05, _Campo2021-05_0000SET_001_IMG_0247,0.0108828218860773,0.0162941941209148,0.0054574032312102,0.0035990328266921,0.0008442180636188,0000SET_001_IMG_0247,0.3329663691623247,3.9189871633099074,-0.1697458310509336,-0.2051988654959427,-0.7320632186159614,0.1546922644071494,0.6594771678423331,-0.1569945843233001,-185.9644931670046,0.1991157614009302,1.4972398052163678,2.9857046347116816,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,67.985
7316,-18.7003949,-45.1961484,683.955,2021-05-05, _Campo2021-05_0000SET_001_IMG_0248,0.0109046696207249,0.0162853437146308,0.005482447039335,0.0035702174881522,0.000843269109325,0000SET_001_IMG_0248,0.3329510679297828,3.909031657578927,-0.1706206566650553,-0.2112338909032331,-0.7333838289586759,0.1538125408735887,0.6512087508619607,-0.1588644358351186,-188.39114830410745,0.1978915577400362,1.4934284376373623,2.970451624573495,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,87.789
8006,-18.7003503,-45.1958225,678.558,2021-05-05, _Campo2021-05_0000SET_001_IMG_0271,0.0118020713243768,0.0169841437608908,0.0056437156010232,0.0034659357818901,0.000776224464064,0000SET_001_IMG_0271,0.36259441806742,3.75625625350529,-0.1690910431448251,-0.2390629155378982,-0.7581832676958312,0.137537841900338,0.6141230400167098,-0.1581879314576846,-203.7914788584169,0.1800192356363693,1.4390816064473864,3.0093904373586065,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,99.861
8036,-18.7005082,-45.1958447,678.598,2021-05-05, _Campo2021-05_0000SET_001_IMG_0272,0.0118835394449313,0.0168540514064268,0.0056351639528331,0.0035740892184648,0.0008331051241387,0000SET_001_IMG_0272,0.3707343321449444,3.70008752120352,-0.1671002574131039,-0.2238047641899961,-0.7424024528896908,0.1478404410433973,0.6342476010246185,-0.1629899756774387,-195.6415474529037,0.1729620268868362,1.418268646688052,2.9908715252115003,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,82.808
8066,-18.7007055,-45.195872,678.82,2021-05-05, _Campo2021-05_0000SET_001_IMG_0273,0.0117992914916983,0.0166961994967654,0.0055190693856228,0.0034719453616228,0.0007848768004324,0000SET_001_IMG_0273,0.3761468055824431,3.6925498953153646,-0.1661383054289894,-0.227685537344618,-0.7509887371283066,0.1422118015905014,0.6290816655915277,-0.1595435667226946,-203.27211434304056,0.1718485218257722,1.415017122724059,3.025183836292958,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,62.044
8096,-18.7009224,-45.1959037,678.891,2021-05-05, _Campo2021-05_0000SET_001_IMG_0274,0.0117468138403573,0.0165894635163124,0.0054791033388567,0.0035241120698987,0.0007641334925736,0000SET_001_IMG_0274,0.3778127300703586,3.685869757049032,-0.1663934110658083,-0.2171436736987121,-0.7552123960037119,0.1394632379270014,0.6431913858799496,-0.1517798004493522,-198.6299539602147,0.1708992898043911,1.412252185296213,3.027769780990123,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,40.776
8126,-18.7010998,-45.1959297,678.915,2021-05-05, _Campo2021-05_0000SET_001_IMG_0275,0.0115865223151263,0.0164362500934178,0.0053445333997059,0.003329045710964,0.0006673820939256,0000SET_001_IMG_0275,0.3797696481827153,3.704930614546509,-0.1669053738720813,-0.232370935115185,-0.7779802145813371,0.1248719100459405,0.6228879982576574,-0.1428726306331221,-214.0792087973664,0.1730638106603908,1.418566300257338,3.0753386430931946,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,27.48
8156,-18.7013171,-45.1959604,679.467,2021-05-05, _Campo2021-05_0000SET_001_IMG_0276,0.0115675637369968,0.016397109541271,0.0053465753238763,0.0032833078203962,0.0006678330365811,0000SET_001_IMG_0276,0.3793954292652904,3.7023705060385055,-0.1673090273838884,-0.2390840604660393,-0.7779222837704654,0.1249085622339866,0.6140954950608984,-0.1456692564574143,-218.1222678098595,0.1727016710053032,1.4175076026447777,3.0668434554818904,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,27.017
8186,-18.7015354,-45.1959913,679.977,2021-05-05, _Campo2021-05_0000SET_001_IMG_0277,0.0116954261430948,0.0164409595559509,0.0054686678753451,0.0034944222572956,0.0007835067826455,0000SET_001_IMG_0277,0.3787344799772278,3.669153719343239,-0.1665160956639326,-0.220263947905637,-0.7493650368055095,0.1432719632102464,0.6389896656642517,-0.1572238202038318,-200.6668272519196,0.1686617984134705,1.4057597692289263,3.0063920374600177,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,43.602
8216,-18.7017154,-45.1960169,680.487,2021-05-05, _Campo2021-05_0000SET_001_IMG_0278,0.0115480184443945,0.0163139531940197,0.0053446467419449,0.0033031810991798,0.000682339534161,0000SET_001_IMG_0278,0.3802494483509739,3.689814734950277,-0.1673358679812819,-0.2360668690762923,-0.7735718971632148,0.1276678454360668,0.618035439696391,-0.1474832750955599,-216.1435293015879,0.1710551863118778,1.412705848416671,3.0523912957590724,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,61.39
