,lat_d,long_d,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
5098,-18.7060292,-45.1916453,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0166,0.0119925744602784,0.0164709915847836,0.0062769736980598,0.0045257301197137,0.0013010225146674,0000SET_000_IMG_0174,1.6087519133705688,6.978979530762117,1.2479013232160103,0.35029606213535,0.3470101197488828,3.577198278341232,-0.1748182633024526,-0.1621115979746486,-0.6566315215406572,0.2072690722074466,0.7210051112867646,-0.1789867301243606,-137.57389138658965,0.1573385821514848,1.373432505200492,2.624033869996102,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,75.772
5218,-18.7060091,-45.1920003,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0186,0.0117558891388975,0.0164042385310324,0.0064188149982184,0.004692285677795,0.0011527726569725,0000SET_000_IMG_0178,1.6153333879170446,9.904462846607062,1.2664879948764276,0.3117461280294507,0.3253472650121974,3.640385079527894,-0.1870034966804896,-0.1553877847719106,-0.69550041299933,0.1795927530692912,0.7310205511605157,-0.1476148502762402,-128.05200520969817,0.1650684771965194,1.3954060247773683,2.555649062262356,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,99.121
5248,-18.7070409,-45.1912136,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0191,0.0115802952320886,0.0162050626009916,0.0062726934278282,0.0044958668949081,0.0011064711504218,0000SET_000_IMG_0179,1.6127879505272995,9.790472004307894,1.257386055695025,0.3333238552765368,0.3275273866535772,3.653502860057179,-0.1859332641473377,-0.1650013074791976,-0.7001093718161238,0.1763949032664417,0.7167362707322217,-0.1505607709109859,-136.07292955951937,0.1664462051086823,1.3993652386415787,2.5834297160290665,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,45.796
5578,-18.7073589,-45.1914156,2021-05-05, _Campo2021-05-TM_0002SET_001_IMG_0246,0.0119303183678227,0.0168261044264835,0.006449897695715,0.0045971572575305,0.0011276573694722,0000SET_000_IMG_0190,1.6392131446041136,10.663341863722463,1.2649766289855835,0.3225328390648434,0.3257094175334948,3.6783352597438537,-0.1850800554823045,-0.1677135169532388,-0.7023690729341228,0.1748333729729327,0.7127488643090616,-0.1507741871019826,-133.70567264820207,0.1702501765842088,1.4103650806054966,2.608739738253825,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,79.407
5758,-18.7068448,-45.1921147,2021-05-05, _Campo2021-05-TM_0002SET_001_IMG_0276,0.0122776223546077,0.0173218978151822,0.0068080783827237,0.0048350493110189,0.0013052703848024,0000SET_000_IMG_0196,1.6879907952449258,9.758689207086396,1.2897866303943506,0.3172435914491965,0.3157589330131069,3.6750465626117528,-0.1859086892745518,-0.169458681859615,-0.6782412731899853,0.1917237598372365,0.7101929559577936,-0.1636471369289214,-125.37412848273225,0.1704174740549622,1.410851166038791,2.544315273916139,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,84.069
9888,-18.5904478,-45.2192116,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0102,0.0122218219989102,0.0201546738690436,0.0095986310432689,0.0045622728949636,0.0007124046145265,0000SET_001_IMG_0311,3.0129060979198936,4012.281110714645,1.6622212033585866,0.3928162936955032,0.1301529844980705,4.26553095148666,-0.2744653548977168,-0.3556523065386965,-0.8618170592809646,0.0742193976740129,0.4753045381573367,-0.0978616908080562,-137.36813155414507,0.2450188526419661,1.6490727708880688,2.0997446175595207,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,65.953
10148,-18.5903379,-45.2185352,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0122,0.0077890244156271,0.0180807055955132,0.0113395913289772,0.0704557305092088,0.0987655773978801,0000SET_001_IMG_0315,1.1048100323476608,1.0871140576405784,3.0429288696571075,621.8203202237377,-0.196373249627558,5.630056853683804,3.379470370632186,0.7227325212703464,0.7940225429905508,8.709800426889677,6.213251294970937,11.278285584739084,114.192473550822,0.3978271584378416,2.32130554877167,1.594475944588034,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,82.297
10213,-18.5909744,-45.2195815,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0127,0.007350497031943,0.0172562908464277,0.0088541789625963,0.0670599769816782,0.1010112933994917,0000SET_001_IMG_0316,1.065928280673866,1.0510527362770703,2.05225874540168,6150.464064781919,-0.0871381888515506,5.681963350324253,3.745190753560373,0.7667318077251417,0.8388178055901816,11.40831847043131,7.573822176507519,12.235820975635308,121.13319772318528,0.4025634659610271,2.347635917875644,1.948943083184266,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,68.769
10473,-18.591329,-45.219607,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0147,0.0071786591223302,0.0165979572053656,0.0090689075417676,0.0623211261038152,0.0909187532344029,0000SET_001_IMG_0320,1.074734307186575,1.0597523322297375,2.164716170234392,1133.747156641848,-0.1138844013181539,5.628134139404619,3.442451380152602,0.7459335126023229,0.8185994657466985,10.025325852719206,6.871955173960052,11.206268912870115,123.25585772143825,0.3961580551755585,2.312124997513169,1.830204699840895,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,81.474
10538,-18.5906083,-45.2184522,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0152,0.0114039510838813,0.0213875445504673,0.02397201734082,0.0772681410171724,0.0900129786198449,0000SET_001_IMG_0321,1.5010600477351403,1.5061858207703276,29.86771836561397,2.4792435182092216,-0.5876348370558553,4.762855880932882,2.013966121443024,0.5264326383992163,0.5793829330117711,3.754918801371344,3.22326402148887,6.728196681290903,74.74696187653495,0.3044567889769668,1.8754503937409133,0.892187930885908,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,64.854
10733,-18.5908508,-45.2182634,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0167,0.0258360841361068,0.0467863258771989,0.0916827578180122,0.1414849113809819,0.0864359866693953,0000SET_001_IMG_0324,25.652377099662413,512.353307623674,3346500815.2669134,1.8026161412135197e-11,-1.4073914214750398,4.499592570568149,-0.0722472739152502,0.2135894471735987,-0.0294565918018125,0.9427725422589096,1.543200867297487,2.734632743997992,31.63766446558368,0.2884817749404577,1.810890753828032,0.5103067031433379,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,71.539
10798,-18.5913932,-45.2191464,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0172,0.0197535388197679,0.0349364545126159,0.0632066586418565,0.0780516645301136,0.0391570551663995,0000SET_001_IMG_0325,16.369210918026443,696.1892373811583,833246.3223144019,1.5741875319601326e-07,-1.2437758904927587,4.453256701963626,-0.4397441288627184,0.1050911943091987,-0.2349426625972739,0.6195083873721661,1.2348645887512,1.480599286823408,37.81181400213936,0.2776178011317781,1.768617503495325,0.5527337667155277,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,51.641
10799,-18.5913932,-45.2191464,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0172,0.0197535388197679,0.0349364545126159,0.0632066586418565,0.0780516645301136,0.0391570551663995,0000SET_001_IMG_0325,16.369210918026443,696.1892373811583,833246.3223144019,1.5741875319601326e-07,-1.2437758904927587,4.453256701963626,-0.4397441288627184,0.1050911943091987,-0.2349426625972739,0.6195083873721661,1.2348645887512,1.480599286823408,37.81181400213936,0.2776178011317781,1.768617503495325,0.5527337667155277,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,69.458
11059,-18.5918329,-45.2193774,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0192,0.0155479616014419,0.0200983506620251,0.0091545923445015,0.007984273384548,0.0033030437358151,0000SET_001_IMG_0329,1.7740217754244256,5.092618437306222,1.4381304212450563,0.176571114931276,0.31810417503663,3.3065691582131027,-0.1641557916408509,-0.0682845048473581,-0.4697158089191579,0.360807298841548,0.8721604506336729,-0.2012514807154717,-60.92909958572149,0.1276538517350861,1.292667886455367,2.195439174754376,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,56.756
11123,-18.5911751,-45.2183292,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0197,0.0166368211112283,0.021002609183943,0.010022406608186,0.0092705471718608,0.0040903456878274,0000SET_001_IMG_0330,1.807151130067431,4.8331727306681564,1.502293764349513,0.1371526917278427,0.3149329897591572,3.206228873240198,-0.1576023035906474,-0.0389706752473946,-0.4203333833071173,0.4081201100428842,0.9249821459337816,-0.1953584332796112,-47.76086135237544,0.1159897490073004,1.262417203594754,2.0955654669596724,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,66.942
11318,-18.5915224,-45.2182608,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0212,0.0149594244967332,0.0194077415405211,0.0084124787036518,0.0072150988767113,0.0028263506297106,0000SET_001_IMG_0333,1.708611897253738,4.98489746377788,1.37560560000552,0.1993496780040636,0.3373368188880783,3.3264356175458047,-0.1625425869530757,-0.0766196693494628,-0.4970382508931611,0.3359712076874204,0.8576662278597241,-0.2027927713145232,-71.75074783106012,0.1294350846085442,1.29735883521183,2.30701820761773,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,92.937
11319,-18.5915224,-45.2182608,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0212,0.0149594244967332,0.0194077415405211,0.0084124787036518,0.0072150988767113,0.0028263506297106,0000SET_001_IMG_0333,1.708611897253738,4.98489746377788,1.37560560000552,0.1993496780040636,0.3373368188880783,3.3264356175458047,-0.1625425869530757,-0.0766196693494628,-0.4970382508931611,0.3359712076874204,0.8576662278597241,-0.2027927713145232,-71.75074783106012,0.1294350846085442,1.29735883521183,2.30701820761773,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,78.747
11384,-18.5921618,-45.2193066,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0217,0.0148344889276768,0.0192968229025579,0.0084733517708714,0.0072603181236358,0.0028060532681675,0000SET_001_IMG_0334,1.716138882570697,5.163082193617653,1.3857625348055986,0.1955828679795095,0.3296468640939952,3.3378138831229,-0.166043969563561,-0.0770979469741565,-0.5024465814543355,0.3311621356042115,0.8568413444835831,-0.1973343849763114,-70.32453275742023,0.1307401835908402,1.3008080694007391,2.277354159766392,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,53.051
11709,-18.5920725,-45.2186448,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0242,0.0152780288697807,0.0196002103889104,0.0087272325453768,0.0077305308595467,0.0030354991319485,0000SET_001_IMG_0339,1.7127104806810491,5.001556931790208,1.3994038448012307,0.172702775801278,0.3342207146975459,3.280705027289203,-0.1631886681897226,-0.0605611869187479,-0.48387853855411,0.3478192102898114,0.8857940726744932,-0.1939797859204639,-63.90375272350926,0.1239220101414001,1.2829017771840183,2.2458677807655643,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,25.743
11904,-18.5922674,-45.2183619,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0257,0.0143898199097,0.0187518510391996,0.0081201673747112,0.0069261703283659,0.0026677996413586,0000SET_001_IMG_0342,1.6818952591808982,4.882547170659495,1.3618971791446897,0.2125517444060115,0.3343484609536665,3.349433616769834,-0.1645169835208214,-0.0793546622379157,-0.5054119766245792,0.3285399817825162,0.8529590596785247,-0.1997818013513462,-74.88635887573835,0.1316177188599005,1.3031331286195742,2.3092936603251384,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,62.546
11970,-18.5927888,-45.2192327,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0262,0.014696755705701,0.0191800856802364,0.0082654750183941,0.007248665506612,0.0027752608246209,0000SET_001_IMG_0343,1.6731844988814892,4.851601623689449,1.3679981109514852,0.1906698757518414,0.3353103210552307,3.3516295626371058,-0.162063934214724,-0.0655408213006179,-0.4972688661187943,0.3357654361600267,0.8769811160859747,-0.1940301404278865,-69.91420002997052,0.132342030458497,1.3050557595372072,2.3205061581521664,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,73.15
