,lat_d,long_d,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
1106,-18.7009934,-45.1968432,2021-05-05, _Campo2021-05-TM_0000SET_000_IMG_0185,0.0101326154313224,0.0153201672750028,0.0051843169057569,0.0031798124238653,0.0007113717175583,0000SET_000_IMG_0041,1.5866385019268752,11.290247210672812,1.195785198403169,0.5029333562406159,0.3229924606397352,3.967411440060488,-0.1757350164737406,-0.2396548885001688,-0.758680702795227,0.1372160943264021,0.6133522471078673,-0.1535088639400826,-215.79275665749515,0.2038107936383417,1.511965728773679,2.955098531494206,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,73.5
1316,-18.7013315,-45.1965885,2021-05-05, _Campo2021-05-TM_0000SET_001_IMG_0220,0.0106142033658599,0.0150651747624593,0.0055007662652666,0.0034094046696506,0.0007710349172551,0000SET_000_IMG_0048,1.623679886859547,12.400302903276485,1.211869420542998,0.4694228398396768,0.3394210277158818,3.721018472029716,-0.1841840298615158,-0.2347162148618683,-0.7541264798368208,0.1401686383447399,0.6198054062355911,-0.1535076209475631,-199.0929561193589,0.1733286286902279,1.41934106999643,2.738741120048145,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,46.538
1436,-18.701799,-45.1963693,2021-05-05, _Campo2021-05-TM_0000SET_001_IMG_0240,0.0107278908007229,0.0151655419929251,0.0055282407156834,0.0034360589159547,0.0007819352377035,0000SET_000_IMG_0052,1.6253959322483915,12.274022732246149,1.2117089244557508,0.4650161644306603,0.3428594960513245,3.704141621818968,-0.1833015157088106,-0.2333904360296782,-0.7521668988378027,0.1414437753199097,0.6215465448540866,-0.1546794026693976,-197.81613004637364,0.1713813393367763,1.4136555148289884,2.743285390938397,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,71.381
1466,-18.7009473,-45.1962405,2021-05-05, _Campo2021-05-TM_0000SET_001_IMG_0245,0.0107559720974293,0.0152398879282159,0.0055608100891737,0.0034423284048417,0.0007975563108974,0000SET_000_IMG_0053,1.633290530226872,12.030259943644884,1.2138459382481812,0.4677732002582311,0.3408924024065173,3.712327158782884,-0.1832312442664831,-0.2353047979590901,-0.749131691785336,0.1434244827835707,0.6190336209365509,-0.1575408509305032,-197.52943933606429,0.1724857660551783,1.4168768559615608,2.7405877352089987,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,27.209
1646,-18.7010998,-45.1959297,2021-05-05, _Campo2021-05-TM_0000SET_001_IMG_0275,0.011061436717331,0.0155129540514523,0.0057456822242603,0.0036167406685049,0.000910130344572,0000SET_000_IMG_0059,1.64625283665203,10.24816841403258,1.2228449985805034,0.454082891929069,0.3426655216949505,3.669122267082253,-0.1819628499392949,-0.2273921590746062,-0.7265156327166005,0.1584024853879158,0.6294710579770221,-0.1693642162855393,-186.08786894715053,0.1675115479731132,1.4024357276434702,2.699932479027665,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,27.48
1826,-18.7011728,-45.1956825,2021-05-05, _Campo2021-05-TM_0000SET_001_IMG_0305,0.0114004286732055,0.0156360231811863,0.0061591379252344,0.0042502721409872,0.0013072276308234,0000SET_000_IMG_0065,1.6281478797891482,6.435057825825528,1.2514481928769166,0.4045293248699091,0.3352061254473943,3.580058758889816,-0.1794581005133946,-0.1833788631731826,-0.6498356205549601,0.2122419804024198,0.6900758178467721,-0.1928984990123011,-147.56305211418896,0.1566623657124879,1.3715294073051607,2.538670731357463,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,51.887
1976,-18.701076,-45.1953285,2021-05-05, _Campo2021-05-TM_0000SET_001_IMG_0330,0.0114325505020242,0.0157114371174167,0.0062928261356156,0.004474941640863,0.0013912455395034,0000SET_000_IMG_0070,1.6213947847391597,6.209579343193546,1.26299573430329,0.3801481918411493,0.3271326695322497,3.587160484602215,-0.1805770274004111,-0.1688264951927766,-0.6378884533291774,0.221084376005456,0.7111179531142785,-0.1892052969748626,-135.9970555897694,0.1576366256639426,1.3742722688725406,2.4967219463595933,Região 2,Seco,,Campanha 4,TM01,MD,2021-05-05,,,,-18.701184,-45.196175,Subsuperfície,230,26.6,7,,80.7,6.32,0.35,1.67,-0.18,0.15,,,1.43,-158.76,51,,,,5.75,Não,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,89.962
4648,-18.706597,-45.1904332,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0091,0.0116109950658556,0.0161021985641345,0.0056215603975265,0.0031615293669508,0.0008776278583546,0000SET_000_IMG_0159,1.7261704559110354,10.075851762406996,1.2013751857100468,0.5418444132262163,0.37196378149688,3.619000993362276,-0.1711795689269896,-0.2800872012631765,-0.7299269312408556,0.1561181942901046,0.5623935603968394,-0.2020100550484617,-230.17735037171167,0.1620601204697932,1.3868060810297098,2.8643645937201896,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,96.094
4828,-18.7064468,-45.1909026,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0121,0.0113824571241825,0.0156666433224398,0.0055174718705141,0.0031160920045867,0.0008421363829308,0000SET_000_IMG_0165,1.7049651547211917,10.167258504444195,1.1975576307487434,0.5440283850237513,0.3743613186921671,3.593669809197225,-0.1728462466546506,-0.2781446805360391,-0.7351609252111942,0.1526308430191112,0.5647680817802434,-0.1962685524545985,-233.0602933595452,0.1583855332531873,1.3763850064636194,2.8394604793843805,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,51.592
5068,-18.706878,-45.1910117,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0161,0.0109366733068642,0.0153601640702588,0.0051603382893431,0.0033194513602037,0.00054345963823,0000SET_000_IMG_0173,1.5497873735401266,23.186690268157097,1.1783659395094053,0.4262154866154766,0.3760594607648468,3.6764000899748464,-0.1755678291234202,-0.2170911078245656,-0.8094393787680219,0.1053147308873777,0.6432623549232969,-0.1140282230806682,-209.81912005838757,0.1682137931629309,1.4044640119786953,2.976580838116742,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,43.347
