,lat_d,long_d,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
5098,-18.7060292,-45.1916453,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0166,0.0107770166205123,0.0152923292803605,0.0050135730140604,0.0030983067579141,0.0004264794611638,0000SET_000_IMG_0174,1.5574793422950903,43.86947985675039,1.1702537691566155,0.4481225313446679,0.3768846132455259,3.7176107850048,-0.1759573704050251,-0.2361063415613355,-0.8432075929024108,0.0850649746134647,0.6179837710999722,-0.098076150661882,-229.9668790479302,0.1732039107163417,1.4189761247332622,3.050185813086529,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,75.772
5218,-18.7060091,-45.1920003,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0186,0.0108198783149815,0.0153393171519063,0.005632367487211,0.0036989116683809,0.0008285191796662,0000SET_000_IMG_0178,1.5974223358926254,11.663776354821604,1.2185226030424503,0.4202678840496343,0.3381839475902498,3.713568719222378,-0.1836389927826905,-0.2072015836833527,-0.74352771612177,0.147099631113818,0.6567241354154794,-0.1474161895571355,-177.92731076729888,0.1727667367540215,1.417697750876464,2.723422643628306,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,99.121
5248,-18.7070409,-45.1912136,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0191,0.0107908785460612,0.0153283692850257,0.0056090129266493,0.0036611868174208,0.0007973015761462,0000SET_000_IMG_0179,1.5988767363841745,12.57290569540079,1.217172164740572,0.4220771181226666,0.3380572011971338,3.721444207323199,-0.1842209002962269,-0.2101169514146091,-0.7510888434221317,0.1421465035956853,0.6527328186437096,-0.1438847215142783,-180.4646144182392,0.1737221059468649,1.420493171116335,2.732810475832248,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,45.796
5578,-18.7073589,-45.1914156,2021-05-05, _Campo2021-05-TM_0002SET_001_IMG_0246,0.011088017024649,0.0158477174018745,0.0057529386078703,0.003701641383214,0.0008372709656244,0000SET_000_IMG_0190,1.62954220711466,12.629012766350929,1.2228755492846286,0.4230795140149266,0.3366464886702016,3.7403691366452136,-0.1824961430197894,-0.2169633369848983,-0.7459046009729835,0.1455379628906473,0.6434348835480314,-0.1506777740329891,-179.96297521271413,0.1767057954261177,1.42926524793789,2.7547169337413147,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,79.407
5758,-18.7068448,-45.1921147,2021-05-05, _Campo2021-05-TM_0002SET_001_IMG_0276,0.0113980920197891,0.0164205916192757,0.0060712755650348,0.0038872950442717,0.0009617804061812,0000SET_000_IMG_0196,1.678433608279263,11.690510017139962,1.2435774624795153,0.4165783772645194,0.3243985709078405,3.765930289983008,-0.1836713492682492,-0.2193066260656045,-0.72649715568383,0.1584148826517129,0.6402764958749517,-0.1630355393013865,-169.51430727178956,0.1805441143316242,1.440643889412952,2.7046361910903607,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,84.069
9888,-18.5904478,-45.2192116,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0102,0.011533403395866,0.0192456265405162,0.0085859190784162,0.0031774274631358,0.0001576979546799,0000SET_001_IMG_0311,3.5504152031064544,10584748772383.47,1.5385699024324395,0.5651832719558803,0.1531508631971378,4.319498743670188,-0.2738299790850056,-0.4597749115165341,-0.9639284396645036,0.0183670441381553,0.3700742383099566,-0.0359575517230466,-228.0153334647513,0.2505674532495257,1.6686858059100356,2.241533651172769,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,65.953
10148,-18.5903379,-45.2185352,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0122,0.0076605508518623,0.01702254135235,0.0091839871743037,0.0666246013916251,0.0968049128145123,0000SET_001_IMG_0315,1.0715861086940444,1.0574903747083049,2.1005335628120623,1452.7831472712696,-0.0894952340492382,5.467625559012486,3.549835851816639,0.757705891956645,0.8266990755584255,10.540619338555612,7.254431014237165,11.18381783075666,115.52944479363308,0.3792875877557199,2.222104086445921,1.8535023001750428,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,82.297
10213,-18.5909744,-45.2195815,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0127,0.0082214520176267,0.0182596905459493,0.0105469402251123,0.0709285985071939,0.1034374192223505,0000SET_001_IMG_0316,1.0894260432314309,1.0714296471970164,2.4894162777713364,2881.0660696060486,-0.1273563865517689,5.45440891066915,3.507797247578215,0.7411016756878396,0.8149405712110257,9.80733909689425,6.7250403428202485,11.123073569117205,107.53432996241806,0.379071201486974,2.220981221662637,1.7312784709325382,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,68.769
10473,-18.591329,-45.219607,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0147,0.0073965581168597,0.0167204217859698,0.0088553396122259,0.0641118316526176,0.0924394370854846,0000SET_001_IMG_0320,1.069081081544094,1.0559319500386957,2.0434738494259626,841.2264450790977,-0.0872454961985631,5.538107191993984,3.4657779626648977,0.7572788019948222,0.8251570337401998,10.438835903917274,7.239906594220647,11.055781945926237,119.60027337360629,0.386609919926839,2.2605678914165903,1.888173973913453,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,81.474
10538,-18.5906083,-45.2184522,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0152,0.0115270024263029,0.0231769298107405,0.018247142693722,0.083798019698996,0.0919865789802907,0000SET_001_IMG_0321,1.2423422723386532,1.2613978101321976,7.008285833806569,0.1170172675955691,-0.2899495456169046,5.024287996844034,2.1248150147048266,0.6423712351302185,0.6689371924195185,5.0411497583092295,4.592391318769433,6.882377581252977,74.8193666679094,0.3356947364023009,2.0106640871224424,1.2701676202003185,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,64.854
10733,-18.5908508,-45.2182634,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0167,0.0244396616341461,0.0421605053402946,0.0850694895566541,0.1295776342891372,0.0844599847203919,0000SET_001_IMG_0324,21.118098847666428,243.9779978756221,466255212.8920455,1.3666600519365795e-09,-1.438071660506438,4.324993229954922,-0.0091517013237535,0.2073549551237362,-0.0035952735585443,0.992835212254844,1.5231975055268414,2.8040474686020733,33.199715556248115,0.2660780672359165,1.725085476690465,0.4956007795511313,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,71.539
10798,-18.5913932,-45.2191464,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0172,0.0177689288543451,0.033152178366479,0.064078300322667,0.0738429029491668,0.031970525836561,0000SET_001_IMG_0325,20.838135723672945,3788.118706198393,5819070.709031778,8.204910099973062e-08,-1.3968726566440794,4.672272331846999,-0.6305395981840626,0.070798415289739,-0.3342859644414426,0.4989290551649007,1.152385481158677,1.366284388594836,42.735749658279765,0.3020996665571903,1.865738708181736,0.5173698147351106,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,51.641
10799,-18.5913932,-45.2191464,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0172,0.0177689288543451,0.033152178366479,0.064078300322667,0.0738429029491668,0.031970525836561,0000SET_001_IMG_0325,20.838135723672945,3788.118706198393,5819070.709031778,8.204910099973062e-08,-1.3968726566440794,4.672272331846999,-0.6305395981840626,0.070798415289739,-0.3342859644414426,0.4989290551649007,1.152385481158677,1.366284388594836,42.735749658279765,0.3020996665571903,1.865738708181736,0.5173698147351106,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,69.458
11059,-18.5918329,-45.2193774,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0192,0.0119514673214648,0.0170191268104984,0.0057044449280981,0.0034361465669021,0.000711446542862,0000SET_001_IMG_0329,1.677319350638151,18.81027005211799,1.2014570327107814,0.4423384436148044,0.3670589251096695,3.714472803616003,-0.1723471173042783,-0.2481566277671125,-0.7782236354582424,0.1247179264292066,0.6023630011706914,-0.1475198209006383,-207.3519400448516,0.1749242513270538,1.4240198590454327,2.983485163765564,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,56.756
11123,-18.5911751,-45.2183292,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0197,0.0121230153183185,0.0169282543830881,0.0057360112941843,0.0035956263835404,0.0008182292776982,0000SET_001_IMG_0330,1.648296698401567,13.194043613530262,1.200749463631354,0.4260582704045471,0.3772984431587366,3.638084069018287,-0.1692794176306859,-0.2293686258043596,-0.7503206454739,0.1426477800920295,0.6268513430554049,-0.160068499745059,-195.6279298576989,0.1654054750156734,1.3963732568669311,2.951224032674331,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,66.942
11318,-18.5915224,-45.2182608,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0212,0.0117826936026139,0.0165520801463129,0.0054124659326099,0.0032074719053728,0.0005497966728682,0000SET_001_IMG_0333,1.6467474925442804,30.52069017677406,1.18245674402616,0.4511933465306815,0.3848596438450073,3.665326047038503,-0.1716148963400802,-0.2558016158215276,-0.8155744859801882,0.10157970132536,0.5926082390741537,-0.1247498461453935,-226.9017844262204,0.1683227325533045,1.4047789668943735,3.058140291763732,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,92.937
11319,-18.5915224,-45.2182608,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0212,0.0117826936026139,0.0165520801463129,0.0054124659326099,0.0032074719053728,0.0005497966728682,0000SET_001_IMG_0333,1.6467474925442804,30.52069017677406,1.18245674402616,0.4511933465306815,0.3848596438450073,3.665326047038503,-0.1716148963400802,-0.2558016158215276,-0.8155744859801882,0.10157970132536,0.5926082390741537,-0.1247498461453935,-226.9017844262204,0.1683227325533045,1.4047789668943735,3.058140291763732,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,78.747
11384,-18.5921618,-45.2193066,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0217,0.0117262368531166,0.0164791871968319,0.0053480261299716,0.0031280139991778,0.0008593720568202,0000SET_001_IMG_0334,1.6476766700918444,8.458842055290633,1.178703516864837,0.528050818390292,0.3870464390604896,3.667566589392578,-0.1591415206239239,-0.2619161892779507,-0.7231136038126939,0.1606895770392886,0.5848913081496876,-0.2014478215343459,-234.41281332759627,0.1685119264755028,1.405326141988345,3.081358766083555,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,53.051
11709,-18.5920725,-45.2186448,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0242,0.0116982168151791,0.0163388768890344,0.0054042404220798,0.0032467287767284,0.0009209937192133,0000SET_001_IMG_0339,1.6343977402241892,7.648076131347644,1.183281876674535,0.5144702643286811,0.3852147510410224,3.6446703401971465,-0.1599041166735746,-0.2493953678217499,-0.7087874697947493,0.1704205674215469,0.6007743037233175,-0.2049387924928916,-222.5192074794468,0.1655185848723645,1.396698073490464,3.0233438213221557,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,25.743
11904,-18.5922674,-45.2183619,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0257,0.0116264002098942,0.0162695251475285,0.0053641266568811,0.0033042436596279,0.0009256266127394,0000SET_001_IMG_0342,1.6089527629128513,7.347293570746365,1.1815497549603895,0.500092618045897,0.3849081946908819,3.6528542970817854,-0.1591092601257151,-0.237632094850647,-0.7056715667337302,0.1725586795293147,0.6159891201281046,-0.2005184689887717,-216.62997393229176,0.1664445569789579,1.3993604945478264,3.0330240481286843,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,62.546
11970,-18.5927888,-45.2192327,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0262,0.011549800182253,0.0161423624848329,0.0053097172881849,0.0031834764330585,0.0008788495947462,0000SET_001_IMG_0343,1.6220033061450767,7.830965826283114,1.1788552813954905,0.5188202671554738,0.3865656529477132,3.649238147266823,-0.1600043935429102,-0.2503464450372997,-0.715976376640548,0.1655172106247167,0.5995566732229458,-0.1999738063718874,-227.54042053081585,0.1658433961186601,1.3976313208982318,3.0401547970835723,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,73.15
