,lat_d,long_d,Altitude,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
66275,-18.5938314,-45.2181394,679.578,2021-05-06, _Campo2021-05_0006SET_001_IMG_0362,0.0353445319722997,0.0573446191267497,0.1045866919535384,0.1556874934608186,0.1005544001270691,0006SET_001_IMG_0362,-1.2074744071137988,4.034093348095263,-0.0435033850095392,0.1963344978908593,-0.0196561877758009,0.9614454597315248,1.4885975505371296,2.199104222423308,21.869796047157884,0.2373534215556714,1.6224466961874602,0.5482974750958227,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,94.227
66340,-18.5937174,-45.2179274,679.494,2021-05-06, _Campo2021-05_0006SET_001_IMG_0363,0.0245932997463757,0.0429625052318516,0.0784591600377656,0.1243662630179196,0.0814856598498137,0006SET_001_IMG_0363,-1.2537876923307247,4.371532083424663,0.0447999962849012,0.2263380117173493,0.0189221496149443,1.0385742061295498,1.5851082647081238,2.6581205310671767,32.62071554634719,0.2719115772715039,1.746919107029668,0.5475779400540611,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,99.518
68419,-18.5919199,-45.2180053,680.315,2021-05-06, _Campo2021-05_0006SET_001_IMG_0395,0.0089945265747573,0.0140169871923645,0.0051784563295674,0.0033625031913155,0.0007592727162902,0006SET_001_IMG_0395,0.2722461105813548,4.100793350329745,-0.1920422818767883,-0.2126169938883143,-0.7442548454379543,0.1466214385076466,0.6493253929972599,-0.1413908251547559,-186.2187618772743,0.2182585929997855,1.5583907697490704,2.706788722409764,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,89.522
68484,-18.5917705,-45.218102,680.535,2021-05-06, _Campo2021-05_0006SET_001_IMG_0396,0.0090021415586028,0.014039283054824,0.0053083739174415,0.0034436284203385,0.0007866659337157,0006SET_001_IMG_0396,0.2631022985103283,4.103466872760777,-0.1962425526888164,-0.2130650135973346,-0.741866844868506,0.1481933914133262,0.6487162498150169,-0.1410544717319437,-179.30669892579925,0.218612415713477,1.5595492431917504,2.64474267886362,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,81.812
68549,-18.5916053,-45.2182126,680.634,2021-05-06, _Campo2021-05_0006SET_001_IMG_0397,0.0090521098951441,0.0140591212165521,0.0054816993415031,0.0036462910901262,0.0007841488755784,0006SET_001_IMG_0397,0.2539568795692209,4.086995068376556,-0.2032583397752164,-0.2010747343705627,-0.7497070313830104,0.1430485013363363,0.6651753157126592,-0.1284277443161095,-163.77979783670452,0.2166484034194974,1.553131963642416,2.564737746579338,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,77.874
68613,-18.5914578,-45.2183121,680.667,2021-05-06, _Campo2021-05_0006SET_001_IMG_0398,0.009041619049431,0.0140179752140288,0.005459823604602,0.0035873079427771,0.0007730037945978,0006SET_001_IMG_0398,0.2555144655445273,4.0804850137278805,-0.2032481472334892,-0.2069734094191829,-0.7519572594944496,0.1415803605717677,0.6570373335419507,-0.1299890194247766,-168.16090727266214,0.2158041510939907,1.5503833038520871,2.567477674958815,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,84.175
68614,-18.5914578,-45.2183121,680.667,2021-05-06, _Campo2021-05_0006SET_001_IMG_0398,0.009041619049431,0.0140179752140288,0.005459823604602,0.0035873079427771,0.0007730037945978,0006SET_001_IMG_0398,0.2555144655445273,4.0804850137278805,-0.2032481472334892,-0.2069734094191829,-0.7519572594944496,0.1415803605717677,0.6570373335419507,-0.1299890194247766,-168.16090727266214,0.2158041510939907,1.5503833038520871,2.567477674958815,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,79.333
68678,-18.591227,-45.2184644,680.834,2021-05-06, _Campo2021-05_0006SET_001_IMG_0399,0.0091783148252578,0.0142054774038689,0.0054068890304456,0.0036040089377802,0.0007671219089334,0006SET_001_IMG_0399,0.2654909572968693,4.071589406053796,-0.1984180784728721,-0.2000777390913436,-0.7514996599566895,0.1418786116404129,0.6665587027006511,-0.1292725671780626,-168.51632794297612,0.2149849147371956,1.5477217413350055,2.6272922051626013,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,56.306
68679,-18.591227,-45.2184644,680.834,2021-05-06, _Campo2021-05_0006SET_001_IMG_0399,0.0091783148252578,0.0142054774038689,0.0054068890304456,0.0036040089377802,0.0007671219089334,0006SET_001_IMG_0399,0.2654909572968693,4.071589406053796,-0.1984180784728721,-0.2000777390913436,-0.7514996599566895,0.1418786116404129,0.6665587027006511,-0.1292725671780626,-168.51632794297612,0.2149849147371956,1.5477217413350055,2.6272922051626013,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,90.57
68743,-18.5910302,-45.2185937,680.792,2021-05-06, _Campo2021-05_0006SET_002_IMG_0400,0.0093318633410261,0.0143358875041684,0.0055681134969275,0.0036217981277325,0.0007771670461276,0006SET_002_IMG_0400,0.2625404142578704,4.040763601980583,-0.2024250839100181,-0.2117882574596584,-0.7550409187255847,0.1395745698352669,0.6504533590651516,-0.1312994283499374,-168.94621176253514,0.2114279551053461,1.5362299018185228,2.574639958772209,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,35.83
68808,-18.5908363,-45.2187219,680.848,2021-05-06, _Campo2021-05_0006SET_002_IMG_0401,0.0094238753356178,0.0145520671560097,0.0056534126957226,0.0036380334129315,0.0007747455753909,0006SET_002_IMG_0401,0.2591015145458614,4.058680986904305,-0.2034817660258966,-0.2169069549802334,-0.7589525513482116,0.1370403360039638,0.6435110275398882,-0.1307463135964234,-168.76032306535603,0.2138890607609143,1.5441701675540802,2.5740323481107024,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,26.855
68873,-18.5905783,-45.2188942,680.615,2021-05-06, _Campo2021-05_0006SET_002_IMG_0402,0.0095104804091101,0.0154870177307435,0.0061998639760053,0.0039271665683997,0.000817783101872,0006SET_002_IMG_0402,0.2137672010624,4.258014907443895,-0.2153047814634149,-0.224418934814137,-0.7669352440221706,0.131903394177192,0.6334278596431488,-0.1222498670476197,-149.48935331113557,0.2390854191966109,1.6284159227023345,2.4979608892519773,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,44.485
68938,-18.5903819,-45.2190249,680.213,2021-05-06, _Campo2021-05_0006SET_002_IMG_0403,0.009728784593846,0.0200673596329823,0.0121444542596559,0.0083286558232281,5.557425268526128e-05,0006SET_002_IMG_0403,-0.120378052219663,5.147967856503026,-0.4057196097233908,-0.1863809856431093,-0.9908894880648772,0.0045761012802263,0.6857991018086376,-0.0009603026072397,-17.27963149911028,0.346976943071295,2.062678995449856,1.6523887532473511,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,66.94
69003,-18.5901529,-45.2191783,679.896,2021-05-06, _Campo2021-05_0006SET_002_IMG_0404,0.0141510592657926,0.0286354609881766,0.0432982639348022,0.0540099271152021,0.009440078247105,0006SET_002_IMG_0404,-1.017870977563249,5.015631581402364,-0.7913283316036025,0.1100797688747028,-0.6420032235922811,0.2180244053507483,1.2473924404112215,0.4923092682445252,52.15097326078862,0.3385272192365379,2.023556007386471,0.6613535598400758,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,95.328
79923,-18.5906256,-45.219787,678.106,2021-05-06, _Campo2021-05_0006SET_002_IMG_0572,0.0103244744731054,0.0186166597647092,0.0087982921285382,0.005127409667599,0.0008495558954782,0006SET_002_IMG_0572,0.0819793864128257,4.63017787661,-0.2746518559965127,-0.2636048448170456,-0.8238869655982557,0.0965591825170904,0.5827732919855774,-0.0834034695773722,-98.1730219533418,0.286519015580571,1.8031580990591252,2.1159401725619085,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,98.508
79988,-18.5905463,-45.2197005,678.296,2021-05-06, _Campo2021-05_0006SET_002_IMG_0573,0.010962035223505,0.0232150248808459,0.0214712293716791,0.0200102971440846,0.0006554786061779,0006SET_002_IMG_0573,-0.4526893338307363,5.22849812320926,-0.6090562120306906,-0.0352188636799399,-0.940752270348227,0.0305282289537872,0.9319586129743698,0.0270382733418062,41.24966564426355,0.3585150279143242,2.117765944691348,1.0812154478432845,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,94.366
80053,-18.5904311,-45.2193622,678.451,2021-05-06, _Campo2021-05_0006SET_002_IMG_0574,0.0096964465408148,0.019687603259834,0.0107690875075323,0.0058470950535522,0.0002773301489137,0006SET_002_IMG_0574,-0.0544830649297909,5.088867514537652,-0.3570562066766896,-0.2962168016562074,-0.9497882195768927,0.0257524278375233,0.5429517635048026,-0.0188292010246144,-67.89453327872309,0.340019731344132,2.030393626878041,1.8281589081771097,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,75.955
80118,-18.5905983,-45.2193109,679.307,2021-05-06, _Campo2021-05_0006SET_002_IMG_0575,0.0100708272754132,0.0185684206469645,0.0097462838413756,0.0048041176605982,0.0005572367844757,0006SET_002_IMG_0575,0.0174782465460063,4.718375574056369,-0.320855040670251,-0.3396584059970429,-0.891835654101064,0.0571742823772564,0.492917889401438,-0.06065971539572,-108.85806013828446,0.2967114707265612,1.843783051695984,1.9051795483460632,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,58.251
80183,-18.590719,-45.2194326,679.453,2021-05-06, _Campo2021-05_0006SET_002_IMG_0576,0.0098915773854577,0.0172926063477749,0.0069797032138892,0.0039642740738797,0.0008006480841357,0006SET_002_IMG_0576,0.1683883917211347,4.52006209737878,-0.2273033168989223,-0.2755332052250852,-0.7941871636724294,0.1147109066962127,0.5679717249282216,-0.121023468366169,-151.15688248578522,0.2722549639505806,1.748215241504148,2.4775561106041915,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,60.333
80248,-18.5907824,-45.2194976,679.289,2021-05-06, _Campo2021-05_0006SET_002_IMG_0577,0.0099881400914628,0.0161405896675549,0.0061771838238757,0.0038243084697793,0.0008533485616669,0006SET_002_IMG_0577,0.2361101016803442,4.221185758947595,-0.2037540787979334,-0.235252428838952,-0.7572449667050242,0.1381452432042876,0.6191022606446971,-0.1377018220969822,-161.3664430722195,0.2354668456077062,1.6159754989170412,2.612936595017492,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,63.713
80313,-18.5909761,-45.219707,678.195,2021-05-06, _Campo2021-05_0006SET_002_IMG_0578,0.0099482644019389,0.015573595266093,0.005858165558397,0.0039270496178252,0.0008459020185955,0006SET_002_IMG_0578,0.2626303543695468,4.101772879824917,-0.1963909999113327,-0.19735038073198,-0.7476451396467042,0.1443970830395869,0.6703548369670486,-0.1303738446359593,-154.12404955886802,0.2204122637348508,1.565458519885914,2.658442324793989,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,81.996
80378,-18.5910243,-45.2197587,678.204,2021-05-06, _Campo2021-05_0006SET_002_IMG_0579,0.0103204442589965,0.0157419592069552,0.0061291098179503,0.0040230801813691,0.0008347820714576,0006SET_002_IMG_0579,0.2662524013652863,3.997707520792691,-0.203140426147162,-0.2074458453518292,-0.7602541553732888,0.1361995618046811,0.6563889864702246,-0.1266119900040307,-151.67071063583757,0.2080205286915094,1.5253179816588494,2.568392421498434,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,87.602
81613,-18.59141,-45.2197456,680.54,2021-05-06, _Campo2021-05_0006SET_002_IMG_0598,0.0104823346280437,0.0160174623328617,0.0063420884805312,0.0042543211803541,0.0008565144121986,0006SET_002_IMG_0598,0.2584832766560218,4.001965230911681,-0.2070043810684796,-0.1970259141531409,-0.76203315422118,0.1350524223728364,0.6708076043741614,-0.1196178309988835,-139.65653034586387,0.2088743439424784,1.5280434083843983,2.52558165689926,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,98.616
81678,-18.5912016,-45.2195139,680.425,2021-05-06, _Campo2021-05_0006SET_002_IMG_0599,0.0104902874594019,0.0161314419851678,0.0064493218169406,0.0043137036513546,0.0008613911583277,0006SET_002_IMG_0599,0.2505024439958189,4.025780213825447,-0.2099011136841346,-0.1984217329854808,-0.7643482485930622,0.1335630602375991,0.6688615910007286,-0.1175739348928582,-136.49308302759408,0.2119003777538797,1.5377502330224544,2.501261751707742,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,66.511
81743,-18.591068,-45.2193647,680.642,2021-05-06, _Campo2021-05_0006SET_003_IMG_0600,0.0104421317167971,0.0160235567569122,0.0063847636433548,0.004324723993119,0.0008656693552893,0006SET_003_IMG_0600,0.253212700213518,4.018543334432241,-0.2085377183196311,-0.1923565085616072,-0.7612089221564592,0.1355836180702288,0.6773506796324608,-0.1172659450863321,-135.46274263935655,0.2108928715631041,1.534510116467587,2.5096554315819293,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,47.021
81808,-18.5908931,-45.2191705,680.726,2021-05-06, _Campo2021-05_0006SET_003_IMG_0601,0.0104605006244065,0.016154579431648,0.0064281682088031,0.0043089916310383,0.0009012871389102,0006SET_003_IMG_0601,0.2496092474994282,4.042401428422242,-0.2076597574853292,-0.1973684483955771,-0.7540643619061298,0.1402090159488866,0.6703296321862456,-0.1230032868912979,-136.4751382561928,0.2139418252828508,1.5443409461642823,2.513092207127529,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,27.108
81873,-18.5907712,-45.2190374,680.681,2021-05-06, _Campo2021-05_0006SET_003_IMG_0602,0.0104238995321913,0.0161053358115665,0.0067665562086441,0.0042596775991172,0.000904398083527,0006SET_003_IMG_0602,0.227088920488114,4.044671506465969,-0.2209697358087042,-0.2273558363837998,-0.7642019365308903,0.1336570709885857,0.6295192809712528,-0.1255541154908882,-138.82616270176993,0.2141575588499581,1.5450394319160188,2.380137741410077,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,25.577
81938,-18.5905961,-45.2188452,680.881,2021-05-06, _Campo2021-05_0006SET_003_IMG_0603,0.0103692449557122,0.0182475494274282,0.0075264838447046,0.0043026901671176,0.0008946242877244,0006SET_003_IMG_0603,0.1557886510905731,4.537431058372329,-0.2317471156338658,-0.2725290603016835,-0.7875281320093077,0.1188635099979427,0.57167334121694,-0.1216453747082181,-135.97370021960825,0.2753035286285422,1.7597760980056707,2.4244454387909977,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,43.265
82003,-18.5904338,-45.2186696,680.857,2021-05-06, _Campo2021-05_0006SET_003_IMG_0604,0.010238451342007,0.0191238968063664,0.0085175153277739,0.0044229638522655,0.0002762233638275,0006SET_003_IMG_0604,0.0899887732954193,4.764756644839741,-0.280675507364112,-0.3164142083566904,-0.937177263615688,0.0324300401229442,0.5192786490026154,-0.0354730780869555,-128.42171493179094,0.3026135859250626,1.8678505339868736,2.245243603378937,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,66.3
82068,-18.5902715,-45.2184953,680.787,2021-05-06, _Campo2021-05_0006SET_003_IMG_0605,0.0121690984306896,0.0270552713408798,0.0323142386554026,0.0281040096102883,0.0010964358583997,0006SET_003_IMG_0605,-0.7445920601163675,5.395568974003467,-0.7958777407720183,-0.0696847254922007,-0.9343661345150784,0.0339304252249925,0.8697097867595777,0.0510865045512357,46.59324497631713,0.3795133738765636,2.2232765635824205,0.8372554163938639,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,90.793
82848,-18.5904553,-45.2182495,679.033,2021-05-06, _Campo2021-05_0006SET_003_IMG_0617,0.0099187635833509,0.0161737043546422,0.0053605210221063,0.0023223691562814,0.0002105638494256,0006SET_003_IMG_0617,0.2818304614264997,4.256395302133004,-0.1973733257014709,-0.3954438753232933,-0.9244083138989408,0.0392804819824889,0.4332357147195508,-0.0694388507266636,-329.7757469579269,0.2397220832523671,1.6306169835311437,3.0171888680117696,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,92.162
82913,-18.5905592,-45.218361,678.889,2021-05-06, _Campo2021-05_0006SET_003_IMG_0618,0.0099586934369279,0.0157486395421749,0.0053473599259116,0.0029318757330825,0.0004782748672092,0006SET_003_IMG_0618,0.2928083723465214,4.139894126460293,-0.1894045198177665,-0.2917520761961948,-0.8358033470364565,0.0894413082036301,0.5482847187591704,-0.1151034455729997,-240.663797043412,0.2252254681554708,1.5813961582326916,2.945124278218494,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,75.775
82978,-18.590773,-45.2185863,678.894,2021-05-06, _Campo2021-05_0006SET_003_IMG_0619,0.0099758482835912,0.0156760439131644,0.0057119214915535,0.0034867591987454,0.0008588978990634,0006SET_003_IMG_0619,0.272002733320806,4.115648180728762,-0.1891877431600894,-0.2419001558728739,-0.7385720568457863,0.1503693459956504,0.6104354207076276,-0.1602335615093726,-186.55717016434903,0.2222134564519239,1.5713995910452228,2.74444316791562,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,42.651
83043,-18.5909222,-45.2187415,678.909,2021-05-06, _Campo2021-05_0006SET_003_IMG_0620,0.0100909376635233,0.0156658232998553,0.0060051114539727,0.0038983423179166,0.0009020092163603,0006SET_003_IMG_0620,0.2608114576134878,4.0679880632660055,-0.1981267071922621,-0.21273074874506,-0.7388175885692719,0.1502069067783201,0.6491706853063717,-0.1419947153120975,-157.4204705857229,0.2164435832695914,1.5524645798263212,2.6087481339736875,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,20.679
83108,-18.5910961,-45.2189281,678.816,2021-05-06, _Campo2021-05_0006SET_003_IMG_0621,0.0099025366647427,0.0154853877974912,0.0060230580921,0.0039338626153968,0.0008957017158664,0006SET_003_IMG_0621,0.2505251158948191,4.098454607217963,-0.2019604392576816,-0.209823452257704,-0.7410802685085062,0.1487121163651444,0.6531337661439057,-0.1372383920424973,-153.2188557992753,0.2199018332929631,1.5637799002174722,2.571017506505912,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,13.244
