,lat_d,long_d,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
5098,-18.7060292,-45.1916453,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0166,0.0122660643498971,0.0065188581970154,0.0167246666951154,0.0049643786364382,0.00143524406492,0000SET_000_IMG_0174,21.696814834537538,269222.55435754394,4.651427550031809,0.9633492898307576,-0.6839544917942271,-0.0153316641778857,-0.8139199185949465,-0.5422224850795129,-0.84193269626869,0.0858160040546085,0.2968297501491073,-0.1720991631561242,-119.90933623245256,-0.3059478227034964,0.5314547528091264,0.389775073898441,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,75.772
5218,-18.7060091,-45.1920003,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0186,0.0119502323145421,0.0066042551274436,0.0166063929040709,0.004970546166358,0.0012263858049386,0000SET_000_IMG_0178,20.69790881149885,1842116.8892651545,4.737753806691044,0.8811627234061894,-0.7050243365342433,0.1366425284373704,-0.828910372610451,-0.5392723546065799,-0.8624571274112202,0.0738502221417369,0.2993152212567196,-0.1441061612415795,-117.5047531219544,-0.2881231402276006,0.552646589088227,0.3976935367959787,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,99.121
5248,-18.7070409,-45.1912136,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0191,0.011653654747299,0.0063694356092455,0.0162727811298496,0.0046661747414333,0.0011297062127014,0000SET_000_IMG_0179,22.182379653124027,3396008.6773576634,4.626052039296487,0.9568912000861988,-0.725201833557395,0.0988097300986119,-0.8402041280145657,-0.5543068364900844,-0.8701672708660281,0.0694230570476456,0.2867472194334384,-0.1451653445980538,-128.49831484145645,-0.293191624383923,0.546561207394767,0.3914165352818439,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,45.796
5578,-18.7073589,-45.1914156,2021-05-05, _Campo2021-05-TM_0002SET_001_IMG_0246,0.0119010587544835,0.0064670559347276,0.0167862151233908,0.0046500108102529,0.0011610809180497,0000SET_000_IMG_0190,27.36935608598156,5778365.038583069,4.933268157331686,1.0263655223868982,-0.7553910803019935,0.07353429112095,-0.8506661935489139,-0.5661539652878163,-0.8706121618132612,0.0691687143000918,0.2770136553161009,-0.1521330956634078,-131.0271259293022,-0.2958388986403529,0.5434017315720971,0.3852599223344911,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,79.407
5758,-18.7068448,-45.1921147,2021-05-05, _Campo2021-05-TM_0002SET_001_IMG_0276,0.0122701043728762,0.0068464155942566,0.0173224591203008,0.004889758593994,0.0013322086521985,0000SET_000_IMG_0196,28.5440335798261,1886952.8609412813,5.199081597743287,1.0257110778100185,-0.7379561871270239,0.1686891542699093,-0.8364624155230383,-0.5597235128082534,-0.857171548864307,0.0769064393771458,0.2822785471759907,-0.1638752185348369,-123.01017431796367,-0.2837173705226994,0.5579753346997611,0.3952334681069067,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,84.069
9888,-18.5904478,-45.2192116,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0102,0.0124158496574991,0.010954189624489,0.0205795774518486,0.0063287785954832,0.0008928191246264,0000SET_001_IMG_0311,38.65659794745208,16477110456563.908,9.96795218208792,0.6125012855005816,-0.7452607700070124,1.8987530069162557,-0.8423930353593927,-0.5296049610499519,-0.9168402910735576,0.043383744234564,0.3075271399663605,-0.0691632684498375,-77.46615920529135,-0.0625441838318448,0.882274667193053,0.532284477177398,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,65.953
10148,-18.5903379,-45.2185352,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0122,0.0080537218352553,0.0119891646305516,0.0176952411605973,0.0682070244824539,0.0972171971848702,0000SET_001_IMG_0315,1.284947053485569,1.2295344348726802,13.746371517930282,2042.740324424064,-0.8041860815534077,3.9454040595791824,3.967590005558186,0.5880145645022646,0.6920221794023874,5.493974131381019,3.854540543608595,10.645764219402391,109.50494899743089,0.19635109952901,1.4886489595492154,0.6775360969506509,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,82.297
10213,-18.5909744,-45.2195815,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0127,0.0091966037946143,0.0201464509548345,0.0194822364699094,0.0745486841128259,0.0987322545081339,0000SET_001_IMG_0316,1.3205653657978424,1.27971128384003,16.151952697770497,198.75492453851984,-0.5105431571225143,5.384480223128373,2.7008100797587606,0.5856206373568894,0.6703917377857177,5.067809060865641,3.826495188474252,9.411330223598526,95.32173928858464,0.3731665722508283,2.190640306439278,1.0340933386139208,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,68.769
10473,-18.591329,-45.219607,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0147,0.0086574143855029,0.0147792750044273,0.0187753732077486,0.0691186071523336,0.0931306134810283,0000SET_001_IMG_0320,1.321195565433395,1.274864427591773,15.560677272828132,282.4548398156888,-0.6846045438098114,4.451475136132508,3.1725999792968684,0.5727722619722069,0.664443811036401,4.960253649849862,3.6813439811576334,9.40992129791858,101.04004415084717,0.2612084205696183,1.7071234373597317,0.7871627818470149,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,81.474
10538,-18.5906083,-45.2184522,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0152,0.0127423092970533,0.0301162124056178,0.0238603437046544,0.0848680704581716,0.0944500716746548,0000SET_001_IMG_0321,1.442476651219552,1.4721307492549014,20.32289219110616,0.3363769180609053,-0.3691710716427,5.619365507222119,1.647040662291462,0.5611019642221142,0.5966484670321387,3.958453945331499,3.5568670555913457,6.299415146891864,66.69571589729433,0.405378030280538,2.363481509005771,1.2621868644642815,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,64.854
10733,-18.5908508,-45.2182634,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0167,0.023907589474653,0.0841873365985639,0.0427259424188051,0.1324301579070194,0.0856359390386767,0000SET_001_IMG_0324,2.1230006893881197,3.9259591279288975,171.92865970430202,4.597676542368743e-12,-0.2235294962933072,7.025817023215097,0.3969658723001206,0.5121386884119193,0.334289246407509,2.004307785636707,3.0995257309697752,2.9353063994257385,34.27657164009183,0.5576556579823282,3.521364489206238,1.9704032686593305,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,71.539
10798,-18.5913932,-45.2191464,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0172,0.0199716250896783,0.0617345568276934,0.0345949938715123,0.0782521318819144,0.041356422685839,0000SET_001_IMG_0325,2.3054553194733387,6.4019455345862815,56.79734152859767,1.3427147638230317e-08,-0.2368749292661014,6.561999275175989,0.0827529650224562,0.3868697383200867,0.0890230771301166,1.1954452959130162,2.2619495806979213,1.5422568292902346,37.29183350808348,0.5111355194671728,3.0911133445820065,1.7844939373881357,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,51.641
10799,-18.5913932,-45.2191464,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0172,0.0199716250896783,0.0617345568276934,0.0345949938715123,0.0782521318819144,0.041356422685839,0000SET_001_IMG_0325,2.3054553194733387,6.4019455345862815,56.79734152859767,1.3427147638230317e-08,-0.2368749292661014,6.561999275175989,0.0827529650224562,0.3868697383200867,0.0890230771301166,1.1954452959130162,2.2619495806979213,1.5422568292902346,37.29183350808348,0.5111355194671728,3.0911133445820065,1.7844939373881357,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,69.458
11059,-18.5918329,-45.2193774,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0192,0.0154385013692381,0.00904833644886,0.0201239423095957,0.0077826006170894,0.0031954974777752,0000SET_001_IMG_0329,17.14757539567075,3396.856161376854,5.860366314199888,0.6478281639431214,-0.5178234658756435,0.3177506890804373,-0.6913283355562052,-0.4422382852985034,-0.7259370287698091,0.1587908287856446,0.3867333993190003,-0.2036127122800505,-63.71862712963608,-0.2609632557640889,0.5860890401505687,0.4496304108636548,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,56.756
11123,-18.5911751,-45.2183292,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0197,0.0163199527456927,0.0098436003585112,0.0208813542947652,0.0090634888425832,0.0039471132610662,0000SET_001_IMG_0330,13.837454411610992,1196.5194657300065,6.055652150834675,0.4946913173475338,-0.4633875190929012,0.4174157351004304,-0.6472454626576709,-0.3946544451068534,-0.6820493852719353,0.1890257310588189,0.4340469834782386,-0.1936378831808542,-49.05810154749613,-0.2475333667941643,0.6031635331241512,0.4714062229660515,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,66.942
11318,-18.5915224,-45.2182608,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0212,0.0153284843031306,0.0088858576588548,0.0197733417451029,0.0077604470987732,0.0031099542672234,0000SET_001_IMG_0333,15.666578948917111,3183.343925807251,5.581120938112592,0.610531555310028,-0.5002170429258427,0.2774348731413703,-0.6881618961208897,-0.4362964615747584,-0.7281900067587995,0.1572801556415529,0.3924701853036635,-0.1978569475940236,-63.62053284168465,-0.2660665590000428,0.5796957796433926,0.4493857322349413,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,92.937
11319,-18.5915224,-45.2182608,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0212,0.0153284843031306,0.0088858576588548,0.0197733417451029,0.0077604470987732,0.0031099542672234,0000SET_001_IMG_0333,15.666578948917111,3183.343925807251,5.581120938112592,0.610531555310028,-0.5002170429258427,0.2774348731413703,-0.6881618961208897,-0.4362964615747584,-0.7281900067587995,0.1572801556415529,0.3924701853036635,-0.1978569475940236,-63.62053284168465,-0.2660665590000428,0.5796957796433926,0.4493857322349413,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,78.747
11384,-18.5921618,-45.2193066,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0217,0.0147624966595871,0.0083202837440322,0.0191590649255774,0.0069460880609858,0.0027601339519065,0000SET_001_IMG_0334,17.923005998618954,5074.870007489947,5.344717558390033,0.7515874774654819,-0.5284156648075587,0.1770786545898737,-0.7104400200895904,-0.4678377817160406,-0.7481537562267573,0.1440641264397885,0.3625483857363391,-0.2103959210387446,-76.22670663987827,-0.2790917213138146,0.5636095259421325,0.4342739990887864,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,53.051
11709,-18.5920725,-45.2186448,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0242,0.0153771231370134,0.0090164871675632,0.019578691393655,0.0078165918028225,0.0031304829464174,0000SET_001_IMG_0339,14.559554042817128,2580.696591411764,5.367555819706593,0.5848944799767879,-0.4659872718231925,0.3201172986344041,-0.6742834800534496,-0.429347618218631,-0.7242979511682749,0.159892348445306,0.3992397472159797,-0.1969115246783311,-62.9013248271106,-0.2607500853720226,0.5863572195673016,0.4605255267716837,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,25.743
11904,-18.5922674,-45.2183619,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0257,0.0151913879537739,0.008781782043139,0.0194633360349213,0.0077799333401297,0.0030964394652374,0000SET_001_IMG_0342,14.28559915283432,2562.840356944312,5.370565995116966,0.5834801076533664,-0.4864557170927479,0.2682977798245503,-0.6827172448112416,-0.4288546478746451,-0.7254902234984015,0.1590908906716577,0.3997225000981779,-0.1941747330683318,-62.70903573225344,-0.2673658056677647,0.5780763462733763,0.4511961375677142,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,62.546
11970,-18.5927888,-45.2192327,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0262,0.0149369051786842,0.0085901547606653,0.0191182431147096,0.0073814626462235,0.0029226993244178,0000SET_001_IMG_0343,14.943803064819429,3050.893707155399,5.204305642333804,0.6415500173441058,-0.4867593253583662,0.2514622355819362,-0.6883794163844678,-0.44290229387335,-0.734793615791185,0.1528748905891395,0.3860952390831453,-0.2002815738055998,-68.52623262760558,-0.269763856358602,0.5750960227640685,0.4493171631474874,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,73.15
