,lat_d,long_d,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
11059,-18.5918329,-45.2193774,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0192,0.0120994960734786,0.017099728766214,0.0058255467366734,0.0035843439279106,0.0008107846438714,0000SET_001_IMG_0329,1.6771368152131247,14.663533626542003,1.208123861082117,0.4318333559273192,0.3669034417201633,3.6838320879149897,-0.1717429870256375,-0.238175223140266,-0.7556527553014268,0.1391774335561142,0.6152802629401599,-0.1591919010587838,-196.3430144639413,0.1712453916221168,1.413259582247861,2.935300245480233,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,56.756
11123,-18.5911751,-45.2183292,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0197,0.0123400199482267,0.0170603386666124,0.0059499676275222,0.0038035286981543,0.0009589817092177,0000SET_001_IMG_0330,1.662507755377901,10.680236398090296,1.21335196864926,0.4140887599738604,0.3745560065117597,3.5975603295653613,-0.1697593551047851,-0.2200686664245011,-0.7223943431982928,0.161174273416519,0.6392519987101575,-0.1744163381280169,-181.87660562399984,0.1605531000565155,1.3825211578417282,2.867299409781326,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,66.942
11318,-18.5915224,-45.2182608,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0212,0.0119262756233391,0.0166774300435573,0.0055635048448087,0.0033390073492952,0.0006484805461772,0000SET_001_IMG_0333,1.6590877053723314,21.37478334742483,1.191182590038131,0.4455363304035067,0.3815198601890354,3.646122333800269,-0.171831732428982,-0.2498730074177012,-0.7912163325051607,0.116559716269915,0.6001625670211871,-0.1398394689906768,-215.64173330261335,0.1661027586966398,1.398377043284195,2.9976481568303104,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,92.937
11319,-18.5915224,-45.2182608,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0212,0.0119262756233391,0.0166774300435573,0.0055635048448087,0.0033390073492952,0.0006484805461772,0000SET_001_IMG_0333,1.6590877053723314,21.37478334742483,1.191182590038131,0.4455363304035067,0.3815198601890354,3.646122333800269,-0.171831732428982,-0.2498730074177012,-0.7912163325051607,0.116559716269915,0.6001625670211871,-0.1398394689906768,-215.64173330261335,0.1661027586966398,1.398377043284195,2.9976481568303104,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,78.747
11384,-18.5921618,-45.2193066,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0217,0.0118583839375272,0.0166150489004941,0.0055227379259156,0.0033063192189895,0.0009522874295913,0000SET_001_IMG_0334,1.6550112514585884,7.805517040049458,1.1893168862241716,0.5100346003129604,0.3813197330657986,3.6544498951558095,-0.1605163143595829,-0.2510368514496599,-0.7058583164368937,0.1724303130740035,0.5986739300944385,-0.2077154215962591,-218.1226120829988,0.1670562517005397,1.4011225296824716,3.0084804173899915,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,53.051
11709,-18.5920725,-45.2186448,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0242,0.0118586064613955,0.0164679541451871,0.0055599443637639,0.0034074488140556,0.0010272628764279,0000SET_001_IMG_0339,1.6412600778657145,6.893713952643836,1.192103940441594,0.5023249291499075,0.3824799390440639,3.6207622148100658,-0.1600152433007586,-0.2400358172130129,-0.6881036715650716,0.1847613589666348,0.6128566386856557,-0.2148497235825353,-209.14775420448564,0.1627217560158174,1.388692187298471,2.9618918945510515,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,25.743
11904,-18.5922674,-45.2183619,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0257,0.0117499346709465,0.0163535410337283,0.0054972878805831,0.0034288904566368,0.0010014782240243,0000SET_001_IMG_0342,1.618227407317572,6.930518809194004,1.1893065106684133,0.4903261527263437,0.3823420736504498,3.630681007182906,-0.1599734390081493,-0.2317226192223392,-0.6917943474487298,0.1821767834938403,0.6237422036324384,-0.2068379750452397,-206.53267348549053,0.1638091462834978,1.3917984645620982,2.9748380272189188,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,62.546
11970,-18.5927888,-45.2192327,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0262,0.0117039008112339,0.0162767353545839,0.0054670539745284,0.0033416388701949,0.0009727685067958,0000SET_001_IMG_0343,1.6298392338670544,7.179344422630923,1.1878477293754066,0.5049077148560956,0.3831755386345985,3.628352559951873,-0.1606212754098489,-0.2412860956556902,-0.6978896515806525,0.1779328521957226,0.6112320979020802,-0.2079903198168449,-213.81276055281,0.1634285409470549,1.3907102954051698,2.977240654732692,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,73.15
12230,-18.5930938,-45.2191936,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0282,0.0116020795702783,0.0162722197523445,0.0054143755274614,0.0039301196370186,0.000921569366173,0000SET_001_IMG_0347,1.502863922535835,7.696891476781266,1.1856882246924494,0.3701160407202232,0.3802618288709735,3.661730805476133,-0.1611809541573672,-0.1588374614483943,-0.7090980487854674,0.1702078774364381,0.7258675755099107,-0.1550574885322424,-168.25373566414154,0.1675428726660731,1.4025261293699416,3.00537331956617,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,58.679
12294,-18.5924841,-45.2182236,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0287,0.0111965664100943,0.0159687408260379,0.0056917276879312,0.0034339396244744,0.0008704584285213,0000SET_001_IMG_0348,1.6740140197695257,10.888163213911922,1.2153558084263714,0.4834944034859361,0.3447259105857089,3.730741797994291,-0.177478915202446,-0.2474107356935443,-0.7347047422690695,0.1529339554257013,0.6033211377550199,-0.1757434816113822,-201.8976160756216,0.1756716526141915,1.426217667198511,2.8056052048832534,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,88.892
12295,-18.5924841,-45.2182236,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0287,0.0111965664100943,0.0159687408260379,0.0056917276879312,0.0034339396244744,0.0008704584285213,0000SET_001_IMG_0348,1.6740140197695257,10.888163213911922,1.2153558084263714,0.4834944034859361,0.3447259105857089,3.730741797994291,-0.177478915202446,-0.2474107356935443,-0.7347047422690695,0.1529339554257013,0.6033211377550199,-0.1757434816113822,-201.8976160756216,0.1756716526141915,1.426217667198511,2.8056052048832534,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,83.868
12490,-18.5927293,-45.2179962,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0302,0.0109102067950336,0.0158031803624163,0.0054000523141151,0.0035688543116426,0.0007573635421173,0000SET_001_IMG_0351,1.5624254776747597,11.824453073141552,1.1974178513351867,0.4226890341951601,0.3486737703774457,3.79342612097822,-0.1737963345731331,-0.2041718214808373,-0.7539995479270046,0.1402511490745452,0.6608925440062934,-0.1427968640110079,-188.54467645987063,0.1831655992758721,1.448476702532349,2.926486530715388,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,80.874
12750,-18.5937438,-45.2190925,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0322,0.0110260031629465,0.0160366706848268,0.0054621841331372,0.0036508234738079,0.0007748067635024,0000SET_001_IMG_0355,1.5625454537608727,11.827663792811132,1.2000956983342417,0.4101970485359382,0.346943523325795,3.807269507482157,-0.1732045176319661,-0.1987665036018236,-0.751544686743136,0.1418492574796065,0.6683816189314462,-0.1419570815007915,-183.2161103745344,0.1851504973257686,1.4544409654006747,2.935944723565398,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,83.565
12815,-18.5932289,-45.218282,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0327,0.0110785130462785,0.0161051496304579,0.0055159636612753,0.0036455707089559,0.0008006616137906,0000SET_001_IMG_0356,1.5774410361989004,11.449817542236424,1.2033737877829986,0.4173144730652875,0.3453894879985071,3.804657108504143,-0.1734608799247654,-0.2041571724488546,-0.7464907038411434,0.1451535330828277,0.6609127493985408,-0.1473542857321392,-184.04065237312267,0.1849138816926669,1.453728452833113,2.919734541313922,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,39.161
13075,-18.5935702,-45.2182334,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0347,0.0111416488495834,0.0162554251019915,0.0055301345490933,0.0036491788302982,0.0008066241229036,0000SET_001_IMG_0360,1.5804283751861452,11.386204392048269,1.203251028133938,0.4173451072999284,0.3452087081870665,3.817374264783787,-0.1724093030715118,-0.2049124636073585,-0.7454142836563448,0.1458597644854501,0.6598716175714938,-0.1486454452486889,-184.2809321318222,0.1866541026040533,1.4589784080835853,2.9394266916447225,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,65.085
13270,-18.5938314,-45.2181394,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0362,0.0111599404362839,0.0162431699305063,0.0055073788293318,0.0036247249106618,0.0007894878881458,0000SET_001_IMG_0363,1.5793279771670434,11.76099569102166,1.201062666117443,0.4181385116980413,0.3479962120162286,3.8080602850099865,-0.1721662569699973,-0.2061577454957075,-0.7492442119016127,0.1433509320152554,0.6581579046926723,-0.1470632709706225,-186.2767918023632,0.1854982673931335,1.4554889448778314,2.9493467643802984,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,94.227
13724,-18.5916053,-45.2182126,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0397,0.02497643285008,0.0456143166490186,0.0975148022037418,0.1474335845763707,0.0855268101997315,0000SET_001_IMG_0370,33.86747529264212,1252.6670246116828,139870455813.04153,1.3633289624979888e-12,-1.5902544350672077,4.537023786276748,-0.1698238379543395,0.2037930644443903,-0.0654932605028932,0.8770648995527542,1.5119097946620603,2.844196461278876,33.25502792208431,0.2923596072485692,1.8262942880120887,0.4677681297421357,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,77.874
13788,-18.5905783,-45.2188942,2021-05-06, _Campo2021-05-TM_0006SET_002_IMG_0402,0.0285596790681364,0.0483463120588472,0.1014226753430479,0.1445947238945356,0.0955623681455697,0000SET_001_IMG_0371,48.678899166243085,998.1176110867073,35012304815.36524,4.1629873783995475e-10,-1.5071055716974349,4.228690982234582,-0.0762009189609419,0.1754837206038247,-0.0297500109332758,0.9422189645692493,1.425664659362064,2.6851608638154536,28.09851739677653,0.2572833754660288,1.692817063647835,0.4766814905574381,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,44.485
15998,-18.5906256,-45.219787,2021-05-06, _Campo2021-05-TM_0006SET_002_IMG_0572,0.0112995275215253,0.0158312715469053,0.0051499680388749,0.00327320154019,0.000436310928394,0000SET_002_IMG_0405,1.5566316718086994,49.39518184761609,1.1714242115230231,0.4120532300634939,0.3884438128946451,3.6619944491695975,-0.173738233753893,-0.2228100100643171,-0.8437919298515412,0.084721094403009,0.6355770590190085,-0.0946847101573151,-217.0120067948709,0.1670331940445181,1.401056063339564,3.07405238778218,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,98.508
16063,-18.5907824,-45.2194976,2021-05-06, _Campo2021-05-TM_0006SET_002_IMG_0577,0.0110069910783753,0.0156766083651601,0.0056236258380851,0.0035229462716903,0.000819524336946,0000SET_002_IMG_0406,1.6327428149466534,11.890583804288449,1.2137039474871585,0.4530149227677714,0.3434011435952091,3.728231609757149,-0.180039484976716,-0.229668507631367,-0.7456137713127121,0.1457288163440575,0.6264545994208424,-0.1581698124821043,-193.00197120628823,0.174999527206443,1.4242410349508583,2.7876336044608085,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,63.713
16388,-18.5907712,-45.2190374,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0602,0.011082676165933,0.0158772390724147,0.0056778972353872,0.0035539405080738,0.0007889768114584,0000SET_002_IMG_0411,1.641172738706108,13.75602730789056,1.2166299929276163,0.4423576322353441,0.3404105024743329,3.7493023698638073,-0.1813403484657405,-0.2300686804009114,-0.7559943781978418,0.1389558103554856,0.6259254721843238,-0.1508104691864195,-191.1468968367409,0.1778404295448944,1.4326177932744883,2.7963237822376623,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,25.577
16583,-18.5904553,-45.2182495,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0617,0.0110479803431144,0.0157993717206228,0.0055951953574596,0.003495687403445,0.000763295665385,0000SET_002_IMG_0414,1.6308497467498109,13.892035973875258,1.2104741582007763,0.4468142748251082,0.3451266975722409,3.743072415790664,-0.1799767694260269,-0.230946543832195,-0.7599129533586966,0.1364198417786007,0.6247659250689962,-0.1492643660515793,-195.5524874837218,0.1769780262212942,1.4300687754635335,2.8237390674051865,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,92.162
16648,-18.5913383,-45.2191903,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0622,0.0110864269063466,0.0157650995399364,0.0055828236257992,0.0035451587736111,0.0007821894950967,0000SET_002_IMG_0415,1.6163096784613855,12.889504736524543,1.2086558710906716,0.4382610650469304,0.3491004459950021,3.721176637049125,-0.1787844031998055,-0.223232776206902,-0.754222189258707,0.1401064313552852,0.6350117809970396,-0.1500821606258756,-191.8744262952821,0.1742423337812684,1.4220180832934928,2.8238577101169966,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,48.707
16649,-18.5913383,-45.2191903,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0622,0.0110864269063466,0.0157650995399364,0.0055828236257992,0.0035451587736111,0.0007821894950967,0000SET_002_IMG_0415,1.6163096784613855,12.889504736524543,1.2086558710906716,0.4382610650469304,0.3491004459950021,3.721176637049125,-0.1787844031998055,-0.223232776206902,-0.754222189258707,0.1401064313552852,0.6350117809970396,-0.1500821606258756,-191.8744262952821,0.1742423337812684,1.4220180832934928,2.8238577101169966,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,76.995
16909,-18.5919036,-45.2193928,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0642,0.0111575278363753,0.0159298426584192,0.0056170951122667,0.0034371136084502,0.0007933356157412,0000SET_002_IMG_0419,1.65092844859893,12.826802008465426,1.209999822861742,0.4647634603027795,0.347802099676131,3.735284312826263,-0.1780814973329546,-0.2407699635671633,-0.7524860186773327,0.1412359235307768,0.6119023338138209,-0.1597113158781094,-201.3162055366616,0.1761822847648138,1.4277215250573163,2.835957437080131,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,57.05
16973,-18.5911258,-45.2185439,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0647,0.0111880008228924,0.0159641479982539,0.0056485683084294,0.0034711438137944,0.0008073360873649,0000SET_002_IMG_0420,1.6520244012604042,12.622301256009932,1.211958078884369,0.4608255798988387,0.3469920546382358,3.732669790844099,-0.1783001504946861,-0.2387602224119378,-0.7498921799737805,0.142927560274009,0.6145174536730638,-0.1604241406325541,-198.7080017148368,0.1759031009597959,1.426899072583974,2.8262290772744105,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,43.83
16974,-18.5911258,-45.2185439,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0647,0.0111880008228924,0.0159641479982539,0.0056485683084294,0.0034711438137944,0.0008073360873649,0000SET_002_IMG_0420,1.6520244012604042,12.622301256009932,1.211958078884369,0.4608255798988387,0.3469920546382358,3.732669790844099,-0.1783001504946861,-0.2387602224119378,-0.7498921799737805,0.142927560274009,0.6145174536730638,-0.1604241406325541,-198.7080017148368,0.1759031009597959,1.426899072583974,2.8262290772744105,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,97.614
17168,-18.5910942,-45.2181004,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0662,0.0112369502741041,0.0160540252293342,0.0057266046030011,0.0035700927911344,0.0008455438375272,0000SET_002_IMG_0423,1.6514722926403564,12.040153027670746,1.217409073482096,0.4490366686260842,0.3432376361932207,3.736690705007604,-0.178852557500517,-0.2319653658112031,-0.7426887584239557,0.1476518628654896,0.6234222612930963,-0.1615941207599203,-191.11264678186728,0.1765079798859961,1.42868170079307,2.803410806627174,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,88.295
17233,-18.5917963,-45.2188366,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0667,0.0112282473105271,0.0161920554317157,0.0057686240860833,0.0036257865044999,0.0008603569137367,0000SET_002_IMG_0424,1.6507618730858904,11.958287347130693,1.2211306379645368,0.4418017172834994,0.3371791337713634,3.772104376124576,-0.1790012028125819,-0.2280970754813873,-0.740425590672213,0.1491442154832545,0.6285357566021754,-0.1606640257899716,-186.7411340860574,0.1810267438638277,1.44208218646331,2.806918112549358,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,91.621
17234,-18.5917963,-45.2188366,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0667,0.0112282473105271,0.0161920554317157,0.0057686240860833,0.0036257865044999,0.0008603569137367,0000SET_002_IMG_0424,1.6507618730858904,11.958287347130693,1.2211306379645368,0.4418017172834994,0.3371791337713634,3.772104376124576,-0.1790012028125819,-0.2280970754813873,-0.740425590672213,0.1491442154832545,0.6285357566021754,-0.1606640257899716,-186.7411340860574,0.1810267438638277,1.44208218646331,2.806918112549358,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,17.52
17624,-18.5915629,-45.2181743,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0697,0.0062896651485042,0.0129245593559393,0.005794056069797,0.0569096448185421,0.1153949223445729,0000SET_002_IMG_0430,1.0327412197274657,1.0188396643773208,1.4330309976649884,202904171.68638307,0.0383463037352565,5.203452837293106,5.704152475653102,0.8151925328900479,0.904379818270504,19.91608658157425,9.822073541054976,16.31906474941132,141.41926193842465,0.345311579236555,2.054888304985998,2.2306583160822124,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,83.745
17819,-18.5919124,-45.2181004,2021-05-06, _Campo2021-05-TM_0006SET_003_IMG_0712,0.0072961453095952,0.0148383092624003,0.0099358151329395,0.0608405647525391,0.096716999415569,0000SET_002_IMG_0433,1.092661535811073,1.0676763367068134,2.4894637857765383,26112.692884204786,-0.1778955928646885,5.140559433671131,3.920638026130763,0.719233587560811,0.8136792699751878,9.734178637737534,6.123359174713175,11.666224159873456,120.62227147625391,0.34074315806035,2.033718988968923,1.49341639954712,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,79.552
