,lat_d,long_d,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
5098,-18.7060292,-45.1916453,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0166,0.0108420071333813,0.0154778676251259,0.0050750337181331,0.0031321390688662,0.000462841719088,0000SET_000_IMG_0174,1.5668925531799298,35.52021299535189,1.1736672655604965,0.4493556798399356,0.3725948273317973,3.739507967447876,-0.1752360921684983,-0.2367312958665343,-0.8328450235708972,0.0911997328085262,0.6171661594434464,-0.1050820940633746,-227.0367811061461,0.1761353552887322,1.4275832357157667,3.04980587021983,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,75.772
5218,-18.7060091,-45.1920003,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0186,0.0109608897239808,0.0155478517689138,0.005729392522368,0.0037630004954472,0.0008658174117717,0000SET_000_IMG_0178,1.6102880685193413,11.385608056630478,1.2236962769002413,0.4159897759639739,0.336477172497399,3.713593993673358,-0.1834706152270537,-0.2071545102726257,-0.7374405301975759,0.1511185362831191,0.6567887399503786,-0.1510954513218367,-174.51191125003368,0.1730358284327639,1.4184844625247353,2.71369987450044,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,99.121
5248,-18.7070409,-45.1912136,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0191,0.0109033119237914,0.0155478310219891,0.0056901175892666,0.0036985490102358,0.0008222664968738,0000SET_000_IMG_0179,1.6129946414620364,12.505704534598442,1.2216095312073103,0.420841988301916,0.3353004240367576,3.7343404100532815,-0.1840317865421131,-0.2121247525326283,-0.7474760437966979,0.1445078214947368,0.6499951806290363,-0.1469069948426094,-178.6610489435476,0.1755885977297096,1.4259732392011275,2.73242701544821,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,45.796
5578,-18.7073589,-45.1914156,2021-05-05, _Campo2021-05-TM_0002SET_001_IMG_0246,0.0112000280461715,0.0160496396914632,0.0058223551269755,0.0037186538927839,0.0008604998549548,0000SET_000_IMG_0190,1.645206574942998,12.52148125471549,1.2263335701163285,0.4252054538290318,0.3350650246719484,3.74862528463429,-0.1820886522285131,-0.2204904355330595,-0.742475376981396,0.1477924029346863,0.6386855167172883,-0.1545707474941112,-179.6290221364773,0.1779695698305293,1.432999955473276,2.75655457996778,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,79.407
5758,-18.7068448,-45.1921147,2021-05-05, _Campo2021-05-TM_0002SET_001_IMG_0276,0.0115154983088824,0.0166152156670488,0.0061367080236862,0.0039158856583033,0.0009900342444669,0000SET_000_IMG_0196,1.6908317490476297,11.477304285017048,1.246632185247074,0.4168824575358548,0.3237267811012159,3.770092618570169,-0.1829556755517412,-0.2209203351530845,-0.722163589697634,0.1613298596976764,0.6381085173335498,-0.1668510468072565,-168.53058138115227,0.1812864530395406,1.4428568544213818,2.7075128233114745,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,84.069
9888,-18.5904478,-45.2192116,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0102,0.0114705854395338,0.0193107275155794,0.0083361144738437,0.0028174070704003,0.0001582713546168,0000SET_001_IMG_0311,3.8460012015415233,1711302769216.1514,1.504365511809373,0.6566877811555877,0.1623176010930343,4.353781835365293,-0.2656755782689396,-0.494795063743024,-0.9627350681231104,0.0189862261504936,0.337976053380805,-0.0423782277976366,-267.7567769622053,0.2547046023500841,1.6834997321953815,2.3165141956928297,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,65.953
10148,-18.5903379,-45.2185352,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0122,0.006046912040009,0.0134380413327195,0.0066933839283949,0.0575728739770473,0.0926354855679605,0000SET_001_IMG_0315,1.043414569571148,1.0315140583810511,1.6477752683665596,18221.074517658893,-0.0481075978544464,5.505801419563404,4.410690649116551,0.791698345397886,0.8652278242502197,13.839858367451344,8.60145997793578,13.710456962843232,148.0043730410932,0.3793249668770191,2.2222981323041537,2.007660321965424,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,82.297
10213,-18.5909744,-45.2195815,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0127,0.0069893828188961,0.0171196542004291,0.0080551623590966,0.0666637434250132,0.0933704735871902,0000SET_001_IMG_0316,1.054595105708576,1.0455922932962765,1.8697077031921396,324.9036293388236,-0.0622547352722689,5.850394060074819,3.538727455588831,0.7843875716710599,0.8411612156247662,11.591383193133035,8.275903135550163,11.958282546589457,128.0734914064959,0.4201856496139944,2.4493799587204426,2.125302189731294,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,68.769
10473,-18.591329,-45.219607,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0147,0.0064102523291332,0.0162239515897764,0.007302620226447,0.0658906078384311,0.1021464449316808,0000SET_001_IMG_0320,1.0451926969800882,1.0340614313074452,1.7520457168009655,14859.088434081314,-0.0550031163724705,5.988047295012203,4.190287630394509,0.8004563968684646,0.8665567363979501,13.9876430328048,9.02287203705366,14.384612685410715,140.82342948921678,0.4335782824879655,2.530938059340048,2.2216616894604644,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,81.474
10538,-18.5906083,-45.2184522,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0152,0.0092654079810515,0.0216037810174817,0.0161936965076167,0.0728296821703511,0.0610009234662355,0000SET_001_IMG_0321,1.2173126305518522,1.317581449046664,6.738484383916754,8.830960626404936e-05,-0.3206979612022013,5.619108894245009,1.4515194085840055,0.6361922733533716,0.5804449451761814,3.766954841814143,4.497409355306597,5.746144459594018,94.19766346282536,0.3996986456954369,2.3316599832045344,1.334085828230779,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,64.854
10733,-18.5908508,-45.2182634,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0167,0.027278147026227,0.0501809932856923,0.0988383304603303,0.1480876418586389,0.0838503159918803,0000SET_001_IMG_0324,36.69861091935975,1762.4959343243763,30490149678.9879,5.438758050361704e-13,-1.4260415896252632,4.550367720424239,-0.1934957502509703,0.1994497012031212,-0.0820413022895252,0.8483582796406542,1.4982814983714772,2.5076798401754323,29.906623612703683,0.2956764839790127,1.839604179765033,0.5077078199518245,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,71.539
10798,-18.5913932,-45.2191464,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0172,0.0173553191054037,0.0338653416381061,0.064882202718392,0.0731354705705008,0.0262487595827962,0000SET_001_IMG_0325,23.186626078059064,29410.46437387088,12616727.240642829,1.3057290121462591e-08,-1.4034077707194867,4.845520859269572,-0.7542550715824389,0.059798630533594,-0.4239332292784544,0.4045602412224443,1.1272038788191336,1.1535271239706923,43.9459670592103,0.3223313071921743,1.951294668362617,0.5219511702630031,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,51.641
10799,-18.5913932,-45.2191464,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0172,0.0173553191054037,0.0338653416381061,0.064882202718392,0.0731354705705008,0.0262487595827962,0000SET_001_IMG_0325,23.186626078059064,29410.46437387088,12616727.240642829,1.3057290121462591e-08,-1.4034077707194867,4.845520859269572,-0.7542550715824389,0.059798630533594,-0.4239332292784544,0.4045602412224443,1.1272038788191336,1.1535271239706923,43.9459670592103,0.3223313071921743,1.951294668362617,0.5219511702630031,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,69.458
11059,-18.5918329,-45.2193774,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0192,0.0121772911405925,0.0172089052889972,0.0058831168098351,0.0036649226876232,0.000842607325704,0000SET_001_IMG_0329,1.674917461412782,13.947064305563613,1.211176393552482,0.4221035629890763,0.3657510007206376,3.68263793052134,-0.171526434059213,-0.2323193282560662,-0.7494374408692691,0.1432246465505106,0.6229559612850736,-0.1607163782953665,-190.73698197566432,0.1712237294969635,1.4131965057180922,2.9251340480318557,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,56.756
11123,-18.5911751,-45.2183292,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0197,0.0124379128312834,0.0172325479771254,0.0060506119332491,0.0039215178234304,0.0009744609540588,0000SET_001_IMG_0330,1.6650468686566842,11.137197025604303,1.219462776644063,0.3964930132196632,0.3706533071321111,3.604392321855407,-0.171084332392697,-0.2135044530876263,-0.7225762722492618,0.1610516365632338,0.6481192095432561,-0.1701447435647737,-174.60396217631003,0.1615962480934292,1.3854855079690462,2.848066966983907,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,66.942
11318,-18.5915224,-45.2182608,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0212,0.0120011533177087,0.0168541292337171,0.0056638817563109,0.0034383515396864,0.0006841279810744,0000SET_001_IMG_0333,1.6645265116162715,20.25365709347501,1.1974389248177162,0.4343235690281391,0.3760070587758359,3.661301679915269,-0.1725768502305114,-0.2445037546558134,-0.7844590637454858,0.1207878290029837,0.6070662643787126,-0.1419645737923343,-207.5117196191622,0.1681832748426372,1.4043757951869034,2.975720532113444,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,92.937
11319,-18.5915224,-45.2182608,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0212,0.0120011533177087,0.0168541292337171,0.0056638817563109,0.0034383515396864,0.0006841279810744,0000SET_001_IMG_0333,1.6645265116162715,20.25365709347501,1.1974389248177162,0.4343235690281391,0.3760070587758359,3.661301679915269,-0.1725768502305114,-0.2445037546558134,-0.7844590637454858,0.1207878290029837,0.6070662643787126,-0.1419645737923343,-207.5117196191622,0.1681832748426372,1.4043757951869034,2.975720532113444,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,78.747
11384,-18.5921618,-45.2193066,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0217,0.0119452201247896,0.0167493816424371,0.0055732261366634,0.0033905266442187,0.0009623253418197,0000SET_001_IMG_0334,1.649247254843753,7.930730603379384,1.1915799002990732,0.4927950024745431,0.3804315958734731,3.656141749875687,-0.160688788513176,-0.243502866020576,-0.7055105923385503,0.1726693513276008,0.6083597831988482,-0.2032661478877243,-211.2239375338076,0.1674238784221265,1.4021827532234046,3.005329629862226,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,53.051
11709,-18.5920725,-45.2186448,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0242,0.0119445087753679,0.0166204379791878,0.0056503531306719,0.0035157331126278,0.0010572201639896,0000SET_001_IMG_0339,1.6420540641139183,6.940734244930312,1.1974277547377714,0.4857092032217536,0.3786997462147252,3.627163795071612,-0.1607961326218737,-0.2328823841914515,-0.6847682112304215,0.1871069187252519,0.6222147592056311,-0.2122001758376891,-200.7152181404824,0.1636946584916758,1.3914710342431706,2.9414865929293543,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,25.743
11904,-18.5922674,-45.2183619,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0257,0.0118123755616451,0.0164984537582885,0.0055391293049967,0.0034709794140268,0.0010198363535056,0000SET_001_IMG_0342,1.6205418209279,6.890442829058335,1.1913523732090732,0.4851460937276733,0.3802323750185888,3.64314667024188,-0.1596312457123632,-0.22953661886491,-0.6890252498323116,0.1841149208388461,0.6266290644083219,-0.2074817735509312,-203.44614392076767,0.1655224629306052,1.396709211638948,2.9785283660747344,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,62.546
11970,-18.5927888,-45.2192327,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0262,0.0117970592343453,0.0164230756354901,0.0055657938932315,0.003427200704024,0.0009835178097272,0000SET_001_IMG_0343,1.6382782922573178,7.543793769469383,1.193641108960337,0.4902203088835503,0.3794213385736408,3.630949089609363,-0.1623761227449806,-0.2378065688886503,-0.6996576573740143,0.1767075512665399,0.6157613396701198,-0.2036043477605628,-207.0164319820878,0.1639260911573305,1.3921330146140891,2.9507157380480837,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,73.15
