,lat_d,long_d,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
5098,-18.7060292,-45.1916453,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0166,0.0124097739857378,0.0168255278892531,0.0066795364560481,0.0051334796157574,0.0015614263523065,0000SET_000_IMG_0174,1.6074657690851188,6.253775807213709,1.274239478512346,0.2980463183610417,0.3405680682000919,3.5229639669604413,-0.1750660939170888,-0.1308774009019359,-0.6210572991001627,0.233762681374795,0.7685383034490669,-0.1783429932829254,-114.2179988313132,0.1510418439459564,1.355828712802522,2.518966398337139,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,75.772
5218,-18.7060091,-45.1920003,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0186,0.0119223672358316,0.0165621471363009,0.0065816753924099,0.0049575078634521,0.0012362475210788,0000SET_000_IMG_0178,1.6115732125250477,9.469094264243727,1.2775187813274316,0.286779213769188,0.3224637361007363,3.621193715134998,-0.1876608392018344,-0.1407523819445982,-0.6837401609714435,0.1878317369623639,0.7532288616313685,-0.1456772984801611,-117.83829370435237,0.1628878007135194,1.3891659943609906,2.516402913975468,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,99.121
5248,-18.7070409,-45.1912136,2021-05-05, _Campo2021-05-TM_0002SET_000_IMG_0191,0.0116573916337489,0.0162669167518862,0.0063772899719734,0.0046812098342203,0.001141964893064,0000SET_000_IMG_0179,1.6071731809627623,9.824064159678173,1.265125464027547,0.3116678860561792,0.3245914233355412,3.641759701656975,-0.1874827124313872,-0.1533734383033719,-0.6962558355685368,0.1790674248909256,0.7340437481740756,-0.1459859454704106,-127.83750740245304,0.1650721319389433,1.3954165102245022,2.5507569552859044,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,45.796
5578,-18.7073589,-45.1914156,2021-05-05, _Campo2021-05-TM_0002SET_001_IMG_0246,0.0119402828905827,0.016817630887258,0.0065243419517933,0.004713223913296,0.0011658024510938,0000SET_000_IMG_0190,1.637609546885478,10.407453086457084,1.2716435414368958,0.3119432778933143,0.3220394700714252,3.673141771351661,-0.186332692353661,-0.1611664002899178,-0.6968060962142338,0.1786850627553885,0.722406021652576,-0.1497110561642515,-128.41888951578972,0.169600202377459,1.4084784289760894,2.577674654627116,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,79.407
5758,-18.7068448,-45.1921147,2021-05-05, _Campo2021-05-TM_0002SET_001_IMG_0276,0.0122842732706545,0.0173482739151845,0.0068663491467195,0.0049137009891017,0.0013407804835726,0000SET_000_IMG_0196,1.6887948256999432,9.544349422029397,1.2952600203636884,0.3116250484128893,0.31230335366061,3.678664239744835,-0.186469581183608,-0.1657589004379631,-0.6732644556694104,0.1952683230815866,0.715620613532199,-0.163719607670813,-122.10769001840714,0.1708931943235044,1.4122344507450209,2.5265644878359983,Região 2,Seco,Tanque-Rede,Campanha 4,TM01,MD EXTRA 1,2021-05-05,,,,-18.706648,-45.191344,Subsuperfície,200,26.7,7.2,,80.8,6.37,0.28,1.35,0.22,0.11,,,1.33,-160,51,,,,5.0,Não,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,84.069
9888,-18.5904478,-45.2192116,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0102,0.012509469442546,0.0208226402898689,0.0117001943638228,0.0073220481355276,0.0010115823384658,0000SET_001_IMG_0311,2.7761562410487683,5895.871340252324,2.0910523952221505,0.1443437559969137,0.0388651519431446,4.297120837203641,-0.3206701319287483,-0.2301593110509821,-0.8408432806590008,0.0864585926532664,0.6258056838925254,-0.05729032547916,-56.63436707094802,0.2494042805588895,1.6645502341649234,1.7796832806686405,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,65.953
10148,-18.5903379,-45.2185352,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0122,0.0083932429357978,0.0182587646203167,0.0140294855172826,0.0699058267320039,0.0968149521609271,0000SET_001_IMG_0315,1.1662223376347147,1.1393177771667011,4.858667021975975,495.1102007767257,-0.3086869620529145,5.372737507604068,3.1061625083717894,0.665707194235121,0.7468617133859017,6.900819851281288,4.98277906526854,10.149934392486216,104.83850031361746,0.3701605465834994,2.1754123835069423,1.3014564645171165,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,82.297
10213,-18.5909744,-45.2195815,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0127,0.0102640335882537,0.0210770156695512,0.0259343059074522,0.0805234634142671,0.0999191686732704,0000SET_001_IMG_0316,1.5780200718435489,1.5401083249542915,82.86183846331295,34.4781321566367,-0.7434768073848556,5.122508276408755,2.360637710538477,0.5127775817079583,0.5878650789125747,3.852779751647748,3.1049014267672668,8.494013020392542,85.00884398035224,0.3450102130388864,2.05348272570659,0.8127079145578651,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,68.769
10473,-18.591329,-45.219607,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0147,0.0095346385810613,0.0199826184807547,0.0185983765594978,0.0731274990964372,0.094091409361137,0000SET_001_IMG_0320,1.2947624113644542,1.2659840316613675,11.535767106828532,55.63353619779927,-0.4535810953487303,5.211392847702792,2.5575897056945105,0.5944791711935123,0.6699190364493857,5.059119491431444,3.931929158574464,8.581700979731242,91.20599891105236,0.3539617477942784,2.0957919181589406,1.074428104884778,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,81.474
10538,-18.5906083,-45.2184522,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0152,0.0133910498838566,0.0248681763440594,0.0326635967656704,0.0871895023222073,0.0936403594321259,0000SET_001_IMG_0321,1.9508973945596064,2.077096627768891,215.0023269711904,0.2071429203762921,-0.7749883471619218,4.699935926055469,1.593779296612213,0.4549394714988377,0.4827779311280147,2.866811028310954,2.6693172508743404,5.9187704948142015,63.20747304589697,0.2999832352027148,1.8570744310376213,0.7613422527367218,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,64.854
10733,-18.5908508,-45.2182634,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0167,0.023462682337182,0.0417927308829177,0.0821199171238943,0.1295397754925881,0.0844295664930433,0000SET_001_IMG_0324,17.169191616127193,168.06269922341352,259586055.7857732,1.0185633870323506e-09,-1.4035272055095058,4.452611577268058,0.0353939888689202,0.2240382086097819,0.0138676465335742,1.028125325134759,1.5774464956796228,2.946696239270421,34.901236162490754,0.2808969806674943,1.7812426679232465,0.5089231984959874,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,71.539
10798,-18.5913932,-45.2191464,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0172,0.0200759670100238,0.0345880209641439,0.0614527961191689,0.0783008582572098,0.0417089438607768,0000SET_001_IMG_0325,13.929528907434774,333.2320711491413,321266.9140387993,3.137313341744631e-07,-1.1962762816652304,4.351576535449249,-0.3611857273882461,0.1205554317217809,-0.191387352154299,0.6787151520314074,1.274162661457572,1.5448804708848214,37.039549024343216,0.2654774101183029,1.7228570333311628,0.5628388478381198,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,51.641
10799,-18.5913932,-45.2191464,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0172,0.0200759670100238,0.0345880209641439,0.0614527961191689,0.0783008582572098,0.0417089438607768,0000SET_001_IMG_0325,13.929528907434774,333.2320711491413,321266.9140387993,3.137313341744631e-07,-1.1962762816652304,4.351576535449249,-0.3611857273882461,0.1205554317217809,-0.191387352154299,0.6787151520314074,1.274162661457572,1.5448804708848214,37.039549024343216,0.2654774101183029,1.7228570333311628,0.5628388478381198,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,69.458
11059,-18.5918329,-45.2193774,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0192,0.0154314740558263,0.0201494871807918,0.0091068373173339,0.0079312036202451,0.0033513687808956,0000SET_001_IMG_0329,1.770177605474963,4.892120924220752,1.4365972506421056,0.1844828604056632,0.3138857421900832,3.345804629345942,-0.1617569716052265,-0.0690005207403763,-0.4619821257617691,0.3680057811636345,0.8709064787123071,-0.2053773897431269,-61.28164435793397,0.1325993722763723,1.3057396271993968,2.212566940494192,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,56.756
11123,-18.5911751,-45.2183292,2021-05-06, _Campo2021-05-TM_0006SET_000_IMG_0197,0.0164262533514977,0.0209630493943917,0.0099846233095936,0.0091952080612409,0.0040545532703244,0000SET_001_IMG_0330,1.8077993881322552,4.842591524172772,1.5054746650300317,0.1406812724010947,0.3072849717955369,3.2492880679664857,-0.1586033866309837,-0.0411586125597075,-0.4223944335703937,0.4060797432817153,0.9209369022871196,-0.1941082592766786,-47.87414206575421,0.121339412872383,1.2761917733650654,2.099533326835637,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,66.942
11318,-18.5915224,-45.2182608,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0212,0.0153155402491945,0.0197614538341592,0.0088428323035721,0.0077170514274783,0.0030928798558014,0000SET_001_IMG_0333,1.7391406705203631,5.063284638040641,1.410808190722639,0.179991218922796,0.3275420928005725,3.302012602371118,-0.1639237511089761,-0.0679824142716001,-0.4817435584063643,0.3497612246420208,0.8726900118145364,-0.1988412860924452,-64.29001298562345,0.1267472798381709,1.2902877412501674,2.23474257520144,Região 5,Seco,Substrato consolidado,Campanha 4,TM02,MD EXTRA 1,2021-05-06,,,,-18.590977,-45.218929,Subsuperfície,220,25.8,7,,77.5,5.6,0.35,1.79,-0.2,0.22,,,2.01,-146.45,50,,,,5.5,Não,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,92.937
11319,-18.5915224,-45.2182608,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0212,0.0153155402491945,0.0197614538341592,0.0088428323035721,0.0077170514274783,0.0030928798558014,0000SET_001_IMG_0333,1.7391406705203631,5.063284638040641,1.410808190722639,0.179991218922796,0.3275420928005725,3.302012602371118,-0.1639237511089761,-0.0679824142716001,-0.4817435584063643,0.3497612246420208,0.8726900118145364,-0.1988412860924452,-64.29001298562345,0.1267472798381709,1.2902877412501674,2.23474257520144,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,78.747
11384,-18.5921618,-45.2193066,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0217,0.0148337890687405,0.0192842272929113,0.0084285451775561,0.007119177762272,0.0028529537094875,0000SET_001_IMG_0334,1.724564458161966,4.940754251794933,1.381022987169403,0.2124434544746091,0.332149367143111,3.335531644235761,-0.1634207396164887,-0.0842160244526828,-0.4942243512049599,0.3384870875562807,0.8446508397711693,-0.2084139756295048,-73.05200043604773,0.130442467023758,1.3000203254574576,2.287966296278768,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,53.051
11709,-18.5920725,-45.2186448,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0242,0.0154086571457317,0.0196330167630153,0.0090178366657473,0.007936207026719,0.0032728761802592,0000SET_001_IMG_0339,1.7500058364624695,4.923802326003307,1.427260516270536,0.1766951188613013,0.3255139318183355,3.253482521535739,-0.16394651980521,-0.0637977380882257,-0.4674228873026477,0.3629336282714741,0.8800566389568037,-0.1999930113200873,-61.10619537835635,0.1205524493003494,1.2741549492165691,2.1771315550200563,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,25.743
11904,-18.5922674,-45.2183619,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0257,0.015242607251844,0.0195648622169483,0.0088718528466385,0.0078812947154013,0.0031395905076716,0000SET_001_IMG_0342,1.725334685129207,4.994754595611628,1.4163497579173412,0.170220334392384,0.3256222474026297,3.2830271673008617,-0.1646848342165849,-0.0591266881383926,-0.4772334323093632,0.3538821666616319,0.8883482234928504,-0.1923851014464325,-61.2771318349762,0.1241760757408563,1.2835640185232355,2.205273526866637,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 2,2021-05-06,,,,-18.591953,-45.218854,Subsuperfície,190,25.8,7,,77.5,5.56,0.3,1.71,-0.003,0.31,,,1.98,-151,50,,,,4.75,Não,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,62.546
11970,-18.5927888,-45.2192327,2021-05-06, _Campo2021-05-TM_0006SET_001_IMG_0262,0.0148819404708822,0.0190951376117029,0.0085513722112151,0.0073967557240678,0.0029406321749783,0000SET_001_IMG_0343,1.7158732857885883,4.930238779749841,1.3926755760915757,0.1944832637633488,0.3315277631614062,3.2855155241452945,-0.1651330942172033,-0.0723982458525982,-0.48822988990307,0.3438783977993226,0.8649788059005286,-0.199959659810803,-67.9988682407308,0.124001161329413,1.2831080495896474,2.232991049864451,Região 5,Seco,,Campanha 4,TM02,MD EXTRA 3,2021-05-06,,,,-18.593128,-45.218638,Subsuperfície,200,25.8,7,,77.4,5.81,0.3,2.04,0.02,0.33,,,1.82,-141,50,,,,5.0,Não,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,73.15
